Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
162	0	-164.0397	-113.1281	-50.91158	0.91261	0.926898	0.0339792	0.0380691	0.0258953	0.0226784	0.0226505	0.02259	0.0246982	0.0230436
163	1	-119.5819	-115.808	-3.773988	0.895405	0.677348	0.040177	0.0400161	0.0400223	0.0397416	0.0393144	0.0406176	0.040796	0.0394862
164	0	-147.0787	-115.0736	-32.00508	0.855254	0.845847	0.0763237	0.0757176	0.0705559	0.0728593	0.0590929	0.0594274	0.0574844	0.0573122
165	1	-157.9306	-116.1119	-41.81874	0.993059	0.499157	0.0417171	0.032474	0.032557	0.0332283	0.0577784	0.0665815	0.0763303	0.0768241
166	0	-166.3499	-115.9967	-50.35325	0.874461	0.817411	0.153133	1.2337e-23	1.25971e-23	1.28833e-23	1.27567e-23	5.97542e-24	6.54062e-24	6.4488e-24
167	1	-161.1232	-118.1172	-43.00603	0.838991	0.778569	0.75116	0.530496	0.438744	0.438764	0.0152564	0.00944521	0.00951571	0.00880675
168	0	-150.5208	-117.4035	-33.1173	0.98926	1.56889	5.29767e-21	3.04272e-21	3.22666e-21	1.59749e-21	1.54351e-21	1.467e-21	1.24109e-21	1.1434e-21
169	1	-157.5151	-119.3229	-38.19222	0.840729	0.780544	0.856999	0.000100837	0.000102491	0.000166746	0.000139969	0.000139034	0.000145984	0.000171739
170	0	-164.1744	-117.3038	-46.87069	0.749806	1.05152	0.00263146	0.00213733	0.00134101	0.00102088	0.00147559	0.00106625	0.00170774	0.00219048
171	1	-145.467	-115.1561	-30.31086	0.959537	1.59383	0.236909	0.21224	0.203444	0.205052	0.210945	0.219417	0.189728	0.176365
172	0	-165.8115	-116.4257	-49.38586	0.993771	0.135447	0.127204	0.116968	0.0128164	0.0214311	0.0329421	0.0227934	0.0432684	0.0490889
173	1	-170.7433	-118.494	-52.24931	0.957639	0.918624	0.247263	0.255323	0.302388	0.274695	0.370156	0.354322	0.258419	0.251934
174	0	-170.1796	-117.501	-52.6786	0.847768	0.483081	0.477851	0.532559	0.508239	0.482272	0.301756	0.3034	0.54689	2.77545e-11
175	1	-152.2862	-117.0791	-35.20711	0.898735	0.877066	0.150399	0.145659	0.131545	0.127767	0.135501	0.134491	0.0849386	0.0893794
176	0	-177.0781	-117.3324	-59.7457	0.974508	0.934311	0.701564	1.0612	0.836803	0.301805	0.627705	0.624171	0.676388	2.01263
177	1	-167.534	-122.5359	-44.99811	0.829891	0.847463	0.414546	0.294333	0.125731	0.127877	0.133862	0.585185	0.548182	0.543548
178	0	-147.6594	-115.441	-32.21843	0.995397	1.30204	0.346757	0.243336	0.175723	0.23537	0.186026	0.200102	0.159743	0.151296
179	1	-160.4803	-115.1093	-45.37103	0.990156	1.10128	6.3449e-59	6.31776e-59	5.76526e-59	6.30991e-59	6.39635e-59	6.35281e-59	6.31203e-59	6.69519e-59
180	0	-168.7458	-118.5542	-50.19163	0.818312	0.580651	0.11988	0.290861	0.298828	8.54355e-05	4.64336e-05	2.49534e-06	2.20624e-06	2.0501e-05
181	1	-146.8159	-114.5438	-32.27219	0.996586	0.935438	0.103412	0.0851137	0.119804	0.0686698	0.0628462	0.0605372	0.0612755	0.0628515
182	0	-166.8418	-116.2526	-50.58921	0.913948	1.81225	5.28299e-08	9.64749e-08	9.62461e-08	7.62735e-07	9.34656e-08	3.35275e-07	3.87011e-07	1.8503e-07
183	1	-160.3659	-117.2385	-43.12742	0.85535	0.861578	0.405948	4.46675e-07	5.06978e-07	5.90587e-06	1.123e-06	1.11578e-06	2.68442e-06	2.67605e-06
184	0	-177.3312	-118.6782	-58.65303	0.649103	1.48699	0.0665317	0.0385473	0.0384872	0.0530934	0.0289982	0.0300263	0.0195646	0.029211
185	1	-181.7995	-116.096	-65.7035	0.963705	0.754	5.98307e-05	5.89361e-09	5.80855e-10	4.08967e-12	4.28819e-10	3.97968e-11	4.62073e-11	6.29339e-13
186	0	-168.4781	-114.371	-54.1071	0.974612	2.9557	1.71783e-07	7.84807e-08	8.27385e-08	9.97658e-08	1.05446e-07	1.24019e-07	0.00038972	0.000350739
187	1	-197.5754	-115.0829	-82.49251	0.997228	1.07082e-07	8.04206e-09	7.41358e-09	1.49854e-09	3.86945e-09	8.88737e-09	2.50163e-62	1.4601e-62	1.99848e-62
188	0	-172.9435	-113.6138	-59.3297	0.997012	2.86701	0.237993	0.118796	0.309233	0.311742	0.075779	0.0677189	2.38873e-05	1.24752e-05
189	1	-160.1722	-113.6692	-46.50294	0.990522	0.85271	0.185526	0.229666	0.506094	0.121508	0.0767719	0.116181	0.432796	0.252694
190	0	-180.0932	-113.4261	-66.66706	0.989871	3.07693	0.351307	1.99761e-12	2.23357e-12	2.69743e-12	3.41079e-13	2.25977e-13	4.64205e-16	1.04782e-16
191	1	-169.2858	-112.014	-57.27175	0.987939	0.986927	7.79792e-90	7.9534e-90	9.00042e-90	1.14464e-89	1.11529e-89	1.15421e-89	3.1906e-90	3.08679e-90
192	0	-185.006	-116.3594	-68.64655	0.976121	3.58085	0.0223572	0.242127	0.136351	0.0282572	0.0307237	0.000418405	0.000187198	0.872573
193	1	-160.7315	-111.966	-48.7655	0.99326	0.175714	0.133195	0.122936	0.129213	0.129981	0.113487	0.000268603	0.000277104	0.000263068
194	0	-186.3955	-115.8763	-70.51922	0.885879	2.65261	5.18934e-16	5.45952e-22	1.20849e-21	5.69376e-21	1.45871e-20	5.35911e-24	1.13333e-24	4.84583e-18
195	1	-157.4771	-111.7067	-45.77039	0.971567	0.231867	0.275816	0.289427	0.287118	0.322738	0.444917	0.377073	0.377508	0.343465
196	0	-187.0129	-114.3274	-72.68554	0.952048	3.24116	0.000339534	0.000335634	8.79577e-05	0.00673531	0.00710958	1.01342e-34	3.30881e-31	3.08134e-30
197	1	-141.3631	-112.2841	-29.07892	0.905828	0.49262	0.489413	0.372182	0.464079	0.470246	0.420014	0.417801	0.417592	0.432014
198	0	-173.3519	-114.0951	-59.25675	0.913077	0.66328	1.59226e-11	1.61926e-11	4.76937e-12	6.2549e-12	6.65038e-13	1.8179e-12	2.0936e-05	1.91297e-07
199	1	-142.7877	-116.4858	-26.3019	0.770887	0.769668	0.777288	0.78545	0.784218	0.379154	0.230148	0.228845	0.229756	0.246948
200	0	-175.7222	-113.7206	-62.00153	0.956249	0.0736002	0.105582	0.175439	0.109676	0.100884	0.0588903	0.0745447	0.0820812	0.0954907
201	1	-159.708	-114.4996	-45.20837	0.965241	0.572037	0.601513	0.609512	0.566951	0.448428	0.373892	0.37405	0.357625	0.426835
202	0	-167.9818	-116.6121	-51.36977	0.979186	0.576504	0.164786	0.249102	0.187008	0.311016	0.228119	0.227321	0.207889	0.127521
203	1	-174.0203	-115.3035	-58.71678	0.870099	0.320514	0.345203	0.342012	0.58367	1.00471	0.717732	0.165953	0.12148	0.0171201
204	0	-158.4161	-114.1622	-44.25392	0.992248	1.02106	0.112027	0.0504137	0.0505126	0.0530839	0.0548391	0.0574155	0.168216	0.196864
205	1	-169.7907	-115.1775	-54.61314	0.919664	1.05866	1.13984	0.259425	0.291772	0.22376	0.194037	0.208923	0.279867	0.288987
206	0	-153.9943	-115.986	-38.0083	0.889378	0.866357	0.00206552	0.00258544	0.0018924	0.00189765	0.0020653	0.00189444	0.00160629	0.0016451
207	1	-178.2168	-113.1562	-65.06062	0.839959	0.333696	0.339279	0.329304	0.30932	0.29481	0.0254212	0.0194599	0.0186285	0.012145
208	0	-142.8865	-115.2262	-27.66032	0.960819	0.95431	0.00779193	0.0098445	0.00984279	0.0123475	0.012244	0.0124284	0.0122644	0.0114899
209	1	-170.4424	-111.6485	-58.79391	0.866404	0.159239	0.168847	0.157368	0.152556	0.168876	0.170855	0.176022	0.193169	0.193846
210	0	-152.8496	-115.0932	-37.75639	0.937478	0.937875	2.44248e-10	2.26669e-10	2.28649e-10	1.99548e-10	2.06893e-10	1.86269e-10	1.90159e-10	1.91864e-10
211	1	-171.8525	-110.3992	-61.45325	0.981161	0.322544	0.290371	0.306757	0.250355	0.214606	0.157809	0.129319	0.0122584	0.010448
212	0	-193.8224	-115.3031	-78.51929	0.978761	0.587468	0.000354955	0.00013018	0.00379654	0.0028253	0.00156772	8.09063e-06	4.86859e-06	6.77797e-05
213	1	-179.3511	-115.0521	-64.29899	0.813251	0.00321699	0.00349607	0.00340135	0.00350277	0.0042079	0.00486165	0.0030683	0.00307214	3.01076
214	0	-182.7553	-117.3403	-65.41497	0.925086	1.65535	0.868226	0.000138245	0.000361345	0.00300752	0.00378102	0.00158252	0.00200379	0.0019393
215	1	-183.6467	-115.5054	-68.14135	0.796506	0.45441	0.248721	0.595146	0.363416	0.00488029	0.00158469	0.00333142	0.121588	0.121571
216	0	-163.5461	-114.0933	-49.4528	0.999457	0.827449	0.068468	0.0443046	0.00596286	0.00562997	0.00105452	0.00949376	8.7245e-05	0.000116135
217	1	-174.0315	-116.0251	-58.00648	0.573302	0.651743	0.0884333	0.0891678	0.201355	0.187957	0.148489	0.115404	0.0984898	0.0851386
218	0	-135.6438	-112.8963	-22.74747	0.980905	0.987055	0.021083	0.0217953	0.0220929	0.0225518	0.0235188	0.0242401	0.0151467	0.017822
219	1	-174.0324	-110.9918	-63.04056	0.980144	0.972304	0.0866396	0.10754	0.134503	0.134076	0.136662	0.229119	0.0545871	0.0618203
220	0	-154.4981	-115.1165	-39.38156	0.959912	0.777226	0.0906293	0.0906943	0.0962184	0.0765706	0.0239716	0.0244438	0.0428876	0.0582743
221	1	-153.2753	-112.238	-41.03731	0.865137	0.108905	0.108268	0.110834	0.112218	0.0983875	0.0942659	0.094488	0.0955008	0.0957499
222	0	-126.2302	-115.2728	-10.95741	0.976938	0.981398	0.112139	0.105876	0.106392	0.106733	0.107407	0.10689	0.109085	0.113883
223	1	-172.1247	-115.4802	-56.6444	0.829914	0.849432	0.0931775	0.117075	0.0937657	0.0949772	0.0958818	0.0806291	0.0913414	0.0911551
224	0	-146.0459	-117.4214	-28.62454	0.928272	0.932866	0.153295	0.0222042	0.0222742	0.022299	0.0223416	0.0223103	0.0224585	0.0220881
225	1	-145.8396	-112.6878	-33.15182	0.983717	2.30831e-14	2.31414e-14	2.32058e-14	2.48006e-14	2.4873e-14	2.48243e-14	2.45405e-14	2.46327e-14	2.40794e-14
226	0	-161.1136	-116.9944	-44.11925	0.996054	1.06443	0.933813	0.0690327	0.0694673	0.176191	0.273596	0.267151	0.31448	0.324156
227	1	-155.8164	-115.2593	-40.55714	0.946468	0.970981	0.141681	0.0429906	0.0436536	0.04148	0.0427435	0.0451655	0.0466086	0.312113
228	0	-158.5392	-115.077	-43.46221	0.969923	0.997247	3.97672e-05	8.81024e-05	0.00025655	0.000232908	0.000186393	0.000179662	0.000183539	0.000185996
229	1	-165.0402	-115.9954	-49.04479	0.987754	0.84015	0.115311	0.124761	0.010493	0.0120778	0.00273499	0.00246543	0.00191929	0.00197877
230	0	-165.0531	-116.3669	-48.68622	0.981266	0.941626	0.0122001	0.00848128	0.00831642	0.00942602	0.00142168	0.00920819	0.0095646	0.013606
231	1	-168.5092	-114.7883	-53.72097	0.931152	0.930911	0.293587	1.38695e-07	9.82905e-08	8.35681e-08	7.75444e-08	5.66582e-08	5.65334e-08	7.40691e-08
232	0	-156.9096	-115.5449	-41.36475	0.970221	1.02139	0.207585	0.200556	0.137759	0.0445603	0.101058	0.0601275	0.0611474	0.0701727
233	1	-164.8406	-116.0848	-48.75585	0.952036	0.873833	0.107782	0.099003	0.0964546	0.115821	0.113254	0.159391	0.162391	0.163607
234	0	-124.0297	-118.6302	-5.399539	0.974993	0.969295	0.967436	0.399283	0.392902	0.396887	0.332734	0.352497	0.375832	0.37992
235	1	-158.3794	-114.3666	-44.01275	0.994431	1.74199	0.0713451	0.0751111	0.0682642	0.0725121	0.0200551	0.0214428	0.0234908	0.00724936
236	0	-127.5262	-117.6221	-9.904071	0.888229	0.900756	0.284784	0.340167	0.282616	0.207439	0.200601	0.199985	0.204124	0.138184
237	1	-138.0709	-116.1368	-21.93415	0.901892	1.59098	0.205272	0.199801	0.163422	0.107651	0.0990576	0.0986813	0.0988096	0.0980744
238	0	-157.2014	-115.977	-41.22436	0.929197	0.962473	0.0297145	0.041557	0.0410303	0.0423198	0.0510177	0.0508727	0.0535066	0.0600548
239	1	-133.2423	-114.6521	-18.59025	0.951718	0.959987	0.0786403	0.0807372	0.0650851	0.0652897	0.0662709	0.0669682	0.0676623	0.0775608
240	0	-150.3533	-118.144	-32.20938	0.97553	1.24849	0.429976	0.315273	0.338338	0.328199	0.329893	0.303746	0.270521	0.491946
241	1	-154.4064	-115.0641	-39.34234	0.772924	0.709421	0.134425	0.133966	0.137335	0.138189	0.121793	0.126388	0.123821	0.173273
242	0	-148.7348	-126.1342	-22.6006	0.998609	1.00106	1.00679	1.00778	1.0186	1.01547	0.915086	0.980663	0.967443	0.384159
243	1	-162.6335	-112.9277	-49.70579	0.95826	1.69931	0.0249161	0.024206	0.0242038	0.0236059	0.214361	0.0297301	0.0310759	0.0256633
244	0	-133.9063	-128.3172	-5.589123	0.964268	0.953506	0.902236	0.902114	0.910517	0.867785	0.824897	0.741131	0.751966	0.759124
245	1	-141.7088	-114.5382	-27.17063	0.977392	1.11352	0.0392679	0.0515798	0.111564	0.103761	0.103095	0.108269	0.146568	0.1716
246	0	-127.4101	-120.4623	-6.94774	0.906756	1.01328	1.03419	1.0567	1.13557	1.17738	1.17465	1.16637	1.12031	1.04216
247	1	-175.3782	-117.5001	-57.87817	0.991505	2.36682	6.71486e-18	4.08785e-18	5.15279e-18	2.26078e-18	1.03751e-17	1.06273e-17	1.17156e-17	9.65123e-15
248	0	-140.7923	-117.0329	-23.75943	0.987562	0.960544	0.926651	1.03765	1.21799	1.23669	1.14571	1.14552	1.07062	0.962619
249	1	-187.679	-116.2883	-71.39071	0.921734	0.96372	0.00501364	6.21278e-11	6.04127e-11	1.77279e-10	5.03792e-10	1.68393e-09	2.85578e-15	2.39375e-15
250	0	-151.7727	-119.1949	-32.57778	0.90594	0.94843	0.361908	0.374837	0.383715	0.373587	0.373994	0.359564	0.362974	0.426002
251	1	-169.6449	-113.6395	-56.00535	0.980042	1.02393	0.010376	0.0119217	0.0105345	0.0126956	0.0127831	0.0119627	0.0136509	0.0173006
252	0	-158.3459	-115.7731	-42.57277	0.993371	0.893688	0.819784	0.815153	0.921901	0.129681	0.124611	0.106415	0.175371	0.180554
253	1	-146.7496	-113.2484	-33.50125	0.980983	0.98487	0.00684316	0.00446848	0.0037439	0.00374713	0.00443551	0.00431339	0.00429506	0.00417519
254	0	-163.5033	-121.6662	-41.83719	0.67355	0.435567	0.415928	0.00261318	0.00378107	0.0023333	0.00258853	0.00218453	0.00218563	0.0052748
255	1	-145.2907	-114.54	-30.75063	0.910703	0.906437	0.000717789	0.00067163	0.000692167	0.000678737	0.000707925	0.000738469	0.000760531	0.000771976
256	0	-176.9503	-115.683	-61.2673	0.98532	0.000112544	0.000108137	0.000123958	0.00107573	0.00254152	0.00310446	0.000859038	0.000876504	0.00247129
257	1	-163.168	-113.8339	-49.33415	0.970443	1.02096	0.000558078	0.000533369	0.00101121	0.00161792	0.00165272	0.0017191	0.000252543	0.000281634
258	0	-172.2122	-115.0147	-57.19753	0.95202	0.175383	0.20559	0.201634	0.103841	0.0734029	0.0498801	0.00162074	0.00123414	0.00105233
259	1	-162.7862	-116.6248	-46.16138	0.940745	0.750147	0.127167	0.127841	0.129725	0.182351	0.166452	0.149929	0.133668	0.130437
260	0	-181.0496	-117.7332	-63.31643	0.900288	5.12011e-05	5.59096e-05	5.45443e-05	7.71261e-05	6.9669e-05	2.45891e-06	3.60917e-06	3.71571e-06	0.0116637
261	1	-161.5537	-115.426	-46.12769	0.998447	0.948035	2.02243e-05	1.07981e-05	1.19905e-05	1.33818e-05	1.4755e-05	1.75987e-05	0.000295765	0.000224087
262	0	-153.4591	-118.8573	-34.60177	0.755825	0.000725437	0.000863523	0.0034932	0.0034786	0.00333016	0.00313744	0.0031813	0.00318536	0.00290939
263	1	-166.7755	-112.6077	-54.16772	0.958692	0.971536	0.0125062	0.0118949	0.206736	0.216253	0.364547	0.0422928	0.0542541	0.060272
264	0	-158.3241	-114.2069	-44.11719	0.990557	1.39034	0.152983	0.130115	0.130875	0.132589	0.00862731	0.00857651	0.00800424	0.00423651
265	1	-184.4639	-116.3851	-68.07881	0.972771	0.000560222	0.00208234	0.00211968	0.00211861	0.00259428	0.00228225	0.00137995	0.00150685	0.00149731
266	0	-160.3782	-115.5092	-44.86902	0.924429	0.993056	0.132412	0.125676	0.128595	0.14149	0.128804	0.128693	0.128874	0.117897
267	1	-162.7917	-117.4007	-45.39096	0.962049	0.725585	0.776286	0.157117	0.152272	0.0705875	0.0782388	0.0808271	0.0785333	0.0804134
268	0	-154.8431	-115.6301	-39.21301	0.942048	0.335531	0.329703	0.329623	0.223575	0.231405	0.224796	0.178886	0.174374	0.15778
269	1	-128.4476	-116.7626	-11.68505	0.950043	0.820501	0.363825	0.244655	0.205883	0.205249	0.201322	0.169448	0.173198	0.186651
270	0	-179.778	-117.7751	-62.00284	0.943639	0.0699077	0.0627713	0.0893768	0.0756873	0.0341173	0.142975	1.51471e-07	1.46321e-07	1.29396e-07
271	1	-149.4888	-115.4166	-34.07215	0.818032	0.506288	5.3332e-11	3.00604e-11	2.96022e-11	2.99337e-11	3.32601e-11	3.10213e-11	3.06782e-11	3.41423e-11
272	0	-181.6774	-113.1304	-68.54706	0.984515	0.000108089	0.000109134	5.59879e-05	3.51783e-05	0.000131823	0.000112091	8.19843e-06	7.94147e-06	7.51709e-06
273	1	-152.7934	-121.1298	-31.66359	0.697083	1.00401	0.449634	0.164231	0.111228	0.0630391	0.0674374	0.053165	0.0562138	0.0531616
274	0	-146.9348	-113.819	-33.11578	0.981212	1.0093	0.0121484	0.00652981	0.111228	0.109028	0.110567	0.104952	0.104003	0.106045
275	1	-156.4776	-119.8585	-36.61907	0.946743	1.51099	0.121116	0.120986	0.144101	0.129887	0.125081	0.117074	0.117367	0.0625584
276	0	-144.3851	-120.7794	-23.60569	0.902838	0.889649	1.1843	0.0606033	0.0606363	0.0583442	0.0540411	0.0553754	0.0554092	0.0619373
277	1	-161.6764	-116.4798	-45.19667	0.909989	2.37481	0.0343032	0.481938	0.503672	0.551256	0.55145	0.588604	0.605675	0.500309
278	0	-154.217	-114.6166	-39.60042	0.972378	0.852435	0.0196953	0.0270281	0.000669521	0.00138581	0.000938806	0.000542722	0.000685494	0.000629578
279	1	-162.3465	-116.2883	-46.05823	0.934893	2.36942	0.0384698	0.469845	0.533701	0.587898	0.546871	0.587917	0.714266	0.466332
280	0	-116.9099	-115.9048	-1.005069	0.923715	0.938763	0.022367	0.0223771	0.0217608	0.0217059	0.0220502	0.0218386	0.021772	0.0125101
281	1	-159.3903	-114.7689	-44.6214	0.993568	2.2353	0.0810302	0.429075	0.605451	0.542715	0.427809	0.476617	0.431152	0.37741
282	0	-149.5702	-114.9455	-34.62468	0.959285	0.825189	0.160539	0.0295897	0.0163085	0.0135872	0.0135445	0.0128976	0.0126175	0.0204723
283	1	-141.1376	-115.1379	-25.9997	0.973527	2.8196	0.166307	0.569014	0.782826	0.663188	0.601158	0.726374	0.556943	0.57707
284	0	-144.3569	-114.7903	-29.5666	0.99097	1.02721	0.0105681	0.0110741	0.0112271	0.0112243	0.0115074	0.0145562	0.0131717	0.0158297
285	1	-127.903	-117.0236	-10.87945	0.974781	3.27076	0.118283	0.650623	0.644435	0.664328	0.633461	0.685156	0.607241	0.622494
286	0	-165.6497	-117.595	-48.05472	0.966548	0.930705	0.972803	0.382491	0.288917	0.274195	0.274722	0.285896	0.17911	0.218826
287	1	-155.6808	-117.0228	-38.65795	0.948012	2.64803	0.0890813	1.04601	0.939201	0.82001	0.667935	0.693406	0.79022	0.822811
288	0	-132.4422	-120.2412	-12.20099	0.90773	0.907587	0.911877	0.0759536	0.0736547	0.0741239	0.0741111	0.0752272	0.0755983	0.0722925
289	1	-157.7218	-115.214	-42.50778	0.914015	2.96904	0.0431102	0.496859	0.465002	0.502885	0.359447	0.34775	0.363314	0.38895
290	0	-148.8565	-120.0086	-28.84786	0.906428	0.868975	0.877269	0.864953	0.491666	0.494057	0.494244	0.497389	0.558307	0.70413
291	1	-142.2322	-115.7855	-26.44664	0.984395	2.54917	0.0192687	0.345733	0.333908	0.306714	0.414934	0.361247	0.442649	0.437757
292	0	-111.5281	-115.3864	3.85837	0.988525	0.98887	0.980848	0.983165	1.00054	1.04012	1.06116	1.06845	1.10818	1.10776
293	1	-150.6512	-114.5807	-36.07058	0.957945	2.98579	0.0999478	0.740996	0.706412	0.750846	1.00789	0.40118	0.773558	0.765887
294	0	-121.6446	-114.8896	-6.754973	0.843969	0.849472	0.852228	0.838677	0.83862	0.838258	1.00258	0.991614	0.993221	0.990821
295	1	-133.1635	-115.1999	-17.96354	0.899755	2.87253	0.0919534	0.557569	0.635296	0.732816	1.15863	0.272161	0.729945	0.899515
296	0	-121.438	-115.1766	-6.261359	0.843969	0.835843	0.838913	0.829249	0.826201	0.822177	0.824721	0.837621	0.8378	0.838373
297	1	-129.0684	-114.5844	-14.48396	0.951701	2.79071	0.0875234	0.580951	0.675231	0.69952	1.05016	0.329642	1.27782	1.40651
298	0	-121.6063	-115.1952	-6.411027	0.778382	0.761093	0.709556	0.70899	0.703928	0.721079	0.715358	0.68658	0.664832	0.66721
299	1	-149.1098	-116.616	-32.49372	0.910513	2.23943	0.350159	0.540793	0.709743	0.664348	0.695437	0.117217	1.61273	1.50407
300	0	-126.033	-114.7477	-11.28523	0.808272	0.789613	0.769143	0.822746	0.817105	0.809625	0.824079	0.824182	0.813755	0.821049
301	1	-121.2575	-118.4364	-2.821097	0.814064	2.59728	0.509358	0.56999	0.72954	0.758645	0.731443	0.229568	0.325533	0.41447
302	0	-140.0331	-113.784	-26.24908	0.946485	0.861437	0.853806	0.858068	0.871596	0.866046	0.868709	0.886308	0.86409	0.863106
303	1	-114.4961	-119.8741	5.377963	0.892013	2.00319	0.680215	0.697533	0.69278	0.859309	0.869127	0.763118	0.815455	0.815046
304	0	-153.7988	-116.7563	-37.04258	0.934577	0.92765	1.02215	1.0183	0.840366	0.920786	0.900632	1.01564	0.968069	1.0228
305	1	-107.0302	-117.2374	10.2072	0.997679	2.15337	0.772947	0.587632	0.573518	0.614803	0.606532	0.825985	0.827207	0.815925
306	0	-149.9887	-114.1557	-35.83305	0.995901	1.03703	1.02666	0.79143	1.16099	1.15538	1.01214	1.00444	0.956979	0.936153
307	1	-116.7875	-117.115	0.3274909	0.993315	2.32771	0.713952	0.618034	0.636783	0.531017	0.540614	0.539951	0.416629	0.416533
308	0	-130.4193	-115.6715	-14.74772	0.917408	0.918645	0.918717	0.941254	0.927207	0.910127	0.908119	0.908469	0.894795	0.895779
309	1	-113.2431	-116.2435	3.000451	0.996169	2.25733	0.727429	0.748538	0.748252	0.716945	0.65926	0.65636	0.58225	0.581894
310	0	-119.3543	-117.9805	-1.373851	0.968906	0.974967	0.969007	0.969691	0.965819	0.975954	0.96859	0.965739	0.980283	0.985157
311	1	-142.4428	-115.3868	-27.05605	0.997703	0.961882	0.0472558	0.0433289	0.0482813	0.0854976	0.0855595	0.0741586	0.072056	0.0851956
312	0	-146.0465	-117.0715	-28.97508	0.852361	0.856107	0.798955	0.663836	0.62125	0.604306	0.26916	0.266055	0.262607	0.263964
313	1	-123.4201	-114.6401	-8.779972	0.985113	1.18436	0.11813	0.118906	0.119247	0.100909	0.1001	0.0991852	0.108939	0.113019
314	0	-151.6602	-118.5687	-33.09155	0.937717	0.943268	0.987961	0.985752	0.758414	0.754413	0.815564	0.479743	0.469423	0.467208
315	1	-139.6701	-115.7901	-23.87999	0.867517	0.88737	0.00404719	0.0030788	0.00307978	0.00307371	0.00242972	0.0024294	0.00230006	0.00230619
316	0	-149.6416	-119.5777	-30.06392	0.921533	0.971218	0.900851	0.938016	0.759036	0.79871	0.801074	0.78058	0.872716	0.825759
317	1	-134.8235	-115.7553	-19.06824	0.935588	1.00514	0.0169222	0.0178632	0.0159384	0.017851	0.018508	0.0164516	0.0157249	0.0150856
318	0	-155.9678	-119.3601	-36.60764	0.931315	1.05988	1.11242	1.07977	1.03577	1.01556	0.991803	0.850372	0.844387	0.887797
319	1	-153.1778	-114.9577	-38.2201	0.982763	0.90359	0.000750353	0.0010007	0.000597711	0.00059408	0.000679211	0.000644953	0.000591459	0.000490361
320	0	-153.932	-116.6888	-37.24322	0.97039	0.942833	0.497721	0.46651	0.460151	0.488633	0.486174	0.478207	0.543758	0.571233
321	1	-139.4214	-114.9994	-24.42206	0.976427	1.11533	0.0757592	0.0810434	0.0648012	0.0514026	0.0522933	0.072119	0.0726003	0.0709169
322	0	-145.1379	-113.124	-32.01388	0.983406	0.962242	0.814743	0.777213	0.5867	0.597274	0.606282	0.604334	0.576421	0.581535
323	1	-135.2859	-116.2765	-19.00935	0.988534	0.287583	0.0186069	0.01847	0.0179646	0.0179671	0.0132508	0.0103394	0.0149615	0.0148462
324	0	-147.8181	-112.8101	-35.00804	0.983772	1.04627	0.151198	0.135164	0.117898	0.118265	0.124301	0.132203	0.132519	0.104882
325	1	-163.1179	-113.8703	-49.24752	0.994403	1.11733	4.91156e-19	3.08166e-21	2.97485e-21	1.07029e-10	2.53824e-10	2.8e-10	4.97454e-12	7.56612e-12
326	0	-165.9787	-115.5198	-50.45898	0.99409	1.11069	3.77375e-35	4.01753e-35	2.14038e-36	2.07252e-36	3.52601e-35	3.56421e-35	3.21207e-35	2.41962e-35
327	1	-176.0643	-116.9398	-59.12456	0.888106	0.749235	0.0211366	0.0223657	0.00803791	0.0876052	0.00147987	0.00148838	0.00149326	0.00418219
328	0	-179.0649	-115.1142	-63.95071	0.993838	0.854666	1.21544e-37	2.04092e-37	2.57742e-37	7.97707e-47	5.74978e-47	4.76944e-47	1.5153e-39	3.31881e-38
329	1	-158.3588	-114.1062	-44.2526	0.99834	2.01243	0.028493	0.000327276	0.000349464	0.000335896	3.21478e-05	3.38453e-05	5.76444e-06	4.98425e-06
330	0	-213.464	-117.9828	-95.48121	0.911577	1.93834	1.35826e-44	3.57975e-32	2.47874e-33	6.38533e-32	6.86974e-16	3.08827e-11	5.37198e-07	3.73979e-12
331	1	-200.0959	-116.7867	-83.30914	0.772421	1.38843	2.55221e-28	1.36252e-28	2.85312e-32	2.22521e-34	2.26304e-34	2.81352e-34	1.76756e-33	4.2541e-35
332	0	-188.2029	-114.3755	-73.82743	0.982408	0.590177	5.77855e-15	1.50991e-15	2.58147e-16	0.00959561	0.0267709	7.84844e-40	8.63764e-41	7.29479e-51
333	1	-154.8931	-115.9059	-38.98722	0.960135	1.62986	0.000329503	3.9739e-06	4.28317e-06	3.06229e-06	3.35466e-06	4.50193e-06	0.00011489	0.000128788
334	0	-179.706	-116.3873	-63.31875	0.972592	0.000345765	0.000812501	0.0057479	0.074445	2.38776e-12	1.4713e-08	1.80795e-25	3.4839e-26	1.71338e-24
335	1	-178.4841	-115.3831	-63.10099	0.984552	0.00111063	0.00111701	0.000460316	0.00045508	0.000452197	0.000580871	0.000323086	8.9411e-05	0.000793534
336	0	-217.8269	-115.5971	-102.2298	0.99466	0.792229	2.52869e-14	2.1351e-53	1.44362e-111	3.48693e-116	1.14192e-112	7.14458e-97	1.07549e-59	2.27064e-58
337	1	-155.49	-113.972	-41.518	0.990357	0.042441	0.0259708	0.0246606	0.0248689	0.0734828	0.0839588	0.0886604	0.0911315	0.0907424
