Iteration	Replicate_ID	Posterior	Likelihood	Prior	mass_extinction_probabilities[1]	mass_extinction_probabilities[2]	mass_extinction_probabilities[3]	mass_extinction_probabilities[4]	mass_extinction_probabilities[5]	mass_extinction_probabilities[6]	mass_extinction_probabilities[7]	mass_extinction_probabilities[8]	mass_extinction_probabilities[9]
2989	1	-105.1544	-96.91159	-8.24279	0.909805	0	0	0	0.744226	0	0	0	0
2990	0	-61.77315	-101.1195	39.34636	0	0	0	0	0	0	0	0	0
2991	1	-127.6725	-95.82461	-31.84786	0.909805	0	0	0	0.744226	0	0	0	0
2992	0	-46.44918	-102.871	56.42184	0	0	0	0	0	0	0	0	0
2993	1	-137.4695	-104.3719	-33.09762	0.909805	0	0	0	0	0	0	0	0
2994	0	-50.10391	-99.56517	49.46126	0	0	0	0	0	0	0	0	0
2995	1	-153.5971	-101.4288	-52.16831	0	0	0	0	0	0	0	0	0
2996	0	-77.98014	-97.60145	19.6213	0	0	0	0	0	0	0	0	0
2997	1	-124.4166	-97.79523	-26.62141	0	0	0	0	0	0	0	0	0
2998	0	-96.37196	-106.3934	10.02145	0	0	0	0	0	0	0	0	0
2999	1	-111.6361	-98.05706	-13.57902	0	0	0	0	0	0	0	0	0
3000	0	-100.1714	-102.5774	2.405931	0	0	0	0	0	0	0	0	0
3001	1	-90.28739	-102.6216	12.33417	0	0	0	0	0	0	0	0	0
3002	0	-109.2138	-104.6608	-4.553018	0	0	0	0	0	0	0	0	0
3003	1	-126.212	-103.1166	-23.09541	0	0	0	0	0	0	0	0	0
3004	0	-76.75439	-103.018	26.26357	0	0	0	0	0	0	0	0	0
3005	1	-156.6267	-98.43153	-58.19514	0	0	0	0	0	0	0	0	0
3006	0	-57.92761	-105.371	47.4434	0	0	0	0	0	0	0	0.831905	0
3007	1	-101.4835	-101.6227	0.1391511	0	0	0	0	0	0	0	0	0
3008	0	-110.9985	-103.175	-7.823485	0	0	0	0	0	0	0	0	0
3009	1	-87.06462	-102.5838	15.51917	0	0	0	0	0	0	0	0	0
3010	0	-107.5337	-104.1242	-3.409555	0	0	0	0	0	0	0	0	0
3011	1	-146.4405	-103.5787	-42.86183	0	0	0	0	0	0	0	0	0
3012	0	-126.9876	-103.5056	-23.48196	0	0	0	0	0	0	0	0	0
3013	1	-82.63409	-103.8584	21.2243	0	0	0	0	0	0	0	0	0
3014	0	-75.09354	-100.946	25.85247	0	0	0	0	0	0	0	0	0
3015	1	-89.20262	-102.5734	13.37082	0	0	0	0	0	0	0	0	0
3016	0	-65.85124	-104.3449	38.49365	0	0	0	0	0	0	0	0	0
3017	1	-99.05195	-100.5937	1.541748	0	0	0	0	0	0	0	0	0
3018	0	-125.9706	-102.7316	-23.23902	0	0	0	0	0	0	0	0	0
3019	1	-87.4182	-99.53868	12.12048	0	0	0	0	0	0	0	0	0
3020	0	-90.1942	-103.0864	12.8922	0	0	0	0	0	0	0	0	0
3021	1	-110.9233	-102.847	-8.076312	0	0	0	0	0	0	0	0	0
3022	0	-96.7415	-104.8241	8.082624	0	0	0	0	0	0	0	0	0
3023	1	-72.65767	-102.08	29.42232	0	0	0	0	0	0	0	0	0
3024	0	-80.07082	-102.504	22.43319	0	0	0	0	0	0	0	0	0
3025	1	-118.2251	-101.5473	-16.67782	0	0	0	0	0	0	0	0	0
3026	0	-79.17998	-105.24	26.06	0	0	0	0	0	0	0	0	0
3027	1	-75.14507	-99.58095	24.43587	0	0	0	0	0	0	0	0	0
3028	0	-128.341	-100.6098	-27.7312	0	0	0	0	0	0	0	0	0
3029	1	-67.99061	-103.709	35.7184	0	0	0	0	0	0	0	0	0
3030	0	-115.1473	-96.49801	-18.64924	0	0	0	0	0	0	0	0	0
3031	1	-81.3155	-103.8422	22.52674	0	0	0	0	0	0	0	0	0
3032	0	-91.72529	-96.65906	4.933774	0	0	0	0	0	0	0	0	0
3033	1	-68.75864	-100.941	32.18241	0	0	0	0	0	0	0	0	0
3034	0	-116.0835	-97.20849	-18.87497	0	0	0	0	0	0	0	0	0
3035	1	-131.8852	-101.2218	-30.66333	0	0	0	0	0	0	0	0	0
3036	0	-126.2509	-99.46947	-26.7814	0	0	0	0	0	0	0	0	0
3037	1	-127.1419	-99.08661	-28.05532	0.883099	0	0	0	0	0	0	0	0
3038	0	-135.5415	-100.4726	-35.06885	0	0	0	0	0	0	0	0	0
3039	1	-132.4075	-97.66229	-34.74517	0.883099	0	0	0	0	0	0	0	0
3040	0	-86.16398	-101.426	15.26202	0	0	0	0	0	0	0	0	0
3041	1	-90.47425	-102.9513	12.47703	0	0	0	0	0	0	0	0	0
3042	0	-84.68145	-100.3677	15.68629	0	0	0	0	0	0	0	0	0
3043	1	-90.25145	-104.3354	14.08393	0	0	0	0	0	0	0	0	0
3044	0	-48.71918	-103.7678	55.04859	0	0	0	0	0	0	0	0	0
3045	1	-58.50936	-102.2033	43.69389	0	0	0	0	0	0	0	0	0
3046	0	-105.7241	-101.3564	-4.367678	0	0	0	0	0	0	0	0	0
3047	1	-89.16344	-98.30076	9.137325	0.714235	0	0	0	0	0	0	0	0
3048	0	-93.17058	-105.5657	12.39514	0	0	0	0	0	0	0	0	0
3049	1	-122.9473	-102.3279	-20.61943	0.714235	0	0	0	0	0	0	0	0
3050	0	-93.72001	-99.10733	5.387312	0	0	0	0	0	0	0	0	0
3051	1	-133.1652	-106.0477	-27.11745	0	0	0	0	0	0	0	0	0
3052	0	-92.38664	-102.7791	10.39249	0	0	0	0	0	0	0	0	0
3053	1	-92.75525	-104.1355	11.3802	0	0	0	0	0	0	0	0	0
3054	0	-117.2453	-100.9451	-16.30023	0	0	0	0	0	0	0	0	0
3055	1	-25.08102	-104.6748	79.59375	0	0	0	0	0	0	0	0	0
3056	0	-140.6482	-105.0666	-35.58161	0	0	0	0	0	0	0	0	0
3057	1	-64.74256	-106.7019	41.95933	0	0	0	0	0	0	0	0	0
3058	0	-118.0905	-106.399	-11.69145	0	0	0	0	0	0	0	0	0
3059	1	-87.35353	-103.979	16.62551	0	0	0	0	0	0	0	0	0
3060	0	-114.0917	-106.2497	-7.841982	0	0	0	0	0	0	0	0	0
3061	1	-103.0907	-99.95255	-3.138132	0	0	0	0	0	0	0	0	0
3062	0	-136.6922	-102.8088	-33.88348	0	0	0	0	0	0	0	0	0
3063	1	-54.36857	-105.5032	51.13463	0	0	0	0	0	0	0	0	0
3064	0	-98.98807	-106.5228	7.534741	0	0	0	0	0	0	0	0	0
3065	1	-98.1695	-101.4139	3.244411	0	0	0	0	0	0	0	0	0
3066	0	-78.88154	-101.746	22.86442	0	0	0	0	0	0	0	0	0
3067	1	-105.2393	-103.9633	-1.276062	0	0	0	0	0	0	0	0	0
3068	0	-117.7619	-100.9485	-16.81346	0	0	0	0	0	0	0	0	0
3069	1	-44.65915	-104.2048	59.54566	0	0	0	0	0	0	0	0	0
3070	0	-71.59238	-100.3171	28.72472	0	0	0	0	0	0	0	0	0
3071	1	-105.0033	-98.91159	-6.091688	0	0	0	0	0	0	0	0	0
3072	0	-76.61078	-105.0925	28.48169	0	0	0	0	0	0	0	0	0
3073	1	-105.1996	-99.28906	-5.91054	0	0	0	0	0	0	0	0	0
3074	0	-100.7365	-104.0944	3.357913	0	0	0	0	0	0	0	0	0
3075	1	-102.7931	-97.39834	-5.394773	0	0	0	0	0	0	0	0	0
3076	0	-94.63208	-102.851	8.218964	0	0	0	0	0	0	0	0	0
3077	1	-111.6662	-102.4278	-9.238416	0	0	0	0	0	0	0	0	0
3078	0	-93.15012	-104.2076	11.05747	0	0	0	0	0	0	0	0	0
3079	1	-131.7935	-97.92035	-33.87317	0.792049	0	0	0	0	0	0	0	0
3080	0	-147.4912	-99.66267	-47.82854	0	0	0	0	0	0	0	0	0
3081	1	-135.3254	-101.4195	-33.90589	0	0	0	0	0	0	0	0	0
3082	0	-110.4652	-101.5523	-8.912905	0	0	0	0	0	0	0	0	0
3083	1	-82.57575	-101.4913	18.91558	0	0	0	0	0	0	0	0	0
3084	0	-79.11111	-101.7957	22.68455	0	0	0	0	0	0	0	0	0
3085	1	-62.2082	-102.2634	40.05516	0	0	0	0	0	0	0	0	0
3086	0	-76.62204	-104.965	28.34299	0	0	0	0	0	0	0	0	0
3087	1	-81.65103	-101.6933	20.04222	0	0	0	0	0	0	0	0	0
3088	0	-106.4565	-102.6479	-3.808628	0	0	0	0	0	0	0	0	0
3089	1	-107.685	-102.0283	-5.656708	0	0	0	0	0	0	0	0	0
3090	0	-78.13812	-99.46692	21.3288	0	0	0	0	0	0	0	0	0
3091	1	-92.3596	-104.3132	11.95359	0	0	0	0	0	0	0	0	0
3092	0	-58.79422	-98.18494	39.39071	0	0	0	0	0	0	0	0	0
3093	1	-105.7217	-100.5621	-5.159621	0	0	0	0	0	0	0	0	0
3094	0	-50.02175	-100.814	50.79225	0	0	0	0	0	0	0	0	0
3095	1	-103.3798	-101.7262	-1.65358	0	0	0	0	0	0	0	0	0
3096	0	-104.875	-99.75971	-5.11525	0	0	0	0	0	0	0	0	0
3097	1	-124.0714	-101.6925	-22.37886	0	0	0	0	0	0	0	0	0
3098	0	-118.863	-102.0538	-16.80921	0	0	0	0	0	0	0	0	0
3099	1	-138.1578	-99.56273	-38.59503	0	0	0	0	0	0	0	0	0
3100	0	-70.59867	-102.8293	32.23064	0	0	0	0	0	0	0	0	0
3101	1	-86.453	-97.47076	11.01776	0.844499	0	0	0	0.840925	0	0	0	0
3102	0	-73.22373	-97.61499	24.39126	0.792431	0	0	0	0	0	0	0	0
3103	1	-132.0016	-104.439	-27.56261	0	0	0	0	0	0	0	0	0
3104	0	-124.2413	-102.8323	-21.40899	0	0	0	0	0	0	0	0	0
3105	1	-118.7368	-101.1898	-17.54701	0	0	0	0	0	0	0	0	0
3106	0	-73.53769	-100.1081	26.57038	0.801207	0	0	0	0	0	0	0	0
3107	1	-100.6664	-100.7951	0.1286559	0	0	0	0	0	0	0	0	0
3108	0	-97.63259	-99.44884	1.81625	0.801207	0	0	0	0	0	0	0	0
3109	1	-68.92762	-105.7211	36.79349	0	0	0	0	0	0	0	0	0
3110	0	-97.88416	-100.1789	2.294717	0.801207	0	0	0	0	0	0	0	0
3111	1	-101.9453	-104.3768	2.431507	0	0	0	0	0	0	0	0	0
3112	0	-95.66972	-98.69003	3.020317	0.801207	0	0	0	0	0	0	0	0
3113	1	-55.56831	-103.225	47.65669	0	0	0	0	0	0	0	0	0
3114	0	-99.34885	-98.85164	-0.4972108	0.801207	0	0	0	0	0	0	0	0
3115	1	-74.38406	-102.1032	27.71917	0	0	0	0	0	0	0	0	0
3116	0	-103.0967	-97.88392	-5.212748	0	0	0	0	0	0	0	0	0
3117	1	-123.4751	-101.2221	-22.25299	0	0	0	0	0	0	0	0	0
3118	0	-89.01634	-96.75225	7.735903	0	0	0	0	0	0	0	0	0
3119	1	-119.3455	-97.10786	-22.23767	0	0	0	0	0	0	0	0	0
3120	0	-94.02028	-98.45744	4.437157	0	0	0	0	0	0	0	0	0
3121	1	-110.157	-99.86598	-10.29099	0.800673	0	0	0	0	0	0	0	0
3122	0	-69.64324	-98.26591	28.62267	0	0.775374	0	0	0	0	0	0	0
3123	1	-135.3838	-97.51385	-37.86995	0.800673	0	0	0	0	0	0	0	0
3124	0	-103.6977	-99.94969	-3.748018	0	0.775374	0	0	0	0	0	0	0
3125	1	-104.9848	-97.29881	-7.685993	0.800673	0	0	0	0	0	0	0	0
3126	0	-100.4419	-100.5942	0.1523437	0	0	0	0	0	0	0	0	0
3127	1	-95.55204	-102.2151	6.663041	0.800673	0	0	0	0	0	0	0	0
3128	0	-95.26142	-104.0054	8.74395	0	0	0	0	0	0	0	0	0
3129	1	-112.9367	-103.2512	-9.685451	0.800673	0	0	0	0	0	0	0	0
3130	0	-95.96521	-101.4889	5.523697	0	0	0	0	0	0	0	0	0
3131	1	-82.82838	-100.3463	17.51791	0.800673	0	0	0	0	0	0	0	0
3132	0	-133.2754	-99.61035	-33.66504	0	0	0	0	0	0	0	0	0
3133	1	-93.85881	-102.2835	8.424683	0	0	0	0	0	0	0	0	0
3134	0	-86.21534	-105.9302	19.71489	0	0	0	0	0	0	0	0	0
3135	1	-81.03578	-100.3983	19.36249	0	0	0	0	0	0	0	0	0
3136	0	-81.4411	-104.0725	22.63139	0	0	0	0	0	0	0	0	0
3137	1	-95.42766	-102.4456	7.017982	0	0	0	0	0	0	0	0	0
3138	0	-87.17514	-102.2411	15.06596	0	0	0	0	0	0	0	0	0
3139	1	-139.352	-100.9219	-38.43005	0	0	0	0	0	0	0	0	0
3140	0	-136.045	-100.5872	-35.45777	0	0	0	0	0	0	0	0	0
3141	1	-121.7544	-101.8939	-19.86056	0	0	0	0	0	0	0	0	0
3142	0	-113.362	-102.9916	-10.37049	0	0	0	0	0	0	0	0	0
3143	1	-93.20567	-103.2878	10.08208	0	0	0	0	0	0	0	0	0
3144	0	-92.39169	-103.0057	10.61402	0	0	0	0	0	0	0	0	0
3145	1	-115.3604	-102.0661	-13.29429	0	0	0	0.762982	0	0	0	0	0
3146	0	-131.2018	-103.4379	-27.76391	0	0	0	0	0	0	0	0	0
3147	1	-117.824	-98.56664	-19.25735	0	0	0	0	0	0	0	0	0
3148	0	-104.2223	-102.1144	-2.107905	0	0	0	0	0	0	0	0	0
3149	1	-97.14571	-99.89976	2.754051	0	0	0	0	0	0	0	0	0
3150	0	-141.3083	-102.3581	-38.95024	0	0	0	0	0	0	0	0	0
3151	1	-101.8026	-100.9456	-0.8570354	0	0	0	0	0	0	0	0	0
3152	0	-135.3848	-103.4543	-31.9305	0	0	0	0	0	0	0	0	0
3153	1	-72.66206	-101.0307	28.36862	0	0	0	0	0	0	0	0	0
3154	0	-141.4695	-103.2491	-38.22048	0	0	0	0	0	0	0	0	0
3155	1	-58.35487	-102.4032	44.04836	0	0	0	0	0	0	0	0	0
3156	0	-117.8423	-100.9767	-16.86552	0	0	0	0	0	0	0	0	0
3157	1	-95.80986	-102.9802	7.170315	0	0	0	0	0	0	0	0	0
3158	0	-72.67215	-99.98444	27.31229	0	0	0	0	0	0	0	0	0
3159	1	-62.24365	-104.1758	41.93218	0	0	0	0	0	0	0	0	0
3160	0	-109.9759	-103.5639	-6.412004	0	0	0	0	0	0	0	0	0
3161	1	-83.79426	-103.7565	19.9622	0	0	0	0	0	0	0	0	0
3162	0	-112.4711	-101.713	-10.75816	0	0	0	0	0	0	0	0	0
3163	1	-101.4968	-103.9632	2.466372	0	0	0	0	0	0	0	0	0
3164	0	-94.05897	-100.892	6.832983	0	0	0	0	0	0	0	0	0
3165	1	-87.10684	-102.3071	15.20028	0	0	0	0	0	0	0	0	0
3166	0	-107.3443	-100.6227	-6.721606	0	0	0	0	0	0	0	0	0
3167	1	-77.84131	-100.3701	22.52876	0.797201	0	0	0	0	0	0	0	0
3168	0	-130.3367	-99.84764	-30.48905	0	0	0	0	0	0	0	0	0
3169	1	-62.7225	-100.4367	37.71416	0	0	0	0	0	0	0	0	0
3170	0	-105.6943	-102.2502	-3.444079	0	0	0	0	0	0	0	0	0
3171	1	-74.77134	-103.0828	28.31146	0	0	0	0	0	0	0	0	0
3172	0	-118.8622	-101.4173	-17.44492	0	0	0	0	0	0	0	0	0
3173	1	-88.98396	-103.3819	14.39793	0	0	0	0	0	0	0	0	0
3174	0	-101.281	-99.56822	-1.712751	0	0	0	0	0	0	0	0	0
3175	1	-94.60211	-104.8861	10.28396	0	0	0	0	0	0	0	0	0
3176	0	-149.5048	-104.834	-44.67076	0	0	0	0	0	0	0	0	0
3177	1	-97.01039	-103.7506	6.740181	0	0	0	0	0	0	0	0	0
3178	0	-156.7337	-103.7984	-52.93539	0	0	0	0	0	0	0	0	0
3179	1	-69.42159	-98.95909	29.53751	0	0	0	0	0	0	0	0	0
3180	0	-137.803	-101.1849	-36.61809	0	0	0	0	0	0	0	0	0
3181	1	-108.2575	-97.02996	-11.22753	0.87935	0	0	0	0	0	0	0	0
3182	0	-126.5251	-102.8969	-23.62825	0	0	0	0	0	0	0	0	0
3183	1	-78.06148	-98.64222	20.58074	0.87935	0	0	0	0	0	0	0	0
3184	0	-112.3032	-99.90902	-12.39415	0	0	0	0	0	0	0	0	0
3185	1	-117.7671	-101.7991	-15.968	0.87935	0	0	0	0	0	0	0	0
3186	0	-105.6118	-102.4148	-3.196932	0	0	0	0	0	0	0	0	0
3187	1	-99.03281	-98.09201	-0.9407991	0.87935	0	0	0	0	0	0	0	0
3188	0	-93.38165	-104.9042	11.5226	0	0	0	0	0	0	0	0	0
3189	1	-133.8337	-100.3023	-33.53141	0.87935	0	0	0	0	0	0	0	0
3190	0	-133.2283	-103.7359	-29.49241	0	0	0	0	0	0	0	0	0
3191	1	-109.184	-98.35749	-10.82649	0.87935	0	0	0	0	0	0	0	0
3192	0	-93.4075	-103.8725	10.46495	0	0	0	0	0	0	0	0	0
3193	1	-78.19213	-97.84975	19.65762	0.87935	0	0	0	0	0	0	0	0
3194	0	-134.4824	-99.47832	-35.00404	0	0	0	0	0	0	0	0	0
3195	1	-113.9481	-98.85423	-15.09386	0.87935	0	0	0	0	0	0	0.785249	0
3196	0	-106.194	-100.5067	-5.687306	0	0	0	0	0	0	0	0	0
3197	1	-88.06982	-98.21989	10.15007	0.87935	0	0	0	0	0	0	0	0
3198	0	-77.55969	-104.2173	26.65759	0	0	0	0	0	0	0	0	0
3199	1	-80.07336	-98.01363	17.94028	0.87935	0	0	0	0.914464	0	0	0	0
3200	0	-77.54676	-100.5756	23.0288	0	0	0	0	0	0	0	0	0
3201	1	-74.08829	-96.22028	22.132	0.87935	0	0	0	0	0	0	0	0
3202	0	-122.727	-104.9108	-17.81624	0	0	0	0	0	0	0	0	0
3203	1	-84.20488	-97.70493	13.50005	0.87935	0	0	0	0	0	0	0	0
3204	0	-133.0191	-103.9494	-29.06964	0	0	0	0	0	0	0	0	0
3205	1	-127.1762	-98.93438	-28.24185	0.87935	0	0	0	0	0	0	0	0
3206	0	-111.8877	-100.97	-10.91765	0	0	0	0	0	0	0	0	0
3207	1	-135.3113	-102.9988	-32.31249	0.87935	0	0	0	0	0	0	0	0
3208	0	-94.71595	-102.7696	8.053611	0	0	0	0	0	0	0	0	0
3209	1	-92.36526	-98.3346	5.969339	0.87935	0	0	0	0	0	0	0	0
3210	0	-55.66426	-102.0147	46.35044	0	0	0	0	0	0	0	0	0
3211	1	-118.9404	-96.63353	-22.30685	0.87935	0	0	0	0.896115	0	0	0	0
3212	0	-76.38624	-101.1797	24.79343	0	0	0	0	0	0	0	0	0
3213	1	-55.70093	-95.32998	39.62905	0.87935	0	0	0	0.896115	0	0	0	0
3214	0	-80.92645	-102.2281	21.3016	0.7089	0	0	0	0	0	0	0	0
3215	1	-116.9957	-99.17063	-17.82508	0.87935	0	0	0	0	0	0	0	0
3216	0	-115.2506	-98.34924	-16.90138	0.7089	0	0	0	0	0	0	0	0
3217	1	-124.722	-98.25138	-26.47058	0.87935	0	0	0	0	0	0	0	0
3218	0	-45.87491	-102.6739	56.79897	0	0	0	0	0	0	0	0	0
3219	1	-95.15384	-95.14626	-0.007583658	0.87935	0	0	0	0.862689	0	0	0	0
3220	0	-94.60015	-100.7751	6.174919	0	0	0	0	0	0	0	0	0
3221	1	-109.9094	-99.4737	-10.43568	0.87935	0	0	0	0	0	0	0	0
3222	0	-70.17734	-104.4573	34.27998	0	0	0	0	0	0	0	0	0
3223	1	-52.43216	-99.47138	47.03922	0.87935	0	0	0	0	0	0	0	0
3224	0	-114.4719	-99.00819	-15.46373	0.754116	0	0	0	0	0	0	0	0
3225	1	-108.0892	-97.45356	-10.63565	0.87935	0	0	0	0	0	0	0	0
3226	0	-79.29238	-99.89293	20.60055	0.754116	0	0	0	0	0	0	0	0
3227	1	-164.0422	-97.33912	-66.7031	0.87935	0	0	0	0	0	0	0	0
3228	0	-69.69963	-104.7318	35.03218	0	0	0	0	0	0	0	0	0
3229	1	-78.74566	-99.56787	20.8222	0.87935	0	0	0	0	0	0	0	0
3230	0	-122.7426	-100.264	-22.47857	0	0	0	0	0	0	0	0	0
3231	1	-106.6652	-102.3323	-4.332943	0	0	0	0	0	0	0	0	0
3232	0	-128.6123	-101.6566	-26.95563	0	0	0	0	0	0	0	0	0
3233	1	-91.47381	-103.918	12.44422	0	0	0	0	0	0	0	0	0
3234	0	-113.6066	-102.8691	-10.73751	0	0	0	0	0	0	0	0	0
3235	1	-86.23752	-103.5691	17.33154	0	0	0	0	0	0	0	0	0
3236	0	-59.35664	-97.66855	38.3119	0	0	0	0	0	0	0	0	0
3237	1	-99.78664	-103.0886	3.301943	0	0	0	0	0	0	0	0	0
3238	0	-98.28874	-98.90815	0.6194039	0	0	0	0	0	0	0	0	0
3239	1	-82.15497	-105.2354	23.08047	0	0	0	0	0	0	0	0	0
3240	0	-53.11111	-101.5903	48.47916	0	0.723926	0	0	0	0	0	0	0
3241	1	-8.149145	-102.1996	94.05041	0	0	0	0	0	0	0	0	0
3242	0	-46.90412	-100.2495	53.34534	0	0	0	0	0	0	0	0	0
3243	1	-15.54681	-101.3724	85.82557	0	0	0	0	0	0	0	0	0
3244	0	-69.2851	-100.4392	31.15406	0	0	0	0	0	0	0	0	0
3245	1	-93.59393	-105.5602	11.96625	0	0	0	0	0	0	0	0	0
3246	0	-49.69973	-102.7795	53.07981	0	0	0	0	0	0	0	0	0
3247	1	-116.7591	-102.7675	-13.99152	0	0	0	0	0	0	0	0	0
3248	0	-86.77306	-100.8675	14.0944	0	0	0	0	0	0	0	0	0
3249	1	-75.73775	-99.62483	23.88708	0	0	0	0	0	0	0	0	0
3250	0	-112.9724	-103.897	-9.075351	0	0	0	0	0	0	0	0	0
3251	1	-117.6252	-100.9194	-16.70576	0	0	0	0	0	0	0	0	0
3252	0	-99.51322	-102.6167	3.103483	0	0	0	0	0	0	0	0	0
3253	1	-78.59988	-102.3075	23.70759	0	0	0	0	0	0	0	0	0
3254	0	-62.89422	-101.445	38.55081	0	0	0	0	0	0	0	0	0
3255	1	-63.81878	-98.83659	35.01782	0	0.71907	0	0	0	0	0	0	0
3256	0	-140.1343	-102.7809	-37.35345	0	0	0	0	0	0	0	0	0
3257	1	-99.73307	-101.0919	1.358845	0	0	0	0	0	0	0	0	0
3258	0	-110.8157	-100.3376	-10.47807	0	0	0	0	0	0	0	0	0
3259	1	-104.9226	-99.91965	-5.002973	0	0	0	0	0	0	0	0	0
3260	0	-65.90815	-101.481	35.57286	0	0	0	0	0	0	0	0	0
3261	1	-121.8972	-100.5435	-21.35364	0	0	0	0	0	0	0	0	0
3262	0	-104.2162	-101.9898	-2.226351	0	0	0	0	0	0	0	0	0
3263	1	-144.7815	-102.2976	-42.48387	0	0	0	0	0	0	0	0	0
3264	0	-88.32513	-97.85997	9.534844	0.703947	0	0	0	0	0	0	0	0
3265	1	-72.35785	-101.3782	29.02034	0	0	0	0	0	0	0	0	0
3266	0	-130.9297	-100.1964	-30.73335	0	0	0	0	0	0	0	0	0
3267	1	-74.94828	-102.8113	27.863	0	0	0	0	0	0	0	0	0
3268	0	-124.8519	-96.54202	-28.3099	0	0	0	0	0	0	0	0	0
3269	1	-79.98582	-100.4151	20.42925	0	0	0	0	0	0	0	0	0
3270	0	-108.0467	-98.62798	-9.418675	0	0	0	0	0	0	0	0	0
3271	1	-108.9327	-102.2335	-6.699116	0	0	0	0	0	0	0	0	0
3272	0	-124.96	-101.8414	-23.11866	0	0	0	0	0	0	0	0	0
3273	1	-125.3051	-103.7262	-21.57893	0	0	0	0	0	0	0	0	0
3274	0	-82.66687	-100.8112	18.14433	0	0	0	0	0	0	0	0	0
3275	1	-134.7298	-100.748	-33.98172	0	0	0	0	0	0	0	0	0
3276	0	-52.91292	-103.367	50.45412	0	0	0	0	0	0	0	0	0
3277	1	-133.5637	-99.66793	-33.89581	0	0	0	0.744707	0	0	0	0	0
3278	0	-72.17291	-96.47117	24.29826	0	0	0	0	0	0	0	0	0
3279	1	-101.8354	-100.2505	-1.58494	0.906575	0	0	0	0	0	0	0	0
3280	0	-71.83648	-101.4088	29.57235	0	0	0	0	0	0	0	0	0
3281	1	-122.1314	-99.57842	-22.55297	0.906575	0	0	0.880905	0	0	0	0	0
3282	0	-44.73012	-100.1928	55.46271	0	0	0	0	0	0	0	0	0
3283	1	-90.20285	-102.6806	12.47776	0.906575	0	0	0	0	0	0	0	0
3284	0	-82.47273	-101.5149	19.04217	0	0	0	0	0	0	0	0	0
3285	1	-127.6012	-101.9878	-25.61333	0	0	0	0	0	0	0	0	0
3286	0	-94.83197	-102.7373	7.905312	0	0	0	0	0	0	0	0	0
3287	1	-87.84061	-101.5563	13.7157	0.823994	0	0	0	0	0	0	0	0
3288	0	-114.6924	-103.0341	-11.65833	0	0	0	0	0	0	0	0	0
3289	1	-62.51163	-102.784	40.27242	0	0	0	0	0	0	0	0	0
3290	0	-65.28498	-104.8552	39.57021	0	0	0	0	0	0	0	0	0
3291	1	-134.8969	-98.78978	-36.10707	0	0	0	0	0	0	0	0	0
3292	0	-84.40731	-102.5396	18.13226	0	0	0	0	0	0	0	0	0
3293	1	-87.49545	-102.0767	14.5813	0	0	0	0	0	0	0	0	0
3294	0	-38.55838	-105.7844	67.22605	0	0	0	0	0	0	0	0	0
3295	1	-107.2304	-103.3698	-3.860606	0	0	0	0	0	0	0	0	0
3296	0	-118.2147	-104.6152	-13.59948	0	0	0	0	0	0	0	0	0
3297	1	-92.39775	-102.4615	10.06374	0	0	0	0	0	0	0	0	0
3298	0	-74.16116	-105.1954	31.03419	0	0	0	0	0	0	0	0	0
3299	1	-65.7029	-104.1674	38.46451	0	0	0	0	0	0	0	0	0
3300	0	-113.3219	-104.4461	-8.875804	0	0	0	0	0	0	0	0	0
3301	1	-108.6998	-103.8584	-4.841317	0	0	0	0	0	0	0	0	0
3302	0	-91.8774	-105.1537	13.27631	0	0	0	0	0	0	0	0	0
3303	1	-96.45655	-103.8456	7.389017	0	0	0	0	0	0	0	0	0
3304	0	-114.3397	-103.3779	-10.96178	0	0	0	0	0	0	0	0	0
3305	1	-132.4329	-100.0746	-32.35828	0	0	0	0	0	0	0	0	0
3306	0	-90.94885	-101.4555	10.50661	0	0	0	0	0	0	0	0	0
3307	1	-119.5217	-100.4957	-19.02599	0	0	0	0	0	0	0	0	0
3308	0	-96.28383	-98.41151	2.127672	0	0	0	0	0	0	0	0	0
3309	1	-73.98587	-104.2408	30.25488	0	0	0	0	0	0	0	0	0
3310	0	-86.00935	-106.5448	20.53541	0	0	0	0	0	0	0	0	0
3311	1	-135.7742	-99.73539	-36.03881	0	0	0	0	0	0	0	0	0
3312	0	-136.9841	-99.02263	-37.96145	0	0	0	0	0	0	0	0	0
3313	1	-110.9912	-100.3615	-10.62963	0	0	0	0	0	0	0	0	0
3314	0	-101.7894	-104.4765	2.687127	0	0	0	0	0	0	0	0	0
3315	1	-134.6228	-100.0076	-34.61514	0	0	0	0	0	0	0	0	0
3316	0	-112.1058	-97.87401	-14.2318	0.816888	0	0	0	0	0	0	0	0
3317	1	-110.202	-96.60417	-13.59779	0	0	0	0	0	0	0	0	0
3318	0	-134.7183	-102.9395	-31.77874	0	0	0	0	0	0	0	0	0
3319	1	-110.8856	-98.62176	-12.2638	0	0	0	0	0	0	0	0	0
3320	0	-76.02583	-105.5315	29.50569	0	0	0	0	0	0	0	0	0
3321	1	-72.25672	-99.72761	27.47089	0	0	0	0	0	0	0	0	0
3322	0	-90.37068	-103.3998	13.0291	0	0	0	0	0	0	0	0	0
3323	1	-131.8715	-99.03367	-32.83786	0	0	0	0	0	0	0	0	0
3324	0	-110.4465	-103.2315	-7.214928	0	0	0	0	0	0	0	0	0
3325	1	-95.93288	-100.4113	4.478386	0	0	0	0	0	0	0	0	0
