Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction_rate	fossilization_rate	speciation_rate
349	1	-100.9334	-105.5347	4.601249	0.01839451	1.24228e-05	0.1226981
350	0	-101.4245	-106.403	4.978568	0.008111947	0.00681407	0.08696943
351	1	-100.4064	-105.3236	4.917173	0.01510464	0.001634315	0.09197699
352	0	-104.3639	-108.7439	4.379922	0.0678501	0.0020718	0.1100983
353	1	-100.118	-105.0632	4.945208	0.0001927005	0.003840076	0.09130574
354	0	-102.0197	-106.6729	4.653259	0.01154895	0.005131807	0.119174
355	1	-103.0862	-108.1834	5.097226	0.01768705	0.007470068	0.07218499
356	0	-101.3987	-106.5811	5.182402	0.002469854	0.005382182	0.06659926
357	1	-101.2115	-106.0591	4.847583	0.005320241	0.006090874	0.1005747
358	0	-99.81592	-104.7381	4.922186	0.009256721	0.0008506755	0.09290062
359	1	-99.91529	-104.8589	4.943614	0.005465642	0.002034	0.09127313
360	0	-99.84359	-105.0313	5.187751	0.0003384731	0.0003590913	0.06639643
361	1	-101.1297	-106.0077	4.877969	0.01095625	0.005038353	0.09674175
362	0	-99.78139	-104.7302	4.948812	0.007022106	0.001232271	0.09058283
363	1	-100.7397	-105.8012	5.061597	0.018278	2.749439e-05	0.07627413
364	0	-100.9664	-105.7052	4.738829	0.003376865	0.003694735	0.1118783
365	1	-100.2242	-104.9248	4.700602	0.003943945	0.00013332	0.1158289
366	0	-100.939	-105.5469	4.607975	0.009187625	0.0002860338	0.1245528
367	1	-100.5475	-105.2315	4.68402	0.00500909	0.0008585836	0.1174032
368	0	-100.402	-105.0913	4.68929	0.01224142	7.344941e-05	0.1156262
369	1	-100.4261	-105.6685	5.242375	0.001065977	0.0001338282	0.06034323
370	0	-101.305	-106.3359	5.030854	0.01095245	0.005185728	0.08131454
371	1	-102.0046	-106.8828	4.878248	0.002779398	0.009759958	0.09713554
372	0	-101.2973	-105.8862	4.588892	0.009898458	0.001059378	0.1263618
373	1	-99.59289	-104.474	4.881142	0.007617568	0.0001863308	0.09729252
374	0	-101.3243	-106.1806	4.856309	0.007940838	0.006147691	0.09934926
375	1	-105.1815	-109.5504	4.368852	0.04898873	0.009197133	0.1270174
376	0	-101.5973	-106.2339	4.636648	0.02877157	0.002113731	0.1143677
377	1	-100.3109	-105.3379	5.027021	0.009514022	0.002143004	0.08223005
378	0	-101.3163	-106.5266	5.210299	0.0001292578	0.005018685	0.06365658
379	1	-100.8013	-105.5023	4.701049	0.00308786	0.002281535	0.1157921
380	0	-100.238	-105.3283	5.090296	0.002051357	0.003336863	0.07654672
381	1	-101.8988	-106.9877	5.088881	0.01095485	0.006344351	0.07519702
382	0	-101.4648	-106.419	4.954147	0.0009159877	0.008669994	0.08979487
383	1	-101.9979	-106.4378	4.439905	0.03841384	0.0004460765	0.1285434
384	0	-102.8641	-107.5483	4.684128	0.02215059	0.007729781	0.1122153
385	1	-100.173	-105.1796	5.006609	0.003731983	0.003330618	0.08501222
386	0	-100.6061	-105.6825	5.076349	0.0001991081	0.005363593	0.07784965
387	1	-103.903	-109.1746	5.271507	0.003891959	0.009598298	0.05577043
388	0	-100.3587	-105.3757	5.016985	0.008691816	0.00264028	0.08337843
389	1	-99.36104	-104.362	5.000958	0.004947401	0.0001222283	0.08559002
390	0	-100.3423	-105.3167	4.974393	0.00454335	0.003807846	0.08816536
391	1	-101.0567	-105.8903	4.833638	0.0003945629	0.006092551	0.1022503
392	0	-104.5192	-108.6075	4.08827	0.06003649	0.003210321	0.1475426
393	1	-102.7209	-107.767	5.046102	0.006704845	0.01132374	0.07948533
394	0	-103.055	-108.3341	5.279136	0.007077556	0.004764746	0.05527449
395	1	-100.9158	-106.1294	5.213534	0.001296195	0.00303621	0.06345698
396	0	-101.8927	-107.0097	5.117005	0.002650009	0.008653336	0.07307124
397	1	-100.5569	-105.5013	4.944419	0.02003375	0.0006522319	0.08756967
398	0	-104.7435	-108.7755	4.031989	0.0637247	0.00312615	0.1500626
399	1	-101.1486	-106.0237	4.875111	0.01672359	0.003889002	0.09556385
400	0	-102.062	-106.4828	4.420828	0.04514317	2.379504e-05	0.1255866
401	1	-99.75509	-104.8407	5.085648	0.001256827	0.001871068	0.07713387
402	0	-103.6274	-108.4014	4.774019	0.02691737	0.01001068	0.1005919
403	1	-101.4276	-106.1951	4.767516	0.03420384	0.0007027549	0.09816562
404	0	-100.0388	-105.1517	5.112899	0.0005909648	0.002712829	0.07427509
405	1	-99.9202	-104.8885	4.968332	0.002883549	0.002644634	0.08897551
406	0	-99.50556	-104.4323	4.926723	0.003698125	0.0008395402	0.09316437
407	1	-104.0922	-108.1841	4.091956	0.05606644	0.001802666	0.1509472
408	0	-101.8458	-106.4073	4.561573	0.003605192	0.002200185	0.1300114
409	1	-99.67206	-104.8337	5.161654	0.0004929202	0.0004079492	0.06920408
410	0	-102.1286	-106.6947	4.566054	0.03134644	0.002896196	0.1200396
411	1	-102.9249	-108.2105	5.285627	0.002323624	0.006192571	0.05484918
412	0	-102.6376	-107.4574	4.819834	0.006406224	0.01080218	0.1024332
413	1	-100.1354	-104.9556	4.820252	0.01299072	0.0007970554	0.1022811
414	0	-100.2788	-104.9888	4.71	0.00879758	0.0002357944	0.1142579
415	1	-102.835	-107.3181	4.483099	0.04434273	0.003047703	0.1197432
416	0	-101.5844	-106.6281	5.043721	0.01386881	0.005015853	0.07928443
417	1	-101.116	-105.8092	4.693192	0.02203014	0.001807032	0.1119208
418	0	-99.87151	-104.7812	4.909701	0.004704865	0.001880286	0.09475695
419	1	-100.0431	-104.8741	4.831012	0.008317646	0.001251028	0.1021799
420	0	-100.6059	-105.6614	5.0555	0.01635765	0.000460261	0.07757086
421	1	-99.48788	-104.55	5.062152	0.002257876	0.0008760484	0.07954588
422	0	-100.3187	-105.1332	4.814479	0.0005092965	0.003046888	0.1044442
423	1	-101.9254	-106.5414	4.615997	0.02783649	0.003105665	0.1168977
424	0	-100.5047	-105.3739	4.869108	0.00870814	0.003173525	0.09821902
425	1	-101.1921	-106.4576	5.265477	0.001958898	0.00139649	0.05765065
426	0	-99.96452	-104.8483	4.883738	0.002581324	0.002376284	0.0974889
427	1	-101.5959	-106.2451	4.649254	0.01724654	0.003243225	0.118111
428	0	-102.5942	-107.0304	4.436256	0.01346846	0.001257465	0.1414217
429	1	-103.2902	-108.1521	4.861942	0.02199399	0.01000778	0.09406761
430	0	-101.9194	-106.9588	5.039455	0.01481869	0.005913927	0.07934775
431	1	-99.95417	-104.7378	4.783634	0.009416094	0.0002291752	0.1067442
432	0	-101.6545	-106.3626	4.708104	0.009201128	0.005088755	0.1141161
433	1	-100.1442	-105.1257	4.981448	0.01065633	0.001585975	0.08664299
434	0	-101.6634	-106.656	4.992575	0.009754678	0.007151519	0.08521109
435	1	-101.8544	-106.8849	5.030473	0.009668484	0.007525458	0.08131856
436	0	-100.4865	-105.3394	4.852924	0.01754848	0.001379828	0.09764127
437	1	-99.71608	-104.6629	4.946823	0.01055989	0.0002130147	0.09017731
438	0	-100.5586	-105.5603	5.001621	0.006107393	0.004143403	0.08521994
439	1	-99.94911	-104.9652	5.016071	0.008369362	0.001274493	0.08358121
440	0	-103.3339	-107.7269	4.392986	0.06279563	0.0005362865	0.1134801
441	1	-102.3496	-106.9877	4.638063	0.02006137	0.005503737	0.1180167
442	0	-101.7626	-106.4893	4.72676	0.02304291	0.004201884	0.1079679
443	1	-101.9942	-106.5442	4.549991	0.01778551	0.002581976	0.1281066
444	0	-102.4329	-107.2329	4.799993	0.02580452	0.006206382	0.09915586
445	1	-100.7621	-105.3856	4.623471	0.01077704	2.302338e-05	0.1226478
446	0	-100.7086	-105.6074	4.898809	0.004967774	0.004787916	0.09562816
447	1	-105.0467	-109.3457	4.29893	0.03954528	0.008014815	0.1418209
448	0	-101.7859	-106.5096	4.723676	0.02550868	0.003868602	0.1071706
449	1	-99.97644	-105.1008	5.124335	0.004002606	0.001212425	0.07297511
450	0	-100.4757	-105.2152	4.739488	0.006251132	0.00168346	0.1116429
451	1	-103.4064	-108.1502	4.743771	0.03503256	0.007165592	0.09952065
452	0	-103.451	-108.3043	4.853324	0.004189362	0.01459002	0.09837178
453	1	-100.7876	-105.9001	5.112561	0.01465621	0.0004056246	0.07216015
454	0	-100.3283	-105.3396	5.011246	0.01076095	0.001993752	0.08358702
455	1	-99.9076	-104.7478	4.840246	0.008981524	0.0007638593	0.1011521
456	0	-102.9787	-107.3735	4.394772	0.01550306	0.001410809	0.1452224
457	1	-101.566	-106.2976	4.73159	0.0115198	0.004974536	0.1112835
458	0	-101.9871	-107.2105	5.223451	0.007012225	0.004074005	0.0617459
459	1	-101.4702	-106.3065	4.836282	0.006773634	0.00667294	0.1014558
460	0	-102.0788	-107.2823	5.203585	0.007112391	0.005187882	0.06382177
461	1	-102.968	-108.2695	5.301466	0.003334315	0.004852622	0.05306224
462	0	-103.0314	-108.1023	5.070885	0.02858326	0.00248237	0.07044603
463	1	-100.8784	-105.7332	4.854777	0.0007306298	0.005683854	0.1001805
464	0	-99.77025	-104.7004	4.930107	0.0005851938	0.002399609	0.09290799
465	1	-100.5293	-105.6288	5.099544	0.003845445	0.003708804	0.07545004
466	0	-102.9263	-108.1428	5.216489	0.01716149	0.002308843	0.05994041
467	1	-101.8332	-106.5359	4.702726	0.01583009	0.005054915	0.1130166
468	0	-101.9782	-106.4898	4.511683	0.01071314	0.001300457	0.134177
469	1	-101.244	-106.0767	4.83262	0.0009982601	0.006682209	0.1022687
470	0	-104.4746	-108.8252	4.350519	0.05116082	0.006519483	0.1275447
471	1	-100.1912	-105.1164	4.925211	9.511744e-05	0.003998562	0.09329982
472	0	-102.6444	-107.7505	5.106049	0.00774442	0.009755574	0.07345581
473	1	-99.59165	-104.4596	4.867958	0.006773673	0.0002193198	0.0987319
474	0	-99.97158	-104.9477	4.976133	0.007516281	0.001777629	0.08774407
475	1	-106.0909	-110.1041	4.013131	0.03395567	0.001409492	0.1783541
476	0	-101.925	-106.8558	4.930809	0.01971351	0.005598161	0.08875376
477	1	-100.9139	-105.9594	5.045534	0.01253879	0.003094443	0.07961239
478	0	-100.3264	-105.2484	4.921981	0.01883175	0.0003772262	0.09028509
479	1	-101.8168	-106.492	4.675236	0.04026519	0.0007525404	0.1034321
480	0	-105.4784	-109.5977	4.119351	0.07625246	0.004455719	0.128326
481	1	-102.224	-107.3567	5.132676	0.001840172	0.009779468	0.07124131
482	0	-102.1445	-107.305	5.160482	0.01825302	0.001730192	0.065768
483	1	-100.9056	-105.8215	4.915835	0.001586989	0.006267381	0.0939815
484	0	-101.7358	-106.4532	4.717446	0.01063119	0.005430474	0.1128553
485	1	-104.2709	-108.5877	4.316853	0.05743298	0.004798625	0.1258002
486	0	-100.5513	-105.3514	4.800012	0.006457711	0.002934124	0.1054853
487	1	-101.9008	-106.3901	4.489286	0.0294403	0.001064494	0.1290641
488	0	-102.8105	-107.1639	4.353369	0.02843292	0.0009953621	0.1438878
489	1	-100.9254	-105.699	4.773577	0.02121297	0.001921795	0.104191
490	0	-100.5883	-105.3662	4.777976	0.0247506	0.000140835	0.1022427
491	1	-100.5639	-105.4779	4.914036	0.0136316	0.002539545	0.09266986
492	0	-101.3276	-106.1035	4.775839	0.03009982	0.001446214	0.09970843
493	1	-101.8654	-106.8642	4.998855	0.02748341	0.001366929	0.07860856
494	0	-99.88472	-104.7091	4.824393	0.01148201	0.0001731673	0.1022368
495	1	-101.1917	-105.7545	4.562834	0.02398985	6.401341e-05	0.1243068
496	0	-99.70651	-104.6924	4.985921	0.003539401	0.00173096	0.08720025
497	1	-101.1506	-106.161	5.010382	0.009795018	0.005194843	0.083641
498	0	-105.8058	-109.7737	3.967941	0.04277941	0.001402167	0.1767468
499	1	-100.7759	-105.7905	5.014628	0.006893976	0.004642213	0.08375305
500	0	-102.6172	-107.6496	5.03246	0.01520177	0.008302639	0.07960358
501	1	-101.7668	-106.7626	4.99578	0.006471776	0.00840019	0.08522686
502	0	-103.1724	-107.6048	4.432363	0.01901443	0.003611581	0.1398557
503	1	-101.5976	-106.1917	4.594063	0.01871742	0.002153629	0.1232665
504	0	-99.4967	-104.5255	5.028835	0.003541835	0.0008276749	0.08287514
505	1	-103.6225	-108.1325	4.510016	0.01722613	0.007319239	0.1319556
506	0	-103.5525	-107.9563	4.403844	0.05690018	0.002781443	0.1175556
507	1	-101.4525	-106.0904	4.637863	0.02062785	0.002351208	0.1180632
508	0	-101.892	-106.4529	4.560924	0.003451102	0.002346869	0.1300829
509	1	-102.315	-107.0782	4.763173	0.01424778	0.007755456	0.1070649
510	0	-102.4808	-106.934	4.453191	0.01948624	0.001843927	0.1375773
511	1	-101.3226	-106.2788	4.956191	0.001777725	0.007964722	0.08968312
512	0	-99.9646	-104.724	4.759358	0.001306034	0.0006472855	0.1100446
513	1	-106.5356	-111.6563	5.120645	0.03660344	0.005618087	0.0595449
514	0	-100.3072	-105.4169	5.109673	0.006730057	0.001789533	0.07418703
515	1	-101.7095	-106.4785	4.768985	0.01836696	0.005067916	0.1055159
516	0	-99.66271	-104.4891	4.82635	0.003611973	0.0004534199	0.1032191
517	1	-100.1746	-104.9066	4.732049	0.00540149	0.0005268124	0.1125167
518	0	-100.1575	-104.9089	4.751452	0.002907305	0.001048711	0.1107645
519	1	-101.012	-105.6252	4.613181	0.006116758	0.0007090445	0.1244937
520	0	-101.9956	-106.5607	4.565138	0.03634073	0.001929389	0.1171041
521	1	-102.3983	-106.7579	4.359546	0.048396	0.0002652853	0.1293254
522	0	-102.5472	-107.0005	4.453348	0.05262566	0.000555975	0.1162645
523	1	-99.84021	-104.6844	4.84423	0.007666216	0.0007552761	0.1009713
524	0	-100.4143	-105.347	4.932772	0.00467774	0.003962515	0.09232538
525	1	-104.8713	-109.1869	4.315547	0.03030198	0.007131621	0.1463214
526	0	-102.5688	-107.514	4.945186	0.01660433	0.008654419	0.08796973
527	1	-100.9792	-106.1792	5.20001	0.005081579	0.002286609	0.06472394
528	0	-102.1639	-106.9801	4.81619	0.007480904	0.008850412	0.1030291
529	1	-101.32	-106.4853	5.165307	0.008174278	0.003432448	0.06797681
530	0	-100.8399	-105.5162	4.676324	0.02157923	0.0007132883	0.1138369
531	1	-101.9779	-106.6749	4.696918	0.003371079	0.006488063	0.1158192
532	0	-104.2686	-109.2136	4.944962	0.04170629	0.003088697	0.07504559
533	1	-99.80565	-104.6577	4.852013	0.003664362	0.001291958	0.1006338
534	0	-102.5265	-107.0982	4.571709	0.02694027	0.00462558	0.1217406
535	1	-99.60976	-104.5034	4.893649	0.004122683	0.0009244209	0.09644193
536	0	-100.4616	-105.3482	4.88661	0.01471099	0.001935818	0.09514448
537	1	-99.61961	-104.4539	4.83427	0.004408513	0.0003015375	0.1023642
538	0	-101.7166	-106.2643	4.547682	0.01495915	0.001520734	0.1293199
539	1	-100.003	-104.8559	4.8529	0.01567421	6.464187e-05	0.09826878
540	0	-99.47905	-104.3192	4.840097	0.002338904	0.0001403338	0.1019215
541	1	-102.1021	-107.2535	5.151355	0.01640194	0.002927559	0.06737202
542	0	-99.23487	-104.2809	5.046023	7.025512e-05	0.0006405102	0.08125312
543	1	-102.4649	-107.7403	5.275372	0.01164992	0.0003450298	0.05498301
544	0	-102.0217	-106.7283	4.706575	0.003230945	0.006888729	0.1147991
545	1	-100.3353	-105.3531	5.017783	0.005177323	0.003499649	0.08373663
546	0	-99.31325	-104.2121	4.898877	0.001277639	0.0003633474	0.09607962
547	1	-102.6187	-107.5117	4.892974	0.01539926	0.009346764	0.09347022
548	0	-102.0166	-107.0722	5.055551	0.003155321	0.00980248	0.07919978
549	1	-100.1045	-104.9858	4.881258	0.01057261	0.001485729	0.09672589
550	0	-100.6714	-105.4654	4.793987	0.02602335	0.0001680112	0.1000343
551	1	-100.7947	-105.8222	5.027498	0.0175554	0.001204873	0.08003218
552	0	-101.3404	-106.369	5.028574	0.01198793	0.00500911	0.08132631
553	1	-104.7347	-109.7636	5.02883	0.01631994	0.01514388	0.07799764
554	0	-101.8319	-106.6794	4.847443	0.01767408	0.006028223	0.09780287
555	1	-102.5293	-106.9467	4.417369	0.04252084	0.001685589	0.1278956
556	0	-102.2175	-106.7305	4.513033	0.004975917	0.001975651	0.1349465
557	1	-100.8827	-106.0494	5.166726	0.003421069	0.003656744	0.06839704
558	0	-100.601	-105.6425	5.041549	0.01657938	0.000632539	0.07893295
559	1	-102.281	-107.0675	4.786489	0.03464304	0.003273844	0.09589467
560	0	-99.73288	-104.6491	4.916186	0.004079304	0.001532749	0.09417424
561	1	-99.65811	-104.4813	4.82314	0.005899896	0.0001070654	0.103325
562	0	-102.2329	-106.7297	4.496858	0.03733706	0.001973884	0.1233899
563	1	-101.5553	-106.3696	4.814277	0.01863741	0.004762698	0.1009172
564	0	-102.4721	-106.9492	4.477071	0.00428411	0.001602284	0.1388025
565	1	-101.597	-106.3088	4.711755	0.0140658	0.004525498	0.1126776
566	0	-102.3081	-106.671	4.362932	0.04498276	0.0002068288	0.1316847
567	1	-103.5993	-107.7167	4.117315	0.05883318	0.0007914367	0.1456622
568	0	-103.8918	-109.0662	5.17447	0.0171521	0.007689898	0.06403745
569	1	-102.8083	-108.0824	5.274094	0.004513887	0.005483086	0.05612949
570	0	-102.5283	-106.8833	4.354996	0.0345995	0.0006183819	0.1399695
571	1	-102.8153	-107.3694	4.554094	0.02919131	0.005208302	0.1222844
572	0	-101.8116	-106.4886	4.67696	0.003952642	0.005347975	0.1179324
573	1	-103.1935	-108.3415	5.148031	0.01913931	0.005377038	0.06649192
574	0	-99.35227	-104.2618	4.909485	0.004571701	3.062078e-05	0.09482627
575	1	-101.9381	-106.8715	4.933349	0.008417399	0.008629663	0.09119097
576	0	-100.5246	-105.4435	4.918956	0.004847221	0.004265459	0.09366956
577	1	-100.7563	-105.6941	4.937746	0.01249851	0.003452347	0.09052704
578	0	-100.5671	-105.6774	5.110318	0.008641453	0.002038278	0.07380425
579	1	-101.1918	-106.1672	4.975403	0.01291232	0.004711338	0.08652531
580	0	-100.762	-105.92	5.157996	0.005954708	0.002536597	0.0691524
581	1	-99.49269	-104.6024	5.109721	0.002198546	0.0002930789	0.07463589
582	0	-99.52213	-104.4176	4.895449	0.004419553	0.0005724238	0.09624181
583	1	-102.8239	-107.2991	4.475151	0.0182951	0.003577117	0.135631
584	0	-102.2493	-106.73	4.480725	0.02619046	0.002035516	0.1316563
585	1	-100.161	-105.2576	5.096587	0.008202636	0.001019904	0.07534598
586	0	-100.141	-105.2269	5.085954	0.004733336	0.002245363	0.07687115
587	1	-99.31239	-104.317	5.004578	0.0007131228	0.0009167285	0.08545758
588	0	-99.20941	-104.1346	4.925161	0.001700596	0.0001203877	0.09343589
589	1	-100.1039	-105.1648	5.060912	0.01155509	0.0003143975	0.07836911
590	0	-101.6073	-106.4248	4.817497	0.001680153	0.007696838	0.1036182
591	1	-102.9059	-107.764	4.858155	0.01615067	0.01015001	0.0965699
592	0	-100.0659	-104.8841	4.818252	0.007413382	0.001310997	0.1035962
593	1	-101.8389	-106.7904	4.951511	0.006499708	0.008740293	0.08963225
594	0	-100.8347	-106.0271	5.192454	0.002599555	0.003000014	0.06571642
595	1	-100.6448	-105.4627	4.817957	0.004422402	0.003787288	0.1038525
596	0	-100.0215	-104.9968	4.97521	0.01397297	0.0002953136	0.08648499
597	1	-103.2549	-108.5446	5.289673	0.00404886	0.006275944	0.05422501
598	0	-100.9706	-105.7012	4.730617	0.0116348	0.002828146	0.1115232
599	1	-100.6317	-105.6498	5.018058	0.00499289	0.004612604	0.08363616
600	0	-99.67243	-104.7167	5.044303	0.004181816	0.001187014	0.08124018
601	1	-100.98	-105.8005	4.820525	0.01695514	0.003101045	0.1010032
602	0	-101.5631	-106.0759	4.512847	0.02176433	0.0003101187	0.130448
603	1	-100.4796	-105.2806	4.801059	0.002801947	0.003132434	0.1057065
604	0	-102.2678	-106.7786	4.510835	0.01430011	0.002445702	0.1333
605	1	-103.0637	-107.6828	4.619126	0.02609818	0.007194091	0.1170406
606	0	-99.09514	-104.0715	4.976311	0.0005928598	0.0001369722	0.08832217
607	1	-102.6925	-107.7338	5.04135	0.01579092	0.008194115	0.07852494
608	0	-102.5718	-107.3954	4.823615	0.02459382	0.006951562	0.09726937
609	1	-100.0313	-104.9068	4.875517	0.01282835	0.0007797104	0.09679541
610	0	-100.0407	-104.872	4.831218	0.004197315	0.001808853	0.1026558
611	1	-99.63154	-104.632	5.000501	0.005381477	0.0009949332	0.08558112
612	0	-105.4085	-109.7673	4.358806	0.07847029	0.0006871938	0.1021204
613	1	-101.9557	-106.4697	4.514085	0.04106677	0.0008408114	0.1190863
614	0	-100.5	-105.4681	4.968081	0.01095607	0.002835262	0.08787179
615	1	-101.463	-106.1688	4.705788	0.02868617	0.002142811	0.10746
616	0	-101.9968	-107.1716	5.174832	0.009471766	0.004946678	0.06656642
617	1	-100.0816	-105.1725	5.090847	0.0005387794	0.003198448	0.07653959
618	0	-101.3451	-106.4625	5.117342	0.009809605	0.004205187	0.07270167
619	1	-102.8203	-107.3994	4.579081	0.003918238	0.006345006	0.1278147
620	0	-100.0642	-104.8574	4.793219	0.009359711	0.0007507936	0.1057893
621	1	-102.0119	-106.6282	4.616311	0.03136729	0.003012214	0.1149292
622	0	-100.5729	-105.2528	4.679823	0.0121025	0.0005053041	0.1166146
623	1	-100.6356	-105.3729	4.737324	0.0222156	0.0005400712	0.1074397
624	0	-100.7215	-105.4	4.678446	0.0003668333	0.001586989	0.1182026
625	1	-102.0187	-106.6665	4.647792	0.04479958	0.00024247	0.1029161
626	0	-100.7175	-105.4517	4.734131	0.01654557	0.001498734	0.1098645
627	1	-101.8458	-106.6054	4.759594	0.02137212	0.004985339	0.1053143
628	0	-100.8502	-105.8352	4.985024	0.002557953	0.006104835	0.08700584
629	1	-100.5926	-105.4927	4.900133	0.004804846	0.004406963	0.09554656
630	0	-102.7607	-108.0378	5.277065	0.008993171	0.002848034	0.0553299
631	1	-100.1178	-104.8824	4.764608	0.006103387	0.0008615508	0.1091579
632	0	-99.41088	-104.2501	4.839194	0.000451774	0.0001235758	0.1020645
633	1	-100.216	-105.0837	4.86769	0.01521028	0.0009402287	0.09692046
634	0	-103.5838	-108.5876	5.00384	0.005436336	0.01512091	0.08295234
635	1	-107.2329	-111.3935	4.160614	0.006041219	0.004895051	0.1732123
636	0	-102.4969	-107.7515	5.254692	0.01063885	0.002415962	0.05759576
637	1	-99.46861	-104.4272	4.958599	0.005314474	0.0004814442	0.08982274
638	0	-101.663	-106.2922	4.629144	0.01717807	0.003115292	0.1201844
639	1	-101.1186	-106.224	5.105427	0.01130553	0.003117458	0.07370733
640	0	-101.1191	-105.7156	4.59652	0.0004411735	0.0006702866	0.1265847
641	1	-103.6759	-108.349	4.673079	0.05632385	0.0003553564	0.09111066
642	0	-100.6764	-105.6784	5.001936	0.003297331	0.005272055	0.08534766
643	1	-102.1784	-106.7047	4.526213	0.01923542	0.002677895	0.1300212
644	0	-101.8429	-106.6292	4.786327	0.02784935	0.003720181	0.09974517
645	1	-102.1272	-106.5544	4.42727	0.03015593	0.0006147101	0.1351086
646	0	-109.4196	-114.7239	5.304335	0.01586223	0.01708957	0.04640629
647	1	-101.3975	-106.0328	4.635342	0.02209587	0.002027471	0.1177252
648	0	-101.2094	-106.2674	5.057971	0.0006789432	0.007585107	0.07944164
649	1	-101.2802	-106.3233	5.043153	0.007466702	0.006029798	0.08061129
650	0	-100.4436	-105.6645	5.220972	0.001730466	0.0008674449	0.06271199
651	1	-102.0039	-107.1639	5.159982	0.002164374	0.008257994	0.0686099
652	0	-100.4999	-105.2058	4.705881	0.0201967	3.117271e-05	0.1114226
653	1	-102.0596	-106.4747	4.415121	0.03404789	0.0002735994	0.1340154
654	0	-101.7437	-106.716	4.972375	0.02800376	0.001330446	0.08105024
655	1	-103.8206	-108.538	4.717388	0.00180491	0.01409292	0.1122761
