Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
4553	1	-40.39297	-38.46709	-1.925883	0.05166924	0.5711599	0.3381199	13.41508	1.81623
4554	0	-38.927	-38.71381	-0.2131924	0.008372319	0.1474115	0.1124294	82.79034	3.483834
4555	1	-39.13333	-37.47554	-1.657795	0.04313513	0.5173654	0.291741	16.06921	2.078747
4556	0	-37.14551	-36.9477	-0.1978124	0.002306502	0.04383809	0.1206184	300.5188	2.365427
4557	1	-42.8106	-38.34011	-4.470489	0.1690548	0.8491704	0.8204132	4.100133	2.98957
4558	0	-39.48456	-38.29902	-1.185541	0.02960119	0.4080229	0.2202568	23.4162	3.718317
4559	1	-40.6526	-37.70454	-2.948055	0.08991758	0.7244366	0.5474509	7.708695	2.602774
4560	0	-39.43934	-37.83961	-1.599733	0.02784039	0.3911223	0.3416746	24.89718	3.188785
4561	1	-40.09749	-39.59596	-0.5015294	0.01923545	0.2975269	0.1286646	36.03489	1.670545
4562	0	-42.96272	-41.4009	-1.561824	0.02186618	0.3282227	0.3579316	31.69952	4.660648
4563	1	-37.2704	-36.72144	-0.5489656	0.01115568	0.1898364	0.1512268	62.13402	2.953104
4564	0	-37.20844	-36.63507	-0.5733641	0.01292101	0.2152444	0.1511454	53.64495	2.754386
4565	1	-37.58667	-36.89466	-0.6920102	0.001576258	0.0302422	0.1997657	439.7421	2.541576
4566	0	-37.51028	-36.83505	-0.6752284	0.001937157	0.03699373	0.1954423	357.8166	2.510895
4567	1	-38.58747	-38.63825	0.05078276	0.000887517	0.01718053	0.0959744	780.9959	3.330772
4568	0	-38.64643	-37.8984	-0.7480385	0.001801774	0.03446846	0.2106057	384.7025	1.608447
4569	1	-37.41257	-36.60479	-0.8077789	0.01485481	0.2418213	0.1859244	46.66147	2.929289
4570	0	-37.24183	-36.57682	-0.6650144	0.009855998	0.1703971	0.1729823	70.32745	2.88829
4571	1	-38.20352	-36.95326	-1.250265	0.02141727	0.3231224	0.2637823	32.36393	2.613436
4572	0	-37.20053	-36.50484	-0.6956907	0.01312241	0.2180724	0.1703276	52.82162	2.636454
4573	1	-38.12948	-36.77267	-1.356809	0.03845951	0.4833223	0.2306561	18.02278	2.443278
4574	0	-38.14465	-37.1029	-1.041758	0.0225827	0.3362499	0.2106407	30.69373	3.299528
4575	1	-39.84885	-38.2092	-1.63965	0.02951818	0.4072418	0.3472604	23.48204	3.469803
4576	0	-37.7297	-36.8601	-0.8696034	0.01256011	0.2101409	0.204298	55.18642	3.106694
4577	1	-38.27227	-37.40022	-0.8720503	0.01203318	0.2026065	0.2063286	57.603	3.468509
4578	0	-36.95351	-36.52528	-0.428238	0.001451867	0.02790044	0.1537196	477.4179	2.602024
4579	1	-38.25916	-37.35987	-0.8992879	0.007197775	0.1285914	0.2270143	96.3002	3.254181
4580	0	-37.38478	-36.72984	-0.6549454	0.003788062	0.07064485	0.1865756	182.982	2.396607
4581	1	-38.06193	-36.74405	-1.317882	0.03309224	0.4395435	0.2393244	20.94592	2.9999
4582	0	-38.91787	-37.73794	-1.179924	0.01117298	0.190091	0.2841478	62.0378	2.998202
4583	1	-37.45188	-36.51561	-0.9362657	0.02003919	0.3071141	0.1964861	34.58958	2.707758
4584	0	-37.55889	-36.78236	-0.7765269	0.0212959	0.3217338	0.1645313	32.54838	2.426816
4585	1	-38.85417	-37.29003	-1.56414	0.03192254	0.4292659	0.3112515	21.71341	2.311528
4586	0	-38.98258	-37.19965	-1.782933	0.05909413	0.6106317	0.2638987	11.72954	2.470054
4587	1	-38.19144	-37.03796	-1.153481	0.03725775	0.4739797	0.1914404	18.60411	2.438993
4588	0	-38.05516	-36.68376	-1.3714	0.0407839	0.5006904	0.2264862	16.99561	2.707382
4589	1	-38.89773	-36.9048	-1.992924	0.05609091	0.5953988	0.3396719	12.35757	2.726696
4590	0	-39.80923	-37.26471	-2.544519	0.08465266	0.7093391	0.3939051	8.188132	2.683869
4591	1	-37.89856	-36.94691	-0.9516474	0.01499741	0.2437311	0.2142608	46.21778	2.159391
4592	0	-37.22821	-36.63928	-0.5889336	0.0121031	0.2036121	0.155301	57.2702	2.431799
4593	1	-37.82066	-36.97425	-0.8464066	0.02666576	0.3794516	0.1635511	25.9939	2.461802
4594	0	-38.4038	-37.69478	-0.7090165	0.01471924	0.2399995	0.1687625	47.09123	1.768851
4595	1	-37.37791	-36.99987	-0.3780375	0.005909668	0.1072934	0.1372712	117.2904	3.140597
4596	0	-38.03142	-37.09567	-0.9357489	0.009671088	0.1675792	0.2273602	71.6721	2.238485
4597	1	-38.54255	-38.11368	-0.4288707	0.01974177	0.3035883	0.1187949	35.11069	2.374987
4598	0	-39.98788	-38.59718	-1.3907	0.05167128	0.5711715	0.1979844	13.41456	3.344604
4599	1	-37.04552	-36.81048	-0.2350457	0.00318544	0.05986493	0.1236493	217.5986	2.556561
4600	0	-37.64893	-36.7642	-0.8847386	0.02098559	0.3181652	0.1841399	33.02967	2.288863
4601	1	-39.73529	-37.29375	-2.441546	0.07028624	0.6598933	0.4353187	9.861777	2.932369
4602	0	-38.01331	-37.06862	-0.9446924	0.02808808	0.3935423	0.176853	24.67763	3.10366
4603	1	-40.30084	-38.19932	-2.101521	0.04499056	0.5299255	0.4429168	15.4065	3.200852
4604	0	-37.1633	-36.54591	-0.6173969	0.008796105	0.1540652	0.1674264	78.80161	2.832191
4605	1	-38.63186	-36.84272	-1.789139	0.05616545	0.5957884	0.2767578	12.34117	2.804653
4606	0	-38.82924	-37.27758	-1.551667	0.0495987	0.559005	0.2394711	13.97511	2.312696
4607	1	-39.25102	-37.37838	-1.872643	0.05558348	0.59273	0.3033441	12.47038	3.265001
4608	0	-37.87936	-37.10653	-0.7728339	0.00777699	0.1379426	0.1984182	89.12794	3.281895
4609	1	-37.63207	-36.73173	-0.9003435	0.02359762	0.3473857	0.1802605	29.37361	2.388484
4610	0	-39.64088	-38.36677	-1.274108	0.03804034	0.4800924	0.2136092	18.22137	1.816949
4611	1	-37.57251	-36.66476	-0.9077488	0.01511341	0.2452795	0.2047228	45.86305	2.917607
4612	0	-42.03942	-39.61052	-2.428898	0.07966729	0.6936599	0.376498	8.700524	1.859894
4613	1	-42.7359	-42.06354	-0.672363	0.03735141	0.474717	0.1181713	18.55746	1.945248
4614	0	-38.95699	-39.17307	0.2160714	0.001653093	0.0316849	0.08047755	419.3032	2.560373
4615	1	-37.36005	-36.62495	-0.7350925	0.01209034	0.2034287	0.1797748	57.33064	2.95643
4616	0	-37.82377	-37.06707	-0.7567039	0.001584436	0.03039589	0.2130919	437.4725	2.622896
4617	1	-37.00119	-36.77015	-0.2310419	0.002543911	0.04820308	0.1242764	272.4731	2.625392
4618	0	-38.03835	-37.35867	-0.679683	0.01586786	0.255243	0.1612464	43.68245	3.359661
4619	1	-37.61141	-36.62389	-0.9875169	0.02173624	0.3267521	0.2019198	31.88901	2.411808
4620	0	-37.27487	-36.612	-0.6628753	0.009476328	0.164597	0.1735409	73.14512	2.358196
4621	1	-42.17603	-38.24248	-3.933556	0.1479565	0.8279578	0.6460724	4.684804	2.72549
4622	0	-40.15941	-37.94158	-2.21783	0.06842245	0.6524304	0.3573409	10.13041	2.147902
4623	1	-38.79273	-36.9541	-1.838633	0.04769057	0.5473151	0.3277835	14.53426	2.904227
4624	0	-41.99704	-40.26628	-1.730766	0.02457032	0.3578069	0.4079256	28.21075	4.140608
4625	1	-39.03824	-37.58378	-1.454464	0.02616867	0.3744141	0.3025372	26.48767	2.100812
4626	0	-39.66465	-37.22387	-2.440776	0.08084229	0.6974853	0.3747248	8.574067	2.659592
4627	1	-38.75084	-37.24751	-1.503326	0.02761731	0.3889308	0.3112521	25.09829	2.689878
4628	0	-38.57453	-37.67831	-0.8962227	0.01977338	0.3039642	0.1894838	35.05456	3.551634
4629	1	-41.84671	-38.45004	-3.396671	0.1061194	0.763168	0.6819939	6.531768	3.289308
4630	0	-39.55214	-37.16428	-2.387859	0.07769413	0.6870455	0.3715734	8.921487	2.941361
4631	1	-39.61792	-38.58557	-1.032348	0.01012592	0.1744869	0.2488151	68.45274	3.90143
4632	0	-41.21554	-38.71118	-2.504363	0.055393	0.5917209	0.5720794	12.51326	2.895546
4633	1	-38.42905	-37.74228	-0.6867631	0.005685882	0.1035212	0.1875124	121.9067	1.610984
4634	0	-38.2598	-37.4444	-0.8153947	0.01772432	0.2789847	0.1799035	39.10711	1.878244
4635	1	-40.37195	-39.52154	-0.8504106	0.000913671	0.01768081	0.2362535	758.6398	0.9436157
4636	0	-37.50371	-37.06883	-0.4348819	0.01383365	0.2279466	0.1299134	50.10588	2.713004
4637	1	-37.87503	-37.5954	-0.2796264	0.0114603	0.1943015	0.1150237	60.48245	2.406794
4638	0	-37.16611	-36.54777	-0.6183411	0.01233289	0.2069042	0.1594176	56.20314	2.726543
4639	1	-37.47821	-37.11703	-0.361186	0.009652089	0.167289	0.128027	71.81317	2.981647
4640	0	-41.01949	-38.90292	-2.116575	0.06960402	0.657193	0.3175844	9.958436	1.956372
4641	1	-37.58169	-36.89046	-0.6912394	0.02085971	0.3167099	0.1520143	33.22899	2.823174
4642	0	-37.4087	-36.76126	-0.6474335	0.01563289	0.2521599	0.1566483	44.33902	2.956154
4643	1	-38.25266	-36.75944	-1.49322	0.03503823	0.4560399	0.2774577	19.7826	2.715996
4644	0	-39.63925	-37.93055	-1.708707	0.03012458	0.4129135	0.3689149	23.00935	3.056062
4645	1	-37.84479	-36.85762	-0.9871666	0.02251117	0.3354548	0.1996515	30.79125	2.207039
4646	0	-38.73808	-37.16668	-1.571394	0.0531501	0.5795304	0.2322914	13.04131	2.515142
4647	1	-39.08604	-37.34351	-1.742534	0.05114754	0.5681477	0.2835591	13.55192	2.21373
4648	0	-39.16827	-38.24248	-0.9257943	0.006481168	0.1168293	0.2354838	106.9479	1.518165
4649	1	-39.16509	-37.62503	-1.540064	0.02622065	0.3749437	0.3293333	26.43516	3.022011
4650	0	-38.22231	-37.05083	-1.171475	0.03750065	0.4758885	0.1942487	18.48361	2.408511
4651	1	-40.98747	-39.21524	-1.772233	0.02249011	0.3352204	0.4378765	30.82009	2.289433
4652	0	-38.14273	-36.69898	-1.44375	0.04320942	0.5178782	0.2352788	16.04158	2.739041
4653	1	-41.15112	-38.77709	-2.374027	0.07031359	0.6600008	0.4067393	9.85794	1.912177
4654	0	-37.72833	-37.32691	-0.4014202	0.007369537	0.1313788	0.1376506	94.05573	1.977743
4655	1	-41.58986	-37.91066	-3.679195	0.1317265	0.8072844	0.6300612	5.262019	2.8097
4656	0	-37.67194	-37.60383	-0.06810947	0.003953536	0.07357569	0.1035094	175.3233	2.82254
4657	1	-41.15988	-39.12976	-2.030117	0.04475873	0.528384	0.4137464	15.4863	1.649657
4658	0	-37.30379	-36.71257	-0.5912136	0.00601043	0.1089848	0.1696455	115.3241	2.237405
4659	1	-37.07814	-36.5592	-0.518935	0.002962516	0.05583449	0.1647596	233.9725	2.769752
4660	0	-39.42279	-37.522	-1.900793	0.04381708	0.5220415	0.3684225	15.81911	3.142847
4661	1	-37.54046	-36.71992	-0.8205459	0.01211708	0.2038128	0.1957387	57.20416	2.302696
4662	0	-40.62494	-39.15325	-1.471689	0.05256476	0.5762531	0.2119936	13.18654	1.942549
4663	1	-39.04272	-37.28948	-1.753239	0.037458	0.4755541	0.3477574	18.50465	2.780094
4664	0	-37.9107	-36.7974	-1.113298	0.01911414	0.2960636	0.2376245	36.26357	2.851634
4665	1	-38.8978	-37.36355	-1.534243	0.05083886	0.5663497	0.2312479	13.6342	3.146198
4666	0	-38.59974	-37.17933	-1.420415	0.03752465	0.4760766	0.2490716	18.47178	3.27154
4667	1	-37.62889	-37.31495	-0.3139386	0.003355635	0.06292645	0.1334782	206.5622	1.934858
4668	0	-40.72211	-37.88161	-2.840495	0.08060769	0.6967281	0.5607218	8.59902	3.029826
4669	1	-40.09398	-38.62075	-1.473227	0.02593893	0.3720658	0.3092693	26.72227	3.796077
4670	0	-39.87075	-37.44495	-2.425798	0.07218258	0.6672143	0.4171903	9.602693	3.149351
4671	1	-39.00855	-37.75131	-1.257238	0.03566881	0.4612293	0.2171914	19.43287	3.468752
4672	0	-38.2039	-36.76544	-1.438462	0.04417615	0.5244756	0.2308637	15.69053	2.833438
4673	1	-39.2908	-38.60664	-0.6841527	0.02690161	0.3818211	0.1385927	25.76601	3.340143
4674	0	-37.69811	-36.57437	-1.123734	0.02641879	0.3769563	0.2165759	26.2369	2.549622
4675	1	-40.24682	-38.05845	-2.188371	0.05812455	0.6058167	0.4012964	11.9252	3.457881
4676	0	-38.10976	-37.02955	-1.080202	0.01389802	0.2288316	0.2474674	49.87382	2.570588
4677	1	-38.53452	-37.44019	-1.094324	0.0383997	0.4828633	0.1775563	18.05085	3.048661
4678	0	-38.81101	-37.9575	-0.8535057	0.03553084	0.4601003	0.1453283	19.50833	2.663471
4679	1	-39.86583	-38.10977	-1.756067	0.04137754	0.5049832	0.329958	16.75177	3.581615
4680	0	-37.86584	-36.87609	-0.9897509	0.03048646	0.4162601	0.1788411	22.73623	2.906821
4681	1	-40.91783	-38.19468	-2.723151	0.07893105	0.6912202	0.5105892	8.78168	2.231221
4682	0	-39.59145	-37.23043	-2.361019	0.0720271	0.6666241	0.3918815	9.623422	2.532831
4683	1	-37.45211	-36.65484	-0.7972658	0.01707206	0.2707664	0.1783068	40.60127	2.352997
4684	0	-39.02168	-37.65218	-1.369506	0.045757	0.5349663	0.2107221	15.14844	3.251612
4685	1	-39.30945	-38.24663	-1.06282	0.0130672	0.2172985	0.2460742	53.04483	1.540244
4686	0	-38.73578	-37.15493	-1.580847	0.03209053	0.430759	0.315745	21.59974	2.798933
4687	1	-39.4975	-37.73483	-1.762663	0.04894627	0.5550619	0.2984628	14.16139	3.448397
4688	0	-41.38936	-38.03965	-3.34971	0.1163364	0.7828333	0.5632562	5.958131	3.197365
4689	1	-37.47205	-36.75573	-0.716325	0.005323903	0.09737362	0.1941285	130.1953	2.86577
4690	0	-39.07662	-37.06781	-2.008806	0.05502958	0.5897844	0.3503229	12.5959	2.996359
4691	1	-40.37265	-38.77456	-1.598093	0.06107357	0.6201696	0.2133137	11.34938	3.305149
4692	0	-37.24381	-36.51311	-0.7307037	0.01451513	0.237245	0.1729605	47.75343	2.729837
4693	1	-40.97716	-38.35106	-2.626097	0.06695992	0.6463803	0.5487357	10.35167	3.226737
4694	0	-41.30273	-38.36274	-2.939986	0.07823714	0.6888901	0.6404706	8.859566	2.897094
4695	1	-39.68112	-39.9961	0.3149779	0.0007225689	0.01401746	0.07386333	959.2818	2.823907
4696	0	-37.35766	-36.5781	-0.7795601	0.01896721	0.2942853	0.1705501	36.5445	2.581307
4697	1	-37.48662	-36.61213	-0.8744847	0.01732374	0.2739531	0.1919375	40.01141	2.935163
4698	0	-39.81214	-38.69213	-1.120014	0.004933907	0.09068603	0.292282	140.4865	3.557276
4699	1	-39.11736	-37.63789	-1.479465	0.03571176	0.4615801	0.2710759	19.40949	1.937817
4700	0	-37.34461	-36.69954	-0.6450762	0.005506812	0.1004872	0.1803119	125.8709	2.964839
4701	1	-40.23182	-38.88654	-1.345281	0.05408835	0.5846999	0.1828426	12.81509	2.271022
4702	0	-39.79512	-38.39991	-1.395218	0.01584259	0.2549123	0.329912	43.75213	3.336455
4703	1	-38.52565	-37.51953	-1.006123	0.03495915	0.4553838	0.1706626	19.82735	3.111335
4704	0	-40.41545	-38.55038	-1.86507	0.04383906	0.522191	0.3553835	15.81118	1.746364
4705	1	-37.62054	-36.71504	-0.9055085	0.01303583	0.2168583	0.2103483	53.17248	2.871787
4706	0	-40.47881	-39.12785	-1.350959	0.0403351	0.4974071	0.223315	17.18471	3.792726
4707	1	-37.8662	-37.28351	-0.5826922	0.019328	0.2986405	0.1393606	35.86233	2.995639
4708	0	-38.5303	-36.83496	-1.695334	0.05370886	0.5826213	0.2608745	12.90564	2.756254
4709	1	-38.22004	-36.66906	-1.550976	0.04343147	0.5194061	0.2610888	15.95956	2.724887
4710	0	-40.85195	-38.32633	-2.525622	0.09795549	0.7449683	0.3203121	7.076144	2.667867
4711	1	-38.24491	-37.23117	-1.013742	0.01263464	0.2111986	0.2357248	54.86087	3.203761
4712	0	-37.67283	-36.7413	-0.9315359	0.01945396	0.300152	0.1971823	35.63013	2.273273
4713	1	-37.13725	-36.61567	-0.5215816	0.005910054	0.1072999	0.1584592	117.2827	2.934133
4714	0	-41.64316	-38.16992	-3.473235	0.129891	0.8046454	0.5262546	5.336375	3.096339
4715	1	-37.12443	-36.54243	-0.5819975	0.006261997	0.1131888	0.167493	110.6911	2.488277
4716	0	-37.19093	-36.74005	-0.450885	0.0006625582	0.01286331	0.1590036	1046.168	2.202686
4717	1	-39.18732	-38.37233	-0.8149924	0.03272137	0.4363149	0.145499	21.18332	3.19172
4718	0	-38.45692	-37.47353	-0.9833836	0.006341736	0.1145156	0.2499351	109.2993	2.974472
4719	1	-38.38028	-36.94777	-1.432507	0.04458131	0.527199	0.2281832	15.54793	2.445186
4720	0	-39.43941	-38.75579	-0.6836157	0.005568109	0.1015273	0.1872344	124.4852	4.064462
4721	1	-36.97692	-36.52655	-0.4503716	0.00428416	0.07939434	0.1509962	161.793	2.708298
4722	0	-39.08541	-37.08577	-1.999646	0.05622833	0.5961167	0.3412998	12.32737	3.054307
4723	1	-37.71548	-37.63334	-0.08214093	0.001931697	0.03689204	0.1080134	358.8282	2.128313
4724	0	-39.15828	-38.0682	-1.09008	0.04452067	0.5267929	0.1621591	15.56911	2.613365
4725	1	-38.17221	-37.14792	-1.024291	0.02556371	0.3682027	0.1984579	27.1145	3.28904
4726	0	-38.09671	-36.68121	-1.415503	0.03389053	0.4464001	0.2609069	20.45254	2.649452
4727	1	-38.58712	-37.40627	-1.180855	0.04304297	0.5167281	0.1813135	16.10361	2.882617
4728	0	-38.94391	-37.86975	-1.074158	0.005635102	0.1026622	0.2764299	123.0053	2.859695
4729	1	-39.52984	-38.42847	-1.101371	0.02489713	0.3612543	0.2163881	27.84044	1.563325
4730	0	-39.37596	-38.06419	-1.311769	0.01913857	0.2963586	0.2896917	36.21729	3.538219
4731	1	-39.93335	-37.33583	-2.597517	0.07709979	0.685005	0.4621087	8.99026	2.88169
4732	0	-38.80188	-37.90722	-0.8946609	0.03441984	0.4508775	0.1538295	20.13801	3.074188
4733	1	-40.35027	-39.16091	-1.189357	0.05368355	0.5824821	0.1573417	12.91172	2.772601
4734	0	-39.08744	-37.11973	-1.967706	0.05256598	0.57626	0.3481229	13.18623	3.039166
4735	1	-37.85873	-37.26126	-0.597471	0.004947332	0.09091735	0.1732934	140.1053	1.838342
4736	0	-44.08618	-41.45191	-2.634268	0.04549797	0.5332721	0.7491664	15.23468	3.616052
4737	1	-40.47696	-37.97295	-2.504009	0.07672579	0.6837093	0.423086	9.034083	3.380509
4738	0	-42.38766	-39.11922	-3.268433	0.08629299	0.7141956	0.7938169	8.032486	2.968648
4739	1	-39.02445	-37.65427	-1.370182	0.02337309	0.3449456	0.2892852	29.65578	2.002397
4740	0	-37.15871	-36.5778	-0.5809185	0.004117617	0.07646954	0.1724581	168.337	2.764595
4741	1	-37.31736	-37.11902	-0.1983449	0.001201309	0.02316047	0.1225815	576.9934	3.129086
4742	0	-37.55836	-37.50323	-0.05512572	0.001993142	0.0380354	0.1050432	347.7661	2.328226
4743	1	-39.27007	-38.49872	-0.7713513	0.01212594	0.2039401	0.1863191	57.16235	3.908725
4744	0	-37.78783	-36.81314	-0.974683	0.02384627	0.3500729	0.1934908	29.06732	3.094669
4745	1	-37.52326	-37.08762	-0.4356381	0.005423929	0.0990781	0.1464114	127.7943	3.276795
4746	0	-38.85157	-36.88225	-1.969315	0.05586281	0.5942026	0.3328173	12.40802	2.708087
4747	1	-39.62368	-37.95844	-1.665232	0.05178174	0.571805	0.2601245	13.38594	3.450203
4748	0	-39.31932	-38.27676	-1.042555	0.03186001	0.4287085	0.1849155	21.75602	1.84458
4749	1	-40.17786	-38.59357	-1.584291	0.02185217	0.3280644	0.3661368	31.71983	3.37039
4750	0	-37.8841	-37.07556	-0.8085382	0.005111258	0.09373552	0.2135215	135.6119	3.038934
4751	1	-37.68083	-36.89322	-0.7876048	0.004869378	0.08957303	0.2098139	142.3482	2.644167
4752	0	-43.51317	-41.27211	-2.241055	0.02820246	0.394655	0.6455263	24.57754	2.276565
4753	1	-38.46883	-37.593	-0.8758239	0.002884687	0.05442188	0.2356802	240.285	3.20454
4754	0	-41.91133	-38.09197	-3.819361	0.1333788	0.8096029	0.7081405	5.196832	2.700491
4755	1	-37.70157	-36.91619	-0.7853748	0.004477726	0.08277801	0.2105079	154.7989	2.630944
4756	0	-38.30955	-36.82541	-1.484142	0.04219135	0.5107765	0.2485253	16.42866	2.429104
4757	1	-39.59815	-37.31254	-2.285609	0.06243746	0.6265215	0.4161365	11.10146	2.972417
4758	0	-37.45872	-36.88769	-0.5710329	0.008861186	0.1550807	0.1596941	78.22285	2.115841
4759	1	-38.13609	-37.00957	-1.126523	0.0377855	0.4781137	0.1849644	18.34426	2.61352
4760	0	-37.43967	-36.88311	-0.5565621	0.0023591	0.04480748	0.1725417	293.8184	3.16337
4761	1	-43.4997	-41.10753	-2.392169	0.05064867	0.5652359	0.5468106	13.6854	1.247061
4762	0	-38.40117	-37.35467	-1.046496	0.00950541	0.1650433	0.254582	72.92133	2.393059
4763	1	-38.99856	-37.34012	-1.658442	0.04003392	0.4951851	0.3050027	17.314	2.161977
4764	0	-39.29843	-37.57729	-1.721139	0.04096968	0.5020399	0.3204734	16.91854	2.076477
4765	1	-41.24702	-37.77867	-3.468351	0.1174137	0.7847317	0.624628	5.90346	2.873223
4766	0	-38.39515	-38.47646	0.08131029	0.001965567	0.03752252	0.09168193	352.6448	3.050995
4767	1	-40.68857	-38.02785	-2.660727	0.06895929	0.6546079	0.5522516	10.05154	2.883335
4768	0	-38.78091	-37.515	-1.265911	0.01926003	0.297823	0.2762327	35.98889	3.25709
4769	1	-37.9271	-37.16189	-0.7652147	0.02211817	0.3310616	0.1608019	31.33837	2.206105
4770	0	-37.15768	-36.71015	-0.4475322	0.007223679	0.1290125	0.1444439	95.95487	2.9416
4771	1	-41.36371	-38.06852	-3.295192	0.1001161	0.7500258	0.6707149	6.923432	2.968102
4772	0	-41.20178	-39.88295	-1.318828	0.04764321	0.5470188	0.1950424	14.54871	1.78483
4773	1	-38.76395	-36.85857	-1.905377	0.05905634	0.6104458	0.2984323	11.73705	2.705909
4774	0	-39.37962	-37.07517	-2.30445	0.07454319	0.6759627	0.3573971	9.298598	2.856908
4775	1	-39.18205	-37.20694	-1.975113	0.05056725	0.5647577	0.3607541	13.70743	2.454129
4776	0	-41.33411	-37.84141	-3.4927	0.1222796	0.7929332	0.5975088	5.668542	2.726821
4777	1	-38.68719	-37.12052	-1.566669	0.03656246	0.4684571	0.292243	18.95789	2.269778
4778	0	-39.6565	-37.47419	-2.182303	0.07046485	0.6605944	0.3350606	9.836779	3.203565
4779	1	-41.33364	-38.58924	-2.744399	0.08101255	0.6980327	0.5064422	8.556047	2.084921
4780	0	-37.99494	-37.10308	-0.8918623	0.02302205	0.341104	0.1801973	30.10797	2.123495
4781	1	-39.24005	-38.29573	-0.9443151	0.03547633	0.4596532	0.1592659	19.5383	2.138322
4782	0	-38.10963	-36.94706	-1.162568	0.02855955	0.3981097	0.2184452	24.27024	3.183762
4783	1	-39.32629	-37.84907	-1.477222	0.04482166	0.5288032	0.2378092	15.46456	2.012179
4784	0	-38.34749	-37.4817	-0.8657968	0.03056835	0.4170134	0.1578093	22.67533	2.339517
4785	1	-39.06078	-37.00456	-2.056215	0.06038097	0.6168761	0.3405865	11.47956	2.977696
4786	0	-38.8226	-38.13859	-0.6840184	0.01327347	0.2201842	0.1679922	52.22051	3.722169
4787	1	-40.67938	-38.34625	-2.33313	0.07322197	0.671115	0.3747246	9.466382	2.069492
4788	0	-38.40355	-37.79572	-0.6078276	0.0003586015	0.0069897	0.1868233	1932.918	1.566413
4789	1	-39.84372	-39.14357	-0.7001511	0.01319331	0.2190646	0.1709178	52.53777	1.285276
4790	0	-38.33281	-37.59171	-0.741106	0.003014647	0.05677909	0.2055979	229.9265	3.512154
4791	1	-38.96728	-37.82751	-1.139768	0.01563557	0.252195	0.2562875	44.33144	1.786928
4792	0	-39.77461	-38.2123	-1.562313	0.02131296	0.3219293	0.360916	32.52233	2.931498
4793	1	-38.98708	-37.72927	-1.257814	0.02977989	0.4096994	0.2361676	23.27568	3.548377
4794	0	-37.51334	-36.81986	-0.6934803	0.01253678	0.2098094	0.1713634	55.28911	3.135972
4795	1	-39.68089	-37.36698	-2.313914	0.08105769	0.6981776	0.3290757	8.551283	2.682749
4796	0	-38.83435	-37.74014	-1.094213	0.04076705	0.5005678	0.1716977	17.00263	3.050433
4797	1	-41.47982	-38.16026	-3.319568	0.1109815	0.7729188	0.5894764	6.245608	3.266244
4798	0	-41.8342	-39.86686	-1.967339	0.03332951	0.4415947	0.4566535	20.7968	3.875648
4799	1	-37.45336	-36.99274	-0.4606134	0.01356578	0.2242483	0.133805	51.09526	2.8197
4800	0	-37.79685	-37.05072	-0.7461333	0.01580364	0.2544022	0.1724817	43.85996	3.260562
4801	1	-36.97431	-36.60041	-0.3739009	9.681116e-05	0.001893451	0.1484035	7159.786	2.377747
4802	0	-37.60571	-36.53336	-1.072346	0.02569933	0.3696029	0.2078292	26.97142	2.698196
4803	1	-36.90564	-36.58129	-0.324353	0.0002761682	0.005388732	0.1408722	2509.873	2.456461
4804	0	-37.549	-36.71758	-0.8314187	0.009214785	0.160569	0.2061597	75.2212	2.67485
