Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
304	0	-278.2989	0	-278.2989	0.06819837	0.6515147	0.1212196	10.16369	-6.451847
305	1	223.5257	0	223.5257	0.1075141	0.7660424	0.001983004	6.447037	3.052723
306	0	-278.1646	0	-278.1646	0.06695547	0.6463617	0.1431932	10.35236	-6.326117
307	1	224.393	0	224.393	0.1323521	0.8081686	0.00224197	5.237144	3.052723
308	0	-277.3392	0	-277.3392	0.07631173	0.6822641	0.1459898	9.083102	-6.409886
309	1	224.4222	0	224.4222	0.1526865	0.8332014	0.002062205	4.539674	3.052723
310	0	-277.8344	0	-277.8344	0.06767258	0.6493501	0.1251089	10.24266	-6.439568
311	1	225.0033	0	225.0033	0.1419839	0.820865	0.00216292	4.881872	3.052723
312	0	-277.4143	0	-277.4143	0.07264549	0.6689611	0.1388673	9.541503	-6.460308
313	1	224.813	0	224.813	0.1841036	0.8614172	0.002864557	3.764983	3.045994
314	0	-277.9339	0	-277.9339	0.08487504	0.7100059	0.1636585	8.166679	-6.34423
315	1	224.6766	0	224.6766	0.1932997	0.8679806	0.002969958	3.585867	3.0426
316	0	-277.6459	0	-277.6459	0.06180497	0.6235977	0.1244141	11.21507	-6.422571
317	1	221.1313	0	221.1313	0.2454828	0.8959978	0.003084575	2.823608	3.034105
318	0	-277.8635	0	-277.8635	0.05843455	0.6073666	0.130852	11.86194	-6.476637
319	1	221.6738	0	221.6738	0.2523355	0.8988206	0.003956386	2.746927	3.034105
320	0	-278.8073	0	-278.8073	0.06725303	0.6476068	0.1576926	10.30656	-6.51984
321	1	220.2609	0	220.2609	0.3098499	0.9175978	0.00468917	2.237042	3.034105
322	0	-277.8683	0	-277.8683	0.06202565	0.6246221	0.1276792	11.17517	-6.507362
323	1	220.9186	0	220.9186	0.2403622	0.8937837	0.00310891	2.883761	3.031789
324	0	-277.5497	0	-277.5497	0.0903447	0.7256008	0.1677635	7.67225	-6.427859
325	1	222.0593	0	222.0593	0.1763356	0.8553503	0.003064647	3.93084	3.031684
326	0	-277.8066	0	-277.8066	0.0941023	0.7354788	0.1801115	7.36589	-6.400928
327	1	222.3449	0	222.3449	0.1670723	0.8473972	0.002902527	4.148785	3.031684
328	0	-278.7743	0	-278.7743	0.08984713	0.7242437	0.1527399	7.714739	-6.52739
329	1	224.2137	0	224.2137	0.2105093	0.8787429	0.002837601	3.292715	3.042069
330	0	-281.4982	0	-281.4982	0.07130243	0.6638497	0.1641743	9.721229	-6.670404
331	1	225.7514	0	225.7514	0.1454557	0.8250549	0.002124013	4.765349	3.042069
332	0	-278.2153	0	-278.2153	0.08925638	0.722617	0.1825699	7.7658	-6.366632
333	1	225.4794	0	225.4794	0.1521119	0.832581	0.002102903	4.556823	3.042069
334	0	-279.9773	0	-279.9773	0.1262846	0.7992558	0.2461277	5.488772	-6.385401
335	1	223.7961	0	223.7961	0.2090957	0.8779249	0.002756765	3.314976	3.039286
336	0	-278.6105	0	-278.6105	0.05978679	0.6140132	0.1116762	11.59365	-6.417743
337	1	223.7648	0	223.7648	0.1991037	0.8718156	0.00256477	3.481338	3.039286
338	0	-277.5488	0	-277.5488	0.08244388	0.7025682	0.1658744	8.407503	-6.408846
339	1	224.5586	0	224.5586	0.1949608	0.8691012	0.002870502	3.555316	3.039286
340	0	-278.0328	0	-278.0328	0.07766188	0.6869354	0.1680461	8.925192	-6.470961
341	1	223.5143	0	223.5143	0.2286262	0.8883367	0.003094596	3.031792	3.039286
342	0	-278.1985	0	-278.1985	0.07994536	0.6945727	0.1401996	8.670262	-6.506672
343	1	222.4723	0	222.4723	0.2603181	0.9019219	0.003435004	2.662693	3.039286
344	0	-278.0419	0	-278.0419	0.09118915	0.7278771	0.1547927	7.601203	-6.448097
345	1	223.73	0	223.73	0.2070828	0.8767411	0.002700527	3.347199	3.039286
346	0	-280.1077	0	-280.1077	0.1033035	0.7571638	0.1571487	6.709812	-6.369629
347	1	224.2017	0	224.2017	0.1955468	0.869492	0.003071168	3.544662	3.039286
348	0	-278.7573	0	-278.7573	0.07191409	0.666194	0.1223103	9.638544	-6.473442
349	1	225.5925	0	225.5925	0.1398746	0.8182241	0.002116785	4.955491	3.039525
350	0	-281.0367	0	-281.0367	0.07103752	0.6628258	0.1130575	9.75748	-6.534868
351	1	225.4647	0	225.4647	0.1680866	0.8483095	0.002468646	4.123751	3.044555
352	0	-278.8548	0	-278.8548	0.0937414	0.7345577	0.1736705	7.394248	-6.55347
353	1	224.6997	0	224.6997	0.1423952	0.8213714	0.002432796	4.867771	3.047304
354	0	-278.3957	0	-278.3957	0.1075352	0.7660855	0.2024759	6.44577	-6.418425
355	1	225.5711	0	225.5711	0.1509046	0.8312627	0.002300413	4.593281	3.047304
356	0	-278.2835	0	-278.2835	0.09159341	0.7289551	0.1581389	7.567653	-6.356256
357	1	224.1711	0	224.1711	0.1662294	0.8466307	0.002831293	4.169824	3.047304
358	0	-278.141	0	-278.141	0.07805707	0.6882805	0.1341359	8.880006	-6.463034
359	1	224.2864	0	224.2864	0.1886028	0.8647069	0.003041701	3.675169	3.047304
360	0	-278.6674	0	-278.6674	0.1131932	0.7771132	0.2052443	6.123578	-6.452539
361	1	225.4538	0	225.4538	0.1609959	0.8416988	0.002300381	4.305372	3.047304
362	0	-277.886	0	-277.886	0.07709924	0.6850031	0.1464722	8.990324	-6.339763
363	1	225.0472	0	225.0472	0.1101884	0.771379	0.001882768	6.290562	3.047304
364	0	-278.5912	0	-278.5912	0.09623949	0.7408187	0.1901894	7.202316	-6.514956
365	1	223.3648	0	223.3648	0.1429458	0.8220451	0.0026338	4.84902	3.047304
366	0	-277.662	0	-277.662	0.08303303	0.7044008	0.1542019	8.347849	-6.49113
367	1	224.3579	0	224.3579	0.2088659	0.8777909	0.003082446	3.318624	3.047304
368	0	-278.3101	0	-278.3101	0.07162054	0.6650724	0.1333131	9.67805	-6.325163
369	1	224.4297	0	224.4297	0.2042197	0.8750175	0.003059423	3.394126	3.047304
370	0	-282.1056	0	-282.1056	0.1364254	0.8137414	0.1995705	5.080778	-6.38288
371	1	223.1339	0	223.1339	0.16288	0.8435096	0.002954302	4.25557	3.047304
372	0	-277.8482	0	-277.8482	0.07028642	0.659894	0.1527653	9.86175	-6.486359
373	1	224.4763	0	224.4763	0.1437056	0.8229666	0.002487906	4.823383	3.047304
374	0	-280.7855	0	-280.7855	0.05227256	0.5746019	0.150091	13.26025	-6.446786
375	1	225.2652	0	225.2652	0.1581498	0.8388848	0.002487906	4.382851	3.047304
376	0	-278.679	0	-278.679	0.1145473	0.7796113	0.2069739	6.05119	-6.425143
377	1	221.966	0	221.966	0.2246347	0.886355	0.002665977	3.085664	3.047304
378	0	-279.1287	0	-279.1287	0.1062371	0.7634131	0.1768907	6.524531	-6.346996
379	1	224.5374	0	224.5374	0.163294	0.8439021	0.002098454	4.24478	3.047304
380	0	-285.2262	0	-285.2262	0.09191037	0.729795	0.2536752	7.541556	-6.362661
381	1	224.9944	0	224.9944	0.180485	0.8586546	0.002507156	3.840469	3.047304
382	0	-277.6924	0	-277.6924	0.08603741	0.7134483	0.159345	8.056346	-6.370863
383	1	223.7312	0	223.7312	0.1614426	0.8421319	0.002845244	4.293459	3.047304
384	0	-277.9055	0	-277.9055	0.06652758	0.6445582	0.149931	10.41894	-6.418781
385	1	224.9601	0	224.9601	0.1347718	0.8115167	0.002282224	5.143116	3.047304
386	0	-278.5676	0	-278.5676	0.05006965	0.5618171	0.1225274	13.84366	-6.376066
387	1	225.3137	0	225.3137	0.1025435	0.7554956	0.001644729	6.759545	3.047304
388	0	-277.6059	0	-277.6059	0.081669	0.7001276	0.1493237	8.487274	-6.478008
389	1	224.9962	0	224.9962	0.09550709	0.7390106	0.001489229	7.257547	3.047304
390	0	-279.505	0	-279.505	0.1220042	0.7924847	0.2031347	5.681337	-6.467189
391	1	224.8603	0	224.8603	0.1490083	0.8291512	0.002489095	4.651735	3.047304
392	0	-278.5969	0	-278.5969	0.1120583	0.774979	0.1977057	6.185593	-6.400478
393	1	224.9063	0	224.9063	0.1900961	0.865765	0.002702717	3.646298	3.041704
394	0	-278.2051	0	-278.2051	0.1020768	0.7544609	0.191997	6.790447	-6.386873
395	1	225.3652	0	225.3652	0.1406504	0.8192041	0.002281778	4.928156	3.041704
396	0	-279.9133	0	-279.9133	0.09224078	0.7306656	0.1951467	7.514541	-6.28257
397	1	225.4929	0	225.4929	0.1391041	0.8172408	0.002018407	4.982937	3.049676
398	0	-278.8983	0	-278.8983	0.1054588	0.7617839	0.2138391	6.572683	-6.404688
399	1	223.1711	0	223.1711	0.09651714	0.7414983	0.001860178	7.181597	3.049676
400	0	-279.7228	0	-279.7228	0.05164109	0.5709982	0.1127452	13.4224	-6.602347
401	1	223.4464	0	223.4464	0.2259072	0.8869943	0.003463257	3.068283	3.049676
402	0	-278.8193	0	-278.8193	0.09644232	0.7413155	0.1893051	7.187168	-6.321633
403	1	222.6916	0	222.6916	0.2291166	0.8885754	0.003630493	3.025303	3.036122
404	0	-277.7462	0	-277.7462	0.07934946	0.6926108	0.1458671	8.735374	-6.497845
405	1	218.7861	0	218.7861	0.216829	0.8822702	0.004284785	3.196746	3.036122
406	0	-278.8351	0	-278.8351	0.1076936	0.7664078	0.1846164	6.43629	-6.357358
407	1	223.387	0	223.387	0.2455005	0.8960053	0.003570009	2.823404	3.040888
408	0	-277.9995	0	-277.9995	0.0629185	0.6287203	0.1448537	11.01659	-6.422628
409	1	223.4087	0	223.4087	0.2407596	0.8939589	0.00361525	2.879002	3.040888
410	0	-277.7273	0	-277.7273	0.08115067	0.6984756	0.1462078	8.541484	-6.377338
411	1	225.6262	0	225.6262	0.1432139	0.8223713	0.002254609	4.839943	3.044516
412	0	-279.4527	0	-279.4527	0.0755116	0.6794393	0.170302	9.179347	-6.57067
413	1	225.754	0	225.754	0.1211636	0.7911042	0.001910156	5.720756	3.044516
414	0	-277.9961	0	-277.9961	0.0549704	0.5894676	0.1172829	12.60946	-6.41093
415	1	225.0732	0	225.0732	0.1337226	0.8100787	0.002263362	5.18347	3.044516
416	0	-277.836	0	-277.836	0.08107694	0.6982393	0.1517735	8.549252	-6.347844
417	1	221.6686	0	221.6686	0.07067445	0.6614139	0.001269257	9.807607	3.030481
418	0	-278.5615	0	-278.5615	0.0903278	0.7255549	0.1919416	7.673686	-6.38735
419	1	223.8598	0	223.8598	0.1293117	0.8037981	0.001999566	5.360284	3.030481
420	0	-277.7255	0	-277.7255	0.09524698	0.7383631	0.1746115	7.277366	-6.433909
421	1	224.695	0	224.695	0.1249541	0.7971962	0.001933391	5.547212	3.054773
422	0	-280.3741	0	-280.3741	0.09850309	0.7462674	0.1524332	7.036807	-6.529938
423	1	223.6569	0	223.6569	0.1528017	0.8333252	0.002624441	4.536254	3.053288
424	0	-281.2843	0	-281.2843	0.07970911	0.6937975	0.130185	8.695959	-6.254054
425	1	224.6641	0	224.6641	0.1498618	0.8301078	0.002112121	4.625242	3.053288
426	0	-281.5266	0	-281.5266	0.1469261	0.826773	0.2858582	4.717658	-6.479103
427	1	224.417	0	224.417	0.1005577	0.7510372	0.001504965	6.893032	3.053288
428	0	-282.5067	0	-282.5067	0.1534852	0.8340564	0.3159339	4.516052	-6.388062
429	1	223.5189	0	223.5189	0.0865264	0.7148751	0.001264347	8.010818	3.039331
430	0	-278.2578	0	-278.2578	0.1043006	0.7593212	0.1829819	6.645669	-6.39491
431	1	225.1975	0	225.1975	0.1086864	0.7684096	0.001788414	6.377496	3.039331
432	0	-280.2016	0	-280.2016	0.1030018	0.7565041	0.1578649	6.729465	-6.503311
433	1	223.7322	0	223.7322	0.1063447	0.7636366	0.001981578	6.517932	3.039331
434	0	-277.5405	0	-277.5405	0.08584425	0.7128812	0.1555957	8.074474	-6.406645
435	1	224.8199	0	224.8199	0.101389	0.7529215	0.001731826	6.83651	3.039331
436	0	-279.3405	0	-279.3405	0.09982223	0.7493486	0.1712888	6.943816	-6.548269
437	1	224.3565	0	224.3565	0.1487652	0.8288767	0.002306041	4.659337	3.033396
438	0	-279.2684	0	-279.2684	0.08916048	0.7223513	0.1884932	7.774153	-6.550317
439	1	224.4661	0	224.4661	0.2074915	0.8769833	0.002947332	3.340606	3.041506
440	0	-278.7542	0	-278.7542	0.09259297	0.7315881	0.1700277	7.485959	-6.550163
441	1	223.5629	0	223.5629	0.1608466	0.8415536	0.002867101	4.309367	3.041506
442	0	-277.7389	0	-277.7389	0.06760949	0.6490889	0.1427385	10.25222	-6.502853
443	1	225.4599	0	225.4599	0.1324321	0.8082811	0.00194253	5.23398	3.050281
444	0	-279.2499	0	-279.2499	0.1200488	0.7892468	0.2046094	5.77388	-6.382243
445	1	225.1425	0	225.1425	0.1041457	0.7589884	0.001636926	6.655554	3.050281
446	0	-281.3737	0	-281.3737	0.134087	0.8105804	0.2747573	5.169384	-6.356309
447	1	223.7297	0	223.7297	0.1065717	0.7641072	0.001559309	6.504046	3.031674
448	0	-277.9633	0	-277.9633	0.06395081	0.6333677	0.138524	10.83876	-6.517644
449	1	224.9328	0	224.9328	0.1719081	0.851653	0.002300943	4.03208	3.046889
450	0	-278.3299	0	-278.3299	0.08474352	0.7096118	0.1737956	8.179353	-6.523611
451	1	224.7799	0	224.7799	0.1263115	0.7992971	0.00219265	5.487603	3.046889
452	0	-280.0023	0	-280.0023	0.08923084	0.7225463	0.1989931	7.768023	-6.54899
453	1	225.0144	0	225.0144	0.102939	0.7563663	0.001490154	6.733574	3.046889
454	0	-277.4167	0	-277.4167	0.07442124	0.6755203	0.1524823	9.313836	-6.451425
455	1	225.3944	0	225.3944	0.1673662	0.8476626	0.002430052	4.1415	3.046889
456	0	-277.611	0	-277.611	0.07342934	0.6718839	0.1523006	9.439649	-6.485435
457	1	224.5806	0	224.5806	0.195306	0.8693317	0.002653513	3.549032	3.046889
458	0	-277.8811	0	-277.8811	0.08721612	0.7168666	0.1523006	7.947467	-6.472593
459	1	224.8954	0	224.8954	0.1533408	0.8339024	0.002539655	4.520305	3.046889
460	0	-278.7111	0	-278.7111	0.06379813	0.6326864	0.1374105	10.86469	-6.289665
461	1	225.6478	0	225.6478	0.1155648	0.7814546	0.001847733	5.997911	3.043298
462	0	-278.9486	0	-278.9486	0.06642913	0.6441411	0.1216785	10.43439	-6.548953
463	1	224.631	0	224.631	0.1316091	0.8071177	0.001695428	5.266712	3.043298
464	0	-278.7949	0	-278.7949	0.05834289	0.6069094	0.1149316	11.88058	-6.538729
465	1	224.8352	0	224.8352	0.1885442	0.8646651	0.002889517	3.676312	3.043298
466	0	-279.2094	0	-279.2094	0.04253987	0.5132258	0.1081182	16.29406	-6.370256
467	1	223.4425	0	223.4425	0.1669685	0.8473031	0.002968397	4.151366	3.046808
468	0	-281.0437	0	-281.0437	0.1320801	0.8077851	0.2525358	5.247932	-6.529595
469	1	225.3364	0	225.3364	0.1517284	0.8321644	0.002414056	4.568341	3.046808
470	0	-281.4289	0	-281.4289	0.1339957	0.810455	0.2246953	5.172905	-6.301091
471	1	224.2927	0	224.2927	0.1965779	0.8701741	0.003111754	3.526069	3.046808
472	0	-281.0144	0	-281.0144	0.08865439	0.7209418	0.2097933	7.818532	-6.313629
473	1	225.0184	0	225.0184	0.1826221	0.8602991	0.002734253	3.795528	3.046808
474	0	-279.3718	0	-279.3718	0.06624171	0.6433448	0.1628927	10.46391	-6.506588
475	1	224.0483	0	224.0483	0.1876244	0.8640048	0.002384255	3.694333	3.046808
476	0	-277.7119	0	-277.7119	0.07356744	0.6723944	0.1565011	9.421928	-6.474008
477	1	221.4728	0	221.4728	0.2544562	0.8996634	0.003049175	2.724033	3.046808
478	0	-278.312	0	-278.312	0.1078691	0.7667639	0.1933769	6.425821	-6.434357
479	1	221.7569	0	221.7569	0.2998894	0.9148611	0.004047024	2.311343	3.046808
480	0	-279.461	0	-279.461	0.1102011	0.7714038	0.2278611	6.289837	-6.409915
481	1	223.0851	0	223.0851	0.2546762	0.8997501	0.003796146	2.72168	3.046808
482	0	-279.1962	0	-279.1962	0.0991158	0.747707	0.1874681	6.993307	-6.299031
483	1	223.765	0	223.765	0.2173088	0.8825297	0.003420965	3.189688	3.046808
484	0	-278.4538	0	-278.4538	0.1066175	0.764202	0.1833567	6.50125	-6.458952
485	1	220.3752	0	220.3752	0.2824017	0.9095896	0.004603624	2.454472	3.034024
486	0	-277.5331	0	-277.5331	0.07230027	0.6676599	0.1390773	9.587063	-6.378574
487	1	222.2252	0	222.2252	0.2353517	0.8915244	0.003179721	2.945154	3.034024
488	0	-277.8624	0	-277.8624	0.06838816	0.6522905	0.1363193	10.13549	-6.342817
489	1	223.483	0	223.483	0.1982978	0.8712964	0.002845669	3.495486	3.034024
490	0	-278.5224	0	-278.5224	0.06529576	0.6392802	0.1420327	10.6155	-6.304471
491	1	223.7989	0	223.7989	0.1863889	0.8631076	0.002710019	3.718823	3.034024
492	0	-278.8935	0	-278.8935	0.0623237	0.6259984	0.1126256	11.12173	-6.384765
493	1	223.2904	0	223.2904	0.1858129	0.8626854	0.003006142	3.73035	3.034024
494	0	-277.9296	0	-277.9296	0.06875587	0.6537855	0.1359483	10.08128	-6.527167
495	1	223.5511	0	223.5511	0.1951166	0.8692054	0.002910557	3.552476	3.034024
496	0	-278.1964	0	-278.1964	0.05476942	0.588389	0.1132939	12.65573	-6.413137
497	1	221.4043	0	221.4043	0.168628	0.8487921	0.003153919	4.11051	3.034024
498	0	-282.2383	0	-282.2383	0.1410731	0.8197338	0.3007918	4.91339	-6.448648
499	1	219.5185	0	219.5185	0.3077766	0.9170427	0.005066602	2.252111	3.034024
500	0	-282.9202	0	-282.9202	0.1268312	0.8000907	0.233045	5.465116	-6.224819
501	1	224.8116	0	224.8116	0.1926933	0.8675668	0.00274399	3.597153	3.041183
502	0	-279.4552	0	-279.4552	0.1198793	0.7889617	0.2126269	5.782044	-6.497589
503	1	224.0951	0	224.0951	0.2188689	0.8833657	0.003244049	3.166952	3.041183
504	0	-285.3278	0	-285.3278	0.2240291	0.8860482	0.3587781	3.094005	-6.411766
505	1	223.4628	0	223.4628	0.2222514	0.8851381	0.002869681	3.118752	3.041183
506	0	-278.3801	0	-278.3801	0.07720559	0.6853699	0.1452512	8.977941	-6.308326
507	1	223.94	0	223.94	0.1433747	0.8225664	0.002564213	4.834514	3.041183
508	0	-278.0144	0	-278.0144	0.08312034	0.7046707	0.1749083	8.339081	-6.389668
509	1	225.6802	0	225.6802	0.1376882	0.8154068	0.002132598	5.034181	3.041183
510	0	-279.423	0	-279.423	0.1165931	0.7832886	0.1974712	5.945009	-6.498371
511	1	225.5864	0	225.5864	0.1454944	0.8251005	0.002254761	4.764083	3.041183
512	0	-277.9462	0	-277.9462	0.07871613	0.6905018	0.1680191	8.805656	-6.389097
513	1	225.0818	0	225.0818	0.1448808	0.8243741	0.002155422	4.784259	3.036169
514	0	-277.4226	0	-277.4226	0.08175943	0.7004142	0.161017	8.477886	-6.411704
515	1	224.4543	0	224.4543	0.178897	0.8574077	0.002371475	3.874559	3.038949
516	0	-278.6771	0	-278.6771	0.1142288	0.7790286	0.2057535	6.068057	-6.409787
517	1	225.8209	0	225.8209	0.1379911	0.8158022	0.002068627	5.023128	3.046159
518	0	-280.8379	0	-280.8379	0.1185893	0.7867682	0.2441878	5.844936	-6.530863
519	1	225.8125	0	225.8125	0.1298776	0.8046259	0.001994833	5.336927	3.046159
520	0	-278.2148	0	-278.2148	0.09872225	0.746784	0.1664253	7.021185	-6.423494
521	1	225.3618	0	225.3618	0.1526486	0.8331606	0.002168196	4.540802	3.049223
522	0	-278.5161	0	-278.5161	0.08294326	0.7041228	0.1703923	8.356884	-6.316469
523	1	225.7614	0	225.7614	0.1341943	0.8107277	0.002099387	5.16525	3.044234
524	0	-278.9348	0	-278.9348	0.1057594	0.7624156	0.2050759	6.553999	-6.505182
525	1	225.5051	0	225.5051	0.1116127	0.7741305	0.001643165	6.21029	3.046889
526	0	-278.418	0	-278.418	0.04932713	0.5573704	0.1169598	14.05205	-6.391993
527	1	224.7571	0	224.7571	0.1841176	0.8614277	0.002478762	3.764698	3.046889
528	0	-278.6226	0	-278.6226	0.05521775	0.5907889	0.1091469	12.55298	-6.402931
529	1	225.7383	0	225.7383	0.1403753	0.8188578	0.002136196	4.937813	3.046889
530	0	-278.771	0	-278.771	0.06483544	0.6372745	0.1414461	10.69087	-6.288968
531	1	223.777	0	223.777	0.1085453	0.768127	0.001984664	6.385788	3.03684
532	0	-277.5093	0	-277.5093	0.06744895	0.6484227	0.1346568	10.27662	-6.477605
533	1	225.0746	0	225.0746	0.116652	0.7833926	0.001699433	5.94201	3.03684
534	0	-278.2195	0	-278.2195	0.09754014	0.7439749	0.1835551	7.106276	-6.358109
535	1	224.8309	0	224.8309	0.1079623	0.7669527	0.001577845	6.420271	3.03684
536	0	-278.3593	0	-278.3593	0.101171	0.7524298	0.1798799	6.851245	-6.360633
537	1	221.7205	0	221.7205	0.181671	0.8595719	0.002119426	3.815398	3.03684
538	0	-282	0	-282	0.09719941	0.7431548	0.2314017	7.131187	-6.547077
539	1	224.5837	0	224.5837	0.1738715	0.8533152	0.002399203	3.986548	3.037152
540	0	-277.9586	0	-277.9586	0.08042446	0.6961345	0.1714385	8.618611	-6.458134
541	1	223.8128	0	223.8128	0.1628488	0.8434799	0.002246857	4.256386	3.055351
542	0	-280.2062	0	-280.2062	0.07808799	0.6883853	0.1528223	8.876489	-6.222044
543	1	224.1593	0	224.1593	0.1564376	0.8371445	0.002396239	4.430823	3.055351
544	0	-278.0297	0	-278.0297	0.08518571	0.710933	0.1524133	8.136895	-6.508508
545	1	223.0323	0	223.0323	0.1466198	0.8264178	0.001875575	4.727514	3.055351
546	0	-280.6655	0	-280.6655	0.1422962	0.8212497	0.2491563	4.871158	-6.367673
547	1	223.6476	0	223.6476	0.09235564	0.7309671	0.001405953	7.505196	3.055351
548	0	-280.3979	0	-280.3979	0.1084358	0.7679072	0.2206205	6.392238	-6.293274
549	1	224.7308	0	224.7308	0.1268913	0.8001821	0.001655182	5.462528	3.045405
550	0	-281.5707	0	-281.5707	0.1524016	0.8328943	0.2581684	4.548162	-6.351262
551	1	225.7674	0	225.7674	0.1210049	0.7908418	0.001778209	5.728255	3.045405
552	0	-279.7521	0	-279.7521	0.1137022	0.7780585	0.1958075	6.096161	-6.534266
553	1	225.4169	0	225.4169	0.1599226	0.840649	0.00220577	4.334266	3.045405
554	0	-278.86	0	-278.86	0.09297153	0.7325735	0.1865003	7.455478	-6.540367
555	1	225.5686	0	225.5686	0.1142839	0.7791296	0.001832912	6.065132	3.041741
556	0	-277.6377	0	-277.6377	0.09234396	0.7309365	0.1735092	7.506145	-6.416723
557	1	225.2293	0	225.2293	0.1117959	0.7744801	0.001581905	6.20011	3.041741
558	0	-278.9429	0	-278.9429	0.09835645	0.7459207	0.1753695	7.047298	-6.542397
559	1	225.4025	0	225.4025	0.1421014	0.82101	0.002290339	4.877834	3.041741
560	0	-277.942	0	-277.942	0.05908134	0.6105688	0.1352384	11.73208	-6.400409
561	1	224.3038	0	224.3038	0.140009	0.8183946	0.002467526	4.950734	3.041741
562	0	-278.7985	0	-278.7985	0.08444109	0.7087022	0.1461049	8.208648	-6.317321
563	1	225.1474	0	225.1474	0.1577833	0.8385154	0.002545688	4.393031	3.045338
564	0	-278.1344	0	-278.1344	0.08384375	0.7068908	0.1466537	8.26713	-6.356599
565	1	223.6159	0	223.6159	0.2377425	0.8926142	0.003242392	2.915538	3.045338
566	0	-277.406	0	-277.406	0.06637315	0.6439036	0.1371358	10.44319	-6.423196
567	1	223.1928	0	223.1928	0.2483228	0.8971865	0.003307508	2.791315	3.043151
568	0	-277.5776	0	-277.5776	0.07958967	0.6934042	0.155094	8.70901	-6.369413
569	1	224.2203	0	224.2203	0.2122833	0.879754	0.003243181	3.265199	3.043151
570	0	-279.3389	0	-279.3389	0.07096391	0.6625404	0.1640467	9.767601	-6.302336
571	1	224.9382	0	224.9382	0.1914741	0.866727	0.002800356	3.620057	3.043151
572	0	-279.6659	0	-279.6659	0.09446091	0.7363885	0.2087435	7.337926	-6.357277
573	1	225.7456	0	225.7456	0.1463917	0.8261523	0.002228175	4.734881	3.04474
574	0	-278.1383	0	-278.1383	0.06127666	0.6211266	0.1169296	11.31177	-6.413021
575	1	224.9682	0	224.9682	0.1565691	0.8372794	0.00257744	4.427102	3.04474
576	0	-278.1543	0	-278.1543	0.07956678	0.6933288	0.1513925	8.711515	-6.540449
577	1	225.6314	0	225.6314	0.1485773	0.8286641	0.002173963	4.66523	3.040685
578	0	-279.5506	0	-279.5506	0.08532801	0.7113559	0.1959229	8.123325	-6.370161
579	1	222.3167	0	222.3167	0.1710164	0.8508858	0.001983203	4.053104	3.040685
580	0	-278.5572	0	-278.5572	0.05430512	0.5858798	0.1305116	12.76394	-6.517352
581	1	223.4057	0	223.4057	0.1235814	0.7950289	0.002315889	5.608833	3.048562
582	0	-278.7065	0	-278.7065	0.07484295	0.6770456	0.1332605	9.261356	-6.318141
583	1	225.1346	0	225.1346	0.155201	0.8358647	0.002518572	4.466126	3.042679
584	0	-277.801	0	-277.801	0.07735626	0.6858883	0.1471937	8.960454	-6.346467
585	1	224.55	0	224.55	0.1671933	0.8475066	0.002141365	4.145783	3.042679
586	0	-279.3832	0	-279.3832	0.09562578	0.7393052	0.1499727	7.248539	-6.479924
587	1	225.2766	0	225.2766	0.1473622	0.8272763	0.002394665	4.703698	3.042679
588	0	-280.7429	0	-280.7429	0.08334566	0.7053653	0.1844488	8.316536	-6.239912
589	1	222.4891	0	222.4891	0.1867686	0.8633845	0.002182909	3.711263	3.042679
590	0	-278.91	0	-278.91	0.07982615	0.6941819	0.1409493	8.68321	-6.558031
591	1	225.8394	0	225.8394	0.135529	0.8125416	0.002048497	5.114383	3.042679
