Iteration	Replicate_ID	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
5271	1	-73.71452	-92.23709	18.52256	0	1	1	0	0.007158184	0.00578295	0.005244598	0.005244598	0.0337676	0.0337676	0.009814035	0.003894756	0.733785	0.0323202	0.126597	0.107297
5272	0	-66.41163	-90.117	23.70537	0	0	1	0	0.004063926	0.00401592	0.0001344968	0.003058838	0.0369863	0.0369863	0.007564654	0.009729124	0.229721	0.259555	0.0922348	0.418489
5273	1	-82.48509	-91.88883	9.403744	1	1	1	1	0.007158184	0.007158184	0.005244598	0.005244598	0.03653129	0.03653129	0.009814035	0.009814035	0.517743	0.204501	0.244715	0.0330415
5274	0	-72.51274	-90.65632	18.14358	1	0	1	0	0.01034847	0.01034847	0.00121417	0.003673303	0.0369863	0.0369863	0.01390424	0.001703435	0.217975	0.246284	0.108792	0.426949
5275	1	-71.94705	-86.8243	14.87725	0	0	1	1	0.007158184	0.005649321	0.001298149	0.002621516	0.0543223	0.0543223	0.01546411	0.01546411	0.479971	0.262536	0.226862	0.030631
5276	0	-67.13221	-89.36139	22.22918	0	0	1	0	0.01034847	0.003488486	0.00121417	0.005660028	0.0369863	0.0369863	0.01247486	0.003824872	0.551242	0.141328	0.0624291	0.245001
5277	1	-74.73112	-87.63063	12.89951	0	0	1	1	0.01313387	0.005689628	0.0005892167	0.008627244	0.0543223	0.0543223	0.01546411	0.01546411	0.47235	0.258367	0.22326	0.0460223
5278	0	-77.37857	-88.83492	11.45635	0	1	1	1	0.01034847	0.007704528	0.00121417	0.00121417	0.03742177	0.03742177	0.01985526	0.01985526	0.220767	0.0566005	0.624511	0.0981206
5279	1	-73.12884	-89.5734	16.44456	0	0	1	1	0.01313387	0.0005067239	0.0006176626	0.008205154	0.04820061	0.04820061	0.006884408	0.006884408	0.0700268	0.866717	0.0564334	0.00682289
5280	0	-61.79293	-89.32619	27.53326	0	0	0	0	0.007441239	0.005547229	0.002215385	0.00231044	0.03708938	0.001679584	0.01689208	1.929254e-05	0.220767	0.0566005	0.624511	0.0981206
5281	1	-76.58026	-93.26814	16.68788	0	1	1	0	0.01313387	0.005269813	0.0006176626	0.0006176626	0.03316547	0.03316547	0.02149246	0.002477336	0.648374	0.327708	0.0213376	0.00257976
5282	0	-79.65474	-88.96665	9.311915	1	1	1	1	0.00426369	0.00426369	0.001028225	0.001028225	0.03708938	0.03708938	0.01689208	0.01689208	0.106684	0.534828	0.323766	0.0347219
5283	1	-72.38696	-94.78998	22.40302	0	0	0	1	0.003247732	0.001311297	0.0006723117	0.01172048	0.02887724	0.005681261	0.02149246	0.02149246	0.720686	0.244417	0.0320291	0.00286747
5284	0	-74.14331	-88.58423	14.44092	0	1	0	1	0.00426369	0.000934425	0.00140757	0.00140757	0.05631833	0.009193325	0.01689208	0.01689208	0.183585	0.482752	0.0208428	0.31282
5285	1	-71.02777	-91.00385	19.97607	0	0	1	1	0.003247732	0.000197356	0.001287409	0.005185798	0.03657981	0.03657981	0.01084984	0.01084984	0.486239	0.459934	0.0494035	0.00442295
5286	0	-70.08215	-92.08752	22.00537	0	0	1	0	0.01377817	0.000934425	0.00140757	0.006481001	0.02469437	0.02469437	0.0154547	0.01252713	0.155088	0.267601	0.119989	0.457322
5287	1	-78.05242	-91.28287	13.23044	1	1	1	0	0.003247732	0.003247732	0.0009626067	0.0009626067	0.03657981	0.03657981	0.0146074	0.01099873	0.0292817	0.90064	0.0614171	0.00866098
5288	0	-60.73394	-88.11761	27.38367	0	0	0	0	0.006843307	0.0002905381	0.002535321	0.002866045	0.03232441	0.00856019	0.0154547	0.005175782	0.0867033	0.149604	0.508022	0.25567
5289	1	-75.30386	-90.46863	15.16477	1	1	1	0	0.003247732	0.003247732	0.001965032	0.001965032	0.03657981	0.03657981	0.009208422	0.004330799	0.221361	0.248869	0.464295	0.0654744
5290	0	-65.22138	-88.00299	22.78162	0	0	0	1	0.004961133	9.983685e-05	0.001793842	0.002366133	0.03658221	0.002848765	0.02218527	0.02218527	0.0867033	0.149604	0.508022	0.25567
5291	1	-67.81238	-87.84735	20.03497	0	0	1	1	0.005382785	8.708893e-05	0.00112412	0.00462885	0.03657981	0.03657981	0.009208422	0.009208422	0.155253	0.174547	0.325637	0.344563
5292	0	-71.90431	-89.11596	17.21165	0	0	1	1	0.004961133	0.0005785959	0.005461667	0.002924328	0.05223767	0.05223767	0.006997243	0.006997243	0.194437	0.335496	0.134123	0.335943
5293	1	-68.26779	-87.86163	19.59384	0	1	1	0	0.009542291	0.000244266	0.0005500871	0.0005500871	0.03657981	0.03657981	0.009208422	0.00340948	0.132422	0.148878	0.27775	0.44095
5294	0	-75.145	-87.86781	12.72282	0	1	1	1	0.005860652	0.0007519188	0.003452452	0.003452452	0.05223767	0.05223767	0.006997243	0.006997243	0.139127	0.23936	0.274086	0.347426
5295	1	-74.03192	-87.39219	13.36026	0	0	1	1	0.009542291	0.005018675	0.003154427	0.00679293	0.06147409	0.06147409	0.009208422	0.009208422	0.191557	0.215361	0.401782	0.1913
5296	0	-62.7736	-92.72664	29.95304	0	0	0	0	0.007166359	0.004628459	0.000708993	0.004582824	0.03023317	0.003573793	0.007876216	0.0005834754	0.196276	0.112831	0.200756	0.490137
5297	1	-76.45815	-84.76948	8.311326	0	1	1	1	0.009542291	0.002290859	0.001326869	0.001326869	0.06147409	0.06147409	0.01989985	0.01989985	0.171154	0.192424	0.358989	0.277433
5298	0	-70.73643	-89.96296	19.22653	0	1	1	0	0.007213384	0.001184373	0.000708993	0.000708993	0.03023317	0.03023317	0.007876216	0.01441926	0.410057	0.0683246	0.140553	0.381066
5299	1	-72.90299	-90.37699	17.474	0	1	1	0	0.009542291	0.003292575	0.001326869	0.001326869	0.03237676	0.03237676	0.006731078	0.0183904	0.226803	0.254987	0.475709	0.0425012
5300	0	-76.87107	-87.80313	10.93206	0	1	1	1	0.008578818	0.006824679	0.000708993	0.000708993	0.05555448	0.05555448	0.007876216	0.007876216	0.442153	0.0646074	0.132906	0.360333
5301	1	-76.44001	-90.56682	14.12681	1	1	1	0	0.009542291	0.009542291	0.001326869	0.001326869	0.03237676	0.03237676	0.01084014	0.007182914	0.0298308	0.19006	0.734085	0.0460239
5302	0	-74.45693	-87.17837	12.72145	0	1	1	1	0.006237401	0.001941674	0.000708993	0.000708993	0.03848076	0.03848076	0.02193893	0.02193893	0.0603192	0.123766	0.254604	0.56131
5303	1	-61.50046	-91.85822	30.35776	0	0	0	0	0.005996524	0.0008606688	0.001326869	0.0002406667	0.01822527	0.002050176	0.01945773	0.008880364	0.0326732	0.361148	0.518725	0.0874536
5304	0	-69.63288	-89.08838	19.4555	0	1	1	0	0.007346898	0.001941674	0.000708993	0.000708993	0.02986315	0.02986315	0.0192213	0.00124366	0.198511	0.0646142	0.104669	0.632206
5305	1	-59.89641	-89.31316	29.41675	0	0	0	0	0.005996524	0.0008606688	0.004564813	0.0002053662	0.0375699	0.001675903	0.009269882	0.002277848	0.288185	0.265969	0.382017	0.0638289
5306	0	-74.24527	-90.69604	16.45077	1	0	1	1	0.002713346	0.002713346	0.000708993	0.002643166	0.03249989	0.03249989	0.009410395	0.009410395	0.0142197	0.0759333	0.353368	0.556479
5307	1	-81.37708	-90.99676	9.61968	1	1	1	1	0.005996524	0.005996524	0.004564813	0.004564813	0.0375699	0.0375699	0.009381701	0.009381701	0.288185	0.265969	0.382017	0.0638289
5308	0	-69.58446	-86.5955	17.01104	0	1	0	1	0.007049541	0.0006325376	0.000708993	0.000708993	0.04205793	0.005802147	0.01805699	0.01805699	0.0139937	0.0747265	0.363645	0.547635
5309	1	-77.74391	-91.03428	13.29036	1	1	1	0	0.005996524	0.005996524	0.004564813	0.004564813	0.0375699	0.0375699	0.009381701	0.008540595	0.307077	0.194311	0.279093	0.219519
5310	0	-68.85109	-86.56361	17.71252	0	0	1	1	0.007049541	0.002942542	0.000446044	0.006225477	0.04160265	0.04160265	0.01202937	0.01202937	0.0134035	0.0715749	0.348308	0.566714
5311	1	-73.34928	-88.89856	15.54928	0	1	1	1	0.002746781	0.0001207279	0.0004733772	0.0004733772	0.0375699	0.0375699	0.01222159	0.01222159	0.060788	0.23559	0.338384	0.365237
5312	0	-75.5505	-89.69082	14.14032	1	1	1	0	0.007049541	0.007049541	0.002173705	0.002173705	0.04160265	0.04160265	0.007320048	0.003045763	0.013069	0.0697886	0.364572	0.55257
5313	1	-67.93014	-88.28208	20.35193	0	0	1	1	0.003357897	0.0006570552	0.0003000659	0.0007727834	0.0375699	0.0375699	0.01254029	0.01254029	0.103702	0.15797	0.11525	0.623079
5314	0	-69.13777	-88.65707	19.5193	0	1	1	0	0.007049541	0.0005497586	0.001452544	0.001452544	0.03866377	0.03866377	0.006092025	0.006153085	0.119291	0.0486715	0.254257	0.57778
5315	1	-77.98379	-90.73516	12.75137	1	1	1	0	0.003357897	0.003357897	0.001360983	0.001360983	0.0375699	0.0375699	0.006271913	0.0205759	0.169244	0.257812	0.188092	0.384853
5316	0	-74.3482	-90.55706	16.20886	0	1	1	1	0.002781745	0.0002342492	0.001587747	0.001587747	0.03866377	0.03866377	0.006092025	0.006092025	0.0654468	0.078217	0.408602	0.447734
5317	1	-68.52085	-90.75207	22.23122	0	0	1	0	0.01289298	0.002273483	0.001360983	0.001351523	0.02737726	0.02737726	0.01551591	0.01321334	0.169244	0.257812	0.188092	0.384853
5318	0	-75.61705	-91.54236	15.92531	0	1	1	1	0.002781745	0.003209388	0.001115307	0.001115307	0.03778298	0.03778298	0.006092025	0.006092025	0.0839311	0.100308	0.524004	0.291757
5319	1	-71.69823	-90.21078	18.51255	0	1	1	0	0.01289298	0.0016266	0.0005182714	0.0005182714	0.03090158	0.03090158	0.01551591	0.004264086	0.0558362	0.615993	0.107735	0.220436
5320	0	-65.68111	-87.79563	22.11452	0	0	1	0	0.007274593	0.0008215475	0.001115307	0.00795509	0.04818799	0.04818799	0.006092025	0.003206495	0.0839311	0.100308	0.524004	0.291757
5321	1	-65.9051	-89.71518	23.81008	0	0	1	0	0.005869992	0.004150155	0.0005182714	0.002470569	0.03090158	0.03090158	0.02053435	0.000509389	0.112438	0.226718	0.216948	0.443895
5322	0	-65.91491	-85.62462	19.70972	0	0	1	0	0.007274593	0.0008215475	0.0004528464	0.005761718	0.04818799	0.04818799	0.01864859	0.007261382	0.454871	0.0287194	0.147991	0.368418
5323	1	-71.65745	-86.44138	14.78393	1	0	1	0	0.005869992	0.005869992	0.0005182714	0.002470569	0.05450824	0.05450824	0.02053435	0.003145933	0.24152	0.104588	0.332965	0.320927
5324	0	-73.12093	-92.37848	19.25756	0	0	1	1	0.006965778	0.003363988	0.002716238	0.01020462	0.02531335	0.02531335	0.01289394	0.01289394	0.437505	0.0658005	0.142341	0.354353
5325	1	-72.89999	-87.81829	14.9183	0	1	0	1	0.005078217	0.004207991	0.000670917	0.000670917	0.05450824	0.001543	0.02027038	0.02027038	0.161107	0.287131	0.337687	0.214075
5326	0	-80.00034	-90.45033	10.44999	1	0	1	0	0.004806156	0.004806156	0.005370311	0.01020462	0.0511694	0.0511694	0.0273554	0.01293189	0.345305	0.0519336	0.256862	0.345899
5327	1	-75.88673	-87.81478	11.92805	0	1	1	1	0.009499537	0.004785941	0.0009918663	0.0009918663	0.04246844	0.04246844	0.01610029	0.01610029	0.201497	0.492391	0.165472	0.140641
5328	0	-74.57957	-91.14012	16.56054	0	0	1	1	0.001942718	0.003513651	0.005370311	0.0004202499	0.0481574	0.0481574	0.01748068	0.01748068	0.403528	0.0578633	0.28619	0.252419
5329	1	-75.48061	-92.1798	16.69919	0	1	1	1	0.009419687	0.002806981	0.0004657582	0.0004657582	0.02537592	0.02537592	0.008486453	0.008486453	0.189884	0.403582	0.155935	0.250599
5330	0	-79.10543	-88.50599	9.400558	1	0	1	1	0.002918794	0.002918794	0.005370311	0.0003245291	0.06799993	0.06799993	0.01168991	0.01168991	0.284894	0.0408519	0.496045	0.17821
5331	1	-64.68136	-89.75333	25.07198	0	0	0	0	0.009419687	0.002806981	0.004731922	0.003961611	0.05504375	0.00336367	0.007677713	0.000267991	0.0420381	0.612242	0.236557	0.109163
5332	0	-75.96572	-93.66388	17.69817	0	0	1	1	0.002918794	0.005108916	0.005370311	0.0100369	0.03932862	0.03932862	0.007614192	0.007614192	0.19315	0.301185	0.359529	0.146137
5333	1	-69.76442	-90.84108	21.07666	0	1	0	0	0.01396301	0.001624494	0.004731922	0.004731922	0.04380556	0.003357399	0.01137959	0.001727679	0.302219	0.445958	0.172309	0.0795147
5334	0	-65.40364	-88.82446	23.42082	0	1	0	0	0.01377768	0.0007799526	0.0002158844	0.0002158844	0.03932862	0.0001107645	0.01249089	0.0004770865	0.19315	0.301185	0.359529	0.146137
5335	1	-66.78403	-89.5533	22.76927	0	0	0	1	0.01233176	0.0009204965	0.00107423	0.002441918	0.04380556	0.003357399	0.006976465	0.006976465	0.0943423	0.578814	0.223641	0.103203
5336	0	-70.04962	-85.60277	15.55316	0	0	1	0	0.01669888	0.0007689199	0.0002158844	0.007112298	0.06367209	0.06367209	0.01630614	0.007410266	0.306101	0.00764376	0.487928	0.198327
5337	1	-73.46458	-87.26998	13.80539	0	1	1	1	0.0093813	0.0009204965	0.0009561016	0.0009561016	0.04380556	0.04380556	0.008044053	0.008044053	0.147502	0.341484	0.349658	0.161355
5338	0	-69.11029	-86.15057	17.04028	0	0	1	1	0.008202325	0.001412381	0.0006832035	0.004213263	0.05137137	0.05137137	0.008258347	0.008258347	0.279388	0.0069767	0.289509	0.424126
5339	1	-65.89957	-89.97894	24.07938	0	1	0	0	0.003066813	0.0009204965	0.001606152	0.001606152	0.04380556	0.001142291	0.008044053	0.004828537	0.0911489	0.364058	0.372772	0.172022
5340	0	-70.24275	-90.55526	20.31251	0	1	0	1	0.008202325	0.002128524	0.0001963025	0.0001963025	0.02618303	0.0008864627	0.01782683	0.01782683	0.0742462	0.00927444	0.35267	0.56381
5341	1	-70.81775	-88.24728	17.42952	1	0	1	0	0.003066813	0.003066813	0.0003340859	0.004365077	0.04817907	0.04817907	0.009261341	0.006708	0.0563482	0.22506	0.26188	0.456711
5342	0	-72.95724	-85.58037	12.62313	1	0	1	0	0.008202325	0.008202325	0.0001963025	0.005958223	0.06269154	0.06269154	0.01444532	0.007913595	0.0765543	0.00956275	0.332546	0.581337
5343	1	-75.91318	-90.30899	14.39581	1	1	1	0	0.003066813	0.003066813	0.0006761809	0.0006761809	0.03255985	0.03255985	0.01827781	0.005149601	0.0563482	0.22506	0.26188	0.456711
5344	0	-75.92731	-88.18426	12.25695	0	1	1	1	0.00896051	0.007544485	0.0001963025	0.0001963025	0.04085827	0.04085827	0.01440514	0.01440514	0.154546	0.0193051	0.671336	0.154813
5345	1	-79.50437	-88.88864	9.384279	1	1	1	1	0.003894873	0.003894873	0.0006997894	0.0006997894	0.03598697	0.03598697	0.01827781	0.01827781	0.339335	0.0386879	0.361146	0.260831
5346	0	-72.99843	-86.6235	13.62508	0	0	1	1	0.00896051	0.004882961	0.0005645882	0.01099116	0.05004496	0.05004496	0.01823191	0.01823191	0.138634	0.276633	0.44586	0.138873
5347	1	-71.81952	-87.9072	16.08767	0	1	0	1	0.004664339	0.003014862	0.0006997894	0.0006997894	0.04544567	0.007079985	0.01868521	0.01868521	0.339335	0.0386879	0.361146	0.260831
5348	0	-67.63153	-86.61675	18.98522	0	0	1	0	0.005349568	0.001461094	0.001558023	0.008696386	0.04463614	0.04463614	0.01823191	0.01261971	0.0674411	0.134574	0.730428	0.0675575
5349	1	-72.72439	-87.23195	14.50756	0	0	1	1	0.008955807	0.00284756	0.0006997894	0.003878827	0.04544567	0.04544567	0.02680054	0.02680054	0.328512	0.0374539	0.349626	0.284408
5350	0	-75.69874	-89.90502	14.20629	1	1	1	0	0.005349568	0.005349568	0.001558023	0.001558023	0.03657574	0.03657574	0.01307322	0.004257825	0.414903	0.331841	0.086668	0.166588
5351	1	-73.33799	-87.08859	13.7506	0	1	1	0	0.007977001	0.00284756	0.001034506	0.001034506	0.04544567	0.04544567	0.02680054	0.008852785	0.328512	0.0374539	0.349626	0.284408
5352	0	-65.37208	-88.35189	22.97981	0	1	0	0	0.009839191	0.0004687568	0.001558023	0.001558023	0.03632134	0.003322543	0.01307322	0.00512042	0.0440486	0.667154	0.174243	0.114555
5353	1	-68.1121	-86.57426	18.46216	0	1	0	0	0.01346297	0.00284756	0.001034506	0.001034506	0.05840988	0.003814794	0.01469536	0.001279721	0.440099	0.050176	0.468385	0.0413401
5354	0	-69.79028	-88.21692	18.42664	0	1	1	0	0.009902551	0.0004687568	0.001558023	0.001558023	0.03446874	0.03446874	0.01339495	0.006417774	0.0440486	0.667154	0.174243	0.114555
5355	1	-70.77493	-85.21012	14.43519	0	1	1	0	0.00984762	0.001901979	0.001034506	0.001034506	0.05840988	0.05840988	0.01469536	0.003152839	0.341416	0.288772	0.339819	0.0299928
5356	0	-71.81794	-91.17822	19.36028	0	0	1	1	0.01180661	0.003431359	0.0002678358	0.002619958	0.03621779	0.03621779	0.006526796	0.006526796	0.183492	0.48305	0.12616	0.207299
5357	1	-69.74758	-87.37921	17.63163	0	0	1	0	0.01324283	0.001901979	0.001034506	0.006208157	0.05840988	0.05840988	0.01637871	0.003119405	0.45555	0.451634	0.0260731	0.0667434
5358	0	-70.60323	-88.25155	17.64832	0	0	1	1	0.01130357	0.003431359	0.0001690515	0.001647108	0.04128406	0.04128406	0.0128277	0.0128277	0.183492	0.48305	0.12616	0.207299
5359	1	-69.26525	-88.88449	19.61924	0	0	1	1	0.003568747	0.002237975	0.001034506	0.002706346	0.03346278	0.03346278	0.01637871	0.01637871	0.054339	0.0733846	0.0137113	0.858565
5360	0	-74.20407	-87.96416	13.76009	0	1	0	1	0.01130357	0.0005049104	0.002767869	0.002767869	0.04707748	0.0184223	0.0128277	0.0128277	0.292384	0.300402	0.0768947	0.330319
5361	1	-68.47616	-88.04484	19.56868	0	0	1	0	0.01008605	0.002237975	0.001034506	0.004314421	0.03346278	0.03346278	0.01637871	0.02170099	0.174338	0.194675	0.420619	0.210368
5362	0	-74.4316	-88.51379	14.08219	0	1	1	1	0.004013306	0.0005049104	0.002767869	0.002767869	0.04141042	0.04141042	0.0128277	0.0128277	0.21398	0.488004	0.0562749	0.241741
5363	1	-67.2391	-92.36989	25.13079	0	1	0	0	0.005489447	0.002237975	0.001034506	0.001034506	0.03346278	0.003440282	0.006783903	0.004950844	0.252449	0.373067	0.0698609	0.304622
5364	0	-73.38351	-89.54744	16.16393	0	1	1	1	0.006961381	0.0001452761	0.0005519603	0.0005519603	0.02913019	0.02913019	0.0128277	0.0128277	0.21398	0.488004	0.0562749	0.241741
5365	1	-74.17711	-86.96816	12.79105	0	1	1	1	0.005489447	0.001557733	0.001085618	0.001085618	0.04366879	0.04366879	0.01710802	0.01710802	0.268162	0.396287	0.074209	0.261343
5366	0	-65.85653	-88.36615	22.50962	0	1	0	0	0.006961381	0.0002338719	0.0005933454	0.0005933454	0.04304386	0.002907615	0.006855853	0.01179707	0.314338	0.234572	0.334891	0.116199
5367	1	-71.65609	-89.07011	17.41403	1	0	1	0	0.005489447	0.005489447	0.002068909	0.002411847	0.04366879	0.04366879	0.009939941	0.008424079	0.276026	0.392028	0.0734115	0.258535
5368	0	-67.30501	-87.35881	20.05379	0	0	1	0	0.009897299	0.0001818205	0.003783598	0.001984837	0.04304386	0.04304386	0.01199925	0.01554987	0.314338	0.234572	0.334891	0.116199
5369	1	-74.24984	-88.65149	14.40165	0	1	1	1	0.005489447	0.0029707	0.001020141	0.001020141	0.03912038	0.03912038	0.01109623	0.01109623	0.303044	0.430401	0.0805973	0.185957
5370	0	-67.69246	-89.76594	22.07348	0	0	1	0	0.009897299	0.001040738	0.003783598	0.002806202	0.04082311	0.04082311	0.006349751	0.01018706	0.190652	0.307831	0.203118	0.298398
5371	1	-71.37052	-88.00371	16.6332	0	1	0	1	0.005489447	0.001483684	0.002206172	0.002206172	0.03912038	0.01345607	0.01471367	0.01471367	0.0432259	0.143787	0.268687	0.544299
5372	0	-79.11096	-94.52252	15.41156	1	1	1	0	0.002297904	0.002297904	0.003783598	0.003783598	0.03120408	0.03120408	0.006349751	0.01028479	0.425627	0.185996	0.156659	0.231718
5373	1	-75.01598	-87.86068	12.8447	0	1	1	1	0.01107887	0.001483684	0.002206172	0.002206172	0.03912038	0.03912038	0.01471367	0.01471367	0.40772	0.0919151	0.0848186	0.415546
5374	0	-75.78219	-88.81262	13.03042	1	1	1	0	0.008073271	0.008073271	0.002005396	0.002005396	0.04499438	0.04499438	0.01220398	0.0002633694	0.364876	0.159449	0.134299	0.341376
5375	1	-65.70458	-89.58122	23.87664	0	1	0	0	0.007931808	0.002446152	0.001482584	0.001482584	0.03269703	0.000176668	0.01282689	0.007012448	0.355854	0.0802226	0.201239	0.362684
5376	0	-80.87763	-88.60252	7.724893	1	1	1	1	0.008073271	0.008073271	0.003079621	0.003079621	0.04499438	0.04499438	0.01220398	0.01220398	0.237589	0.103825	0.334426	0.32416
5377	1	-65.22294	-88.51839	23.29545	0	0	1	0	0.007931808	0.0004434205	0.001337578	0.004792694	0.03269703	0.03269703	0.01368304	0.007012448	0.515038	0.0235595	0.0590992	0.402304
5378	0	-68.57947	-88.26884	19.68936	0	0	1	0	0.008073271	0.006142855	0.003079621	0.004515438	0.04499438	0.04499438	0.01220398	0.009515548	0.241007	0.105318	0.324853	0.328823
5379	1	-75.35361	-89.18944	13.83583	1	1	1	0	0.004563175	0.004563175	0.001337578	0.001337578	0.03801526	0.03801526	0.01368304	0.005334388	0.485658	0.0792594	0.0557279	0.379355
5380	0	-71.34483	-85.3366	13.99177	0	0	1	1	0.008073271	0.002011568	0.003079621	0.004413168	0.06033176	0.06033176	0.01366917	0.01366917	0.0409719	0.133075	0.410468	0.415485
5381	1	-60.70279	-88.40956	27.70677	0	0	0	0	0.004044172	0.0008123793	0.001172267	0.0008742355	0.03801526	0.01219927	0.01368304	0.001401526	0.20807	0.214639	0.312664	0.264626
5382	0	-70.74147	-85.83431	15.09284	0	0	1	1	0.008073271	0.0003150846	0.002591301	0.002799367	0.06392781	0.06392781	0.007573528	0.007573528	0.0660992	0.214688	0.662202	0.057011
5383	1	-68.91627	-88.36065	19.44438	0	1	1	0	0.00759907	0.002600164	0.001681935	0.001681935	0.03801526	0.03801526	0.008935936	0.00155691	0.196879	0.203094	0.349634	0.250393
5384	0	-65.61277	-88.24559	22.63283	0	0	1	0	0.008073271	0.002144376	0.002591301	0.003970161	0.03675422	0.03675422	0.009502973	0.008651978	0.13903	0.0584157	0.6669	0.135655
5385	1	-76.35782	-87.56263	11.20481	0	1	1	1	0.01387675	0.002600164	0.001681935	0.001681935	0.05088823	0.05088823	0.008935936	0.008935936	0.0329028	0.291289	0.183253	0.492555
5386	0	-70.24518	-87.16914	16.92397	0	1	1	0	0.008073271	0.002144376	0.002591301	0.002591301	0.05130393	0.05130393	0.009502973	0.001190354	0.631874	0.0249769	0.285147	0.058002
5387	1	-68.93447	-91.18188	22.24741	0	0	0	1	0.01457417	0.002600164	0.001681935	0.003470811	0.03268932	0.01041681	0.00845968	0.00845968	0.0154872	0.137108	0.615561	0.231843
5388	0	-71.93573	-88.56916	16.63343	0	1	1	0	0.01142117	0.002860726	0.002591301	0.002591301	0.05130393	0.05130393	0.005718986	0.002571966	0.100566	0.0282816	0.805477	0.0656762
5389	1	-74.14409	-90.46113	16.31705	1	1	1	0	0.004891801	0.004891801	0.0008578845	0.0008578845	0.03268932	0.03268932	0.00845968	0.001841999	0.0148161	0.283937	0.479449	0.221798
5390	0	-70.8437	-87.9622	17.11849	0	0	1	1	0.009705233	0.0009087484	0.002051336	0.004005259	0.05130393	0.05130393	0.005718986	0.005718986	0.228439	0.0642427	0.306317	0.401001
5391	1	-68.49966	-90.8548	22.35514	1	0	0	0	0.004891801	0.004891801	0.0008524514	0.001109808	0.03135613	0.02150527	0.00845968	0.005101505	0.192676	0.053211	0.529816	0.224297
5392	0	-63.6368	-91.41397	27.77716	0	0	0	0	0.009705233	0.002443884	0.002051336	0.002301055	0.04327709	0.004220465	0.005718986	0.002081412	0.314805	0.103439	0.0930437	0.488712
