Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
1312	-66.54963	-96.13846	29.58882	0	0	1	0	0.004212918	0.0005798529	0.002253874	0.001053369	0.01385921	0.01385921	0.009265261	0.0006750162	0.679515	0.0431832	0.27124	0.00606217
1313	-74.20417	-96.46972	22.26555	0	1	1	0	0.01051449	0.002214899	0.002253874	0.002253874	0.01385921	0.01385921	0.009265261	0.006144228	0.648996	0.0511991	0.292618	0.00718747
1314	-72.67035	-90.07354	17.40319	0	1	0	1	0.01221192	0.005571922	0.002253874	0.002253874	0.04038907	0.002372965	0.009265261	0.009265261	0.126336	0.127336	0.728452	0.0178758
1315	-71.15496	-88.02314	16.86818	0	1	0	1	0.01221192	0.003076235	0.002253874	0.002253874	0.04038907	0.0021144	0.01507983	0.01507983	0.0121234	0.143983	0.823681	0.0202127
1316	-65.81175	-91.0676	25.25585	0	0	1	0	0.01221192	0.003076235	0.002253874	0.0009623217	0.02796337	0.02796337	0.009895327	0.0003213405	0.0823583	0.256238	0.458405	0.202998
1317	-69.23409	-90.73923	21.50515	0	0	1	1	0.004225438	0.003076235	0.002253874	0.00118729	0.02796337	0.02796337	0.009895327	0.009895327	0.0478134	0.14876	0.685575	0.117851
1318	-75.05247	-90.27785	15.22538	1	0	1	1	0.006134193	0.006134193	0.0009185253	0.00118729	0.02796337	0.02796337	0.01878173	0.01878173	0.0361176	0.307924	0.517875	0.138083
1319	-80.33061	-90.59978	10.26917	1	1	1	1	0.006134193	0.006134193	0.0009185253	0.0009185253	0.02796337	0.02796337	0.01878173	0.01878173	0.302889	0.222701	0.374544	0.0998661
1320	-67.71486	-89.1225	21.40763	0	1	0	1	0.007105078	0.000279594	0.0009185253	0.0009185253	0.02796337	0.002593002	0.01029976	0.01029976	0.305383	0.14024	0.453689	0.100688
1321	-69.64466	-90.9113	21.26664	0	1	0	1	0.007105078	0.00206642	0.0008739949	0.0008739949	0.02796337	0.001657159	0.01029976	0.01029976	0.282964	0.319864	0.16752	0.229653
1322	-69.78947	-89.85368	20.06421	0	0	1	1	0.01069291	0.002348461	0.0008739949	0.0001275137	0.02796337	0.02796337	0.01483753	0.01483753	0.252711	0.285666	0.256524	0.205099
1323	-73.26178	-91.39134	18.12956	1	0	1	0	0.01069291	0.01069291	0.0008739949	0.007568965	0.0326269	0.0326269	0.01483753	0.001309823	0.205752	0.110102	0.380179	0.303967
1324	-75.30502	-88.99003	13.68501	0	1	1	1	0.01069291	0.003879397	0.00175935	0.00175935	0.0326269	0.0326269	0.01483753	0.01483753	0.205752	0.110102	0.380179	0.303967
1325	-66.65659	-90.70873	24.05215	0	0	1	0	0.00419839	0.003879397	0.002971069	0.0003604813	0.03009036	0.03009036	0.01677594	0.005294037	0.302	0.101235	0.295209	0.301556
1326	-70.55424	-90.4581	19.90386	0	0	1	1	0.009704326	0.003817876	0.002971069	0.0003883185	0.03009036	0.03009036	0.01078909	0.01078909	0.312774	0.104846	0.270066	0.312314
1327	-70.23315	-87.11572	16.88257	0	0	1	1	0.007969896	0.00180388	0.002971069	0.006491785	0.04395022	0.04395022	0.01185613	0.01185613	0.172442	0.0578049	0.597565	0.172188
1328	-67.25677	-89.49705	22.24028	0	0	0	1	0.007969896	0.006527798	0.0001035873	0.0002460619	0.04395022	0.002863809	0.01227232	0.01227232	0.145847	0.134334	0.574187	0.145632
1329	-63.85645	-86.40321	22.54676	0	0	1	0	0.007969896	0.0001577614	8.764843e-05	0.0003470633	0.04395022	0.04395022	0.01227232	0.007395677	0.145847	0.134334	0.574187	0.145632
1330	-69.18004	-86.57534	17.39531	0	0	1	1	0.01288167	0.0002148215	0.0007178101	0.002073264	0.04395022	0.04395022	0.01227232	0.01227232	0.300709	0.174799	0.418378	0.106114
1331	-65.12191	-92.08779	26.96588	0	1	0	0	0.00814439	0.0004581495	0.0007178101	0.0007178101	0.0212533	0.005667931	0.008818147	0.00184319	0.187917	0.0659308	0.26145	0.484702
1332	-69.30024	-91.73734	22.4371	0	1	1	0	0.005518831	0.0008430415	0.0007178101	0.0007178101	0.0212533	0.0212533	0.01058073	0.004356971	0.363878	0.118392	0.276589	0.241141
1333	-73.70135	-93.68384	19.98248	1	0	0	1	0.006190711	0.006190711	0.001130447	0.002343722	0.0212533	0.01581237	0.01058073	0.01058073	0.508899	0.128736	0.300755	0.0616094
1334	-69.06549	-91.9888	22.92332	0	0	1	1	0.006190711	0.001052609	0.001130447	0.00172701	0.0212533	0.0212533	0.009135427	0.009135427	0.511638	0.129429	0.302374	0.0565588
1335	-77.61671	-93.98646	16.36975	1	1	0	1	0.003648842	0.003648842	0.001130447	0.001130447	0.0212533	0.003394046	0.01901259	0.01901259	0.405372	0.102547	0.22684	0.265241
1336	-71.69595	-93.60865	21.9127	1	0	0	1	0.003573896	0.003573896	0.001130447	0.0009204744	0.0212533	0.0003795814	0.01901259	0.01901259	0.334197	0.0845416	0.362591	0.21867
1337	-74.55487	-89.70654	15.15167	0	1	1	1	0.003573896	0.003785789	0.001130447	0.001130447	0.03858371	0.03858371	0.008332887	0.008332887	0.0929227	0.170907	0.254789	0.481382
1338	-67.3194	-90.09943	22.78003	0	0	1	0	0.01229516	0.003785789	0.001130447	0.006343449	0.03858371	0.03858371	0.008332887	0.00037484	0.106852	0.196527	0.138148	0.558473
1339	-78.14465	-88.96124	10.81659	1	0	1	1	0.00687771	0.00687771	0.004577871	0.0003628998	0.06197972	0.06197972	0.006405456	0.006405456	0.289355	0.153231	0.508846	0.0485671
1340	-68.85916	-84.98185	16.1227	0	0	1	1	0.00687771	0.001426057	0.0003547607	0.0003628998	0.05705267	0.05705267	0.01331543	0.01331543	0.202305	0.0913255	0.313249	0.393121
1341	-66.91309	-89.87151	22.95842	0	1	0	0	0.009023691	0.001223604	0.0005622694	0.0005622694	0.03067963	0.0009959012	0.02562293	0.001717835	0.203057	0.0879451	0.314414	0.394584
1342	-73.33128	-87.69962	14.36834	0	0	1	1	0.01363676	0.002129094	0.0005622694	0.002946663	0.04452685	0.04452685	0.02562293	0.02562293	0.0807991	0.126916	0.425342	0.366942
1343	-73.67736	-88.34569	14.66834	1	0	1	1	0.004663584	0.004663584	0.0004641555	0.002787574	0.03785747	0.03785747	0.01239865	0.01239865	0.117963	0.185292	0.161024	0.53572
1344	-72.98229	-91.38875	18.40646	0	0	1	1	0.003841163	0.002566163	0.006845822	0.002817005	0.03785747	0.03785747	0.01239865	0.01239865	0.184165	0.289279	0.251392	0.275164
1345	-65.31371	-88.88398	23.57027	0	1	0	0	0.003610336	0.000245362	0.0004320347	0.0004320347	0.04326268	0.006667211	0.01093786	0.001170559	0.170454	0.34219	0.232676	0.254679
1346	-70.18328	-89.59168	19.40839	0	1	0	0	0.003236466	5.027025e-05	0.000223758	0.000223758	0.04326268	0.0005869438	0.01093786	0.03183429	0.17369	0.348686	0.237093	0.240532
1347	-79.62089	-88.14429	8.523399	1	1	1	1	0.003236466	0.003236466	0.001255946	0.001255946	0.0472375	0.0472375	0.01205383	0.01205383	0.17369	0.348686	0.237093	0.240532
1348	-75.24143	-87.91465	12.67322	1	0	1	1	0.007019945	0.007019945	0.001255946	0.00288862	0.0472375	0.0472375	0.01118161	0.01118161	0.472591	0.107151	0.141621	0.278637
1349	-75.22201	-89.92253	14.70052	1	1	1	0	0.007019945	0.007019945	0.001255946	0.001255946	0.03229381	0.03229381	0.01118161	0.006236039	0.367035	0.0832185	0.519202	0.0305439
1350	-63.286	-88.52569	25.2397	0	1	0	0	0.007019945	0.0006450138	0.001255946	0.001255946	0.03229381	0.0009330022	0.01118161	0.003447456	0.35837	0.0812537	0.343459	0.216917
1351	-69.67027	-91.53586	21.86559	0	1	1	0	0.007019945	0.0006046268	0.002448203	0.002448203	0.0231722	0.0231722	0.01118161	0.002113186	0.186283	0.522429	0.178533	0.112755
1352	-68.30289	-91.72917	23.42628	0	1	0	0	0.007019945	0.001334614	0.0004105426	0.0004105426	0.0231722	0.0002875216	0.01215816	0.02276666	0.472849	0.27698	0.165997	0.0841739
1353	-67.23071	-87.7977	20.567	0	1	1	0	0.007019945	0.0002601292	0.001318854	0.001318854	0.03073357	0.03073357	0.01253515	0.002100177	0.259057	0.151747	0.54308	0.0461158
1354	-70.77437	-90.56283	19.78847	1	0	1	0	0.007285263	0.007285263	0.0005708187	0.0009549805	0.02899472	0.02899472	0.01253515	0.008080139	0.237727	0.139253	0.498365	0.124655
1355	-65.50393	-88.58171	23.07778	0	0	0	0	0.006188348	0.00178952	0.0005568682	0.008451351	0.03207284	0.03337265	0.01253515	0.003713527	0.349816	0.118776	0.425082	0.106325
1356	-69.56767	-93.19769	23.63001	0	0	0	0	0.006188348	0.000406573	0.004313816	0.01228523	0.02535849	0.03104013	0.0125488	0.003380049	0.491858	0.327692	0.0320015	0.148448
1357	-65.30931	-88.39912	23.08981	0	0	0	1	0.008560937	0.00124121	0.0003728504	0.0008229805	0.03287605	0.01265145	0.0125488	0.0125488	0.0153154	0.406403	0.394177	0.184105
1358	-64.08222	-87.82821	23.74599	0	1	0	0	0.005689015	0.00124121	0.002267351	0.002267351	0.04184268	0.003390366	0.01008499	0.0008052857	0.0201008	0.206481	0.517342	0.256076
1359	-77.88454	-91.52855	13.64401	1	1	0	1	0.007092077	0.007092077	0.002267351	0.002267351	0.04184268	0.004866466	0.007962045	0.007962045	0.0333748	0.342834	0.198609	0.425181
1360	-68.85197	-88.1823	19.33033	0	1	0	0	0.005558287	0.0009482882	0.002267351	0.002267351	0.04184268	0.007137989	0.02480974	0.008014456	0.0631077	0.220708	0.375546	0.340638
1361	-66.31479	-87.81798	21.50319	0	0	1	0	0.004854088	0.0009482882	0.002267351	0.0001616017	0.04184268	0.04184268	0.02480974	0.003266115	0.0331885	0.451767	0.362164	0.152881
1362	-73.20196	-87.64729	14.44533	0	1	1	1	0.004854088	0.0004498448	0.002267351	0.002267351	0.03680948	0.03680948	0.01506627	0.01506627	0.017346	0.319071	0.189286	0.474298
1363	-64.17075	-89.68996	25.51921	0	0	1	0	0.004854088	0.001826557	0.0001828363	0.001431321	0.03397651	0.03397651	0.009906736	0.002999901	0.177749	0.289668	0.101992	0.430591
1364	-74.74633	-92.49854	17.75221	0	1	1	1	0.004854088	8.842514e-05	2.572743e-05	2.572743e-05	0.02565647	0.02565647	0.009906736	0.009906736	0.193551	0.226517	0.111059	0.468873
1365	-70.46889	-89.54784	19.07895	0	0	1	1	0.004854088	0.0008010555	2.451876e-05	0.01224089	0.03053317	0.03053317	0.0140258	0.0140258	0.105137	0.522364	0.0550232	0.317476
1366	-68.4549	-88.55657	20.10168	0	0	1	0	0.007896055	0.0004095997	0.0001321986	0.007810748	0.03053317	0.03053317	0.02105105	0.01833381	0.307287	0.15891	0.213296	0.320507
1367	-73.89888	-90.02667	16.12779	1	0	1	0	0.006251599	0.006251599	0.0008609758	0.004134503	0.03053317	0.03053317	0.0156901	0.02189004	0.134232	0.330925	0.232536	0.302307
1368	-66.90673	-88.9389	22.03217	0	0	1	0	0.006251599	0.005633596	0.0009226194	0.002530459	0.04925569	0.04925569	0.006610006	0.003920097	0.17325	0.316011	0.222057	0.288682
1369	-70.73897	-87.96259	17.22362	0	0	1	1	0.005760845	0.001014528	0.00467491	0.002967495	0.04925569	0.04925569	0.009418714	0.009418714	0.294152	0.161599	0.377018	0.167231
1370	-74.75118	-86.62001	11.86883	1	0	1	0	0.007329223	0.007329223	0.0008529931	0.005268642	0.07985062	0.07985062	0.009418714	0.001001717	0.333097	0.242028	0.294324	0.130551
1371	-75.80902	-87.39107	11.58205	1	0	1	0	0.004248098	0.004248098	0.0001362153	0.009743054	0.07985062	0.07985062	0.008526932	0.00285743	0.266991	0.193995	0.0610916	0.477923
1372	-81.43376	-87.92136	6.487602	1	0	1	1	0.004248098	0.004248098	0.001286908	0.01105323	0.07985062	0.07985062	0.008526932	0.008526932	0.365345	0.265459	0.0835965	0.2856
1373	-74.25312	-92.35734	18.10422	1	1	0	0	0.004248098	0.004248098	8.963395e-05	8.963395e-05	0.03622383	0.003688786	0.0187277	0.005077017	0.305975	0.290292	0.0914167	0.312317
1374	-74.86929	-86.65224	11.78295	0	0	1	1	0.004248098	0.007796973	8.963395e-05	0.00646759	0.06989301	0.06989301	0.01571788	0.01571788	0.305975	0.290292	0.0914167	0.312317
1375	-80.46357	-85.69365	5.230076	1	1	1	0	0.004939231	0.004939231	0.000185336	0.000185336	0.07429685	0.07429685	0.01647	0.0162675	0.212032	0.201164	0.00379919	0.583004
1376	-77.96916	-86.68773	8.718566	1	1	1	0	0.004939231	0.004939231	0.002402966	0.002402966	0.05571254	0.05571254	0.01647	0.01267977	0.217805	0.179413	0.00390264	0.598879
1377	-72.98052	-88.49638	15.51586	0	0	1	1	0.004939231	0.0004011441	0.005507134	0.008255016	0.04728813	0.04728813	0.01647	0.01647	0.125444	0.200599	0.00436346	0.669594
1378	-69.61279	-86.69656	17.08377	0	0	1	1	0.004939231	0.001001304	0.002661985	0.001531447	0.04728813	0.04728813	0.01647	0.01647	0.348337	0.149273	0.00411983	0.49827
1379	-70.96738	-88.66801	17.70063	0	0	1	1	0.01195346	0.001001304	0.001378467	0.002465834	0.04728813	0.04728813	0.006276443	0.006276443	0.348337	0.149273	0.00411983	0.49827
1380	-77.32625	-90.93792	13.61167	0	1	1	1	0.01148738	0.0007622292	0.00438021	0.00438021	0.04156297	0.04156297	0.00602284	0.00602284	0.46088	0.197501	0.0054509	0.336169
1381	-68.58059	-87.22758	18.64699	0	0	1	1	0.007660504	0.0006942991	0.002141447	0.002015267	0.04156297	0.04156297	0.01087589	0.01087589	0.317537	0.19141	0.0299951	0.461058
1382	-71.2701	-88.05486	16.78475	0	0	1	1	0.006725632	0.0006942991	0.00187914	0.01235293	0.04307462	0.04307462	0.01087589	0.01087589	0.251095	0.360601	0.0237189	0.364585
1383	-70.72941	-88.42926	17.69984	0	1	1	0	0.01016278	0.003419374	0.002200461	0.002200461	0.03650119	0.03650119	0.01087589	0.007208451	0.175671	0.134121	0.554605	0.135602
1384	-72.12754	-84.32349	12.19595	0	0	1	1	0.01016278	0.0009394699	0.001776129	0.0001200971	0.06642741	0.06642741	0.0224249	0.0224249	0.115575	0.0882389	0.706972	0.0892137
1385	-72.58721	-85.77837	13.19117	0	0	1	1	0.005528852	0.00383262	0.0001440047	0.00719522	0.05703249	0.05703249	0.0224249	0.0224249	0.0839515	0.0845312	0.677266	0.154252
1386	-77.21599	-86.205	8.989017	0	1	1	1	0.005528852	0.00425137	0.001419907	0.001419907	0.05703249	0.05703249	0.0224249	0.0224249	0.125079	0.266767	0.121361	0.486793
1387	-76.15245	-89.89311	13.74066	0	1	1	1	0.01143503	0.00425137	0.000705723	0.000705723	0.03064316	0.03064316	0.01644249	0.01644249	0.0498151	0.106245	0.102995	0.740945
1388	-78.18689	-87.87046	9.683567	0	1	1	1	0.01298749	0.006146446	0.002617408	0.002617408	0.0484908	0.0484908	0.01644249	0.01644249	0.0498128	0.106286	0.10299	0.740911
1389	-64.47386	-85.44594	20.97208	0	0	1	0	0.01102684	0.0004581348	0.0006964462	0.003444259	0.04419863	0.04419863	0.01644249	0.004921051	0.0190703	0.0398173	0.657463	0.28365
1390	-70.87655	-87.87491	16.99836	0	1	1	0	0.01102684	0.002294083	0.003243493	0.003243493	0.04419863	0.04419863	0.009210968	0.004406665	0.0190703	0.0398173	0.657463	0.28365
1391	-65.57128	-87.07872	21.50744	0	0	0	1	0.01102684	0.0007968886	5.189233e-05	0.0003462488	0.04419863	0.003191276	0.01851377	0.01851377	0.0190703	0.0398173	0.657463	0.28365
1392	-63.65132	-87.36585	23.71453	0	0	1	0	0.01102684	0.00015784	5.189233e-05	0.0003462488	0.04267941	0.04267941	0.009947954	0.001290699	0.0172565	0.0360301	0.690042	0.256671
1393	-68.01534	-86.09977	18.08443	0	1	0	1	0.006898853	0.00015784	0.0002931923	0.0002931923	0.04267941	0.001680044	0.01645895	0.01645895	0.0751544	0.0342394	0.655747	0.234859
1394	-70.74154	-88.00295	17.26141	0	0	1	1	0.003603676	0.00015784	0.001517175	0.004052087	0.03964933	0.03964933	0.02389592	0.02389592	0.097917	0.0497312	0.627581	0.224771
1395	-72.40387	-87.25845	14.85458	0	1	1	1	0.006905705	0.00042527	0.001808426	0.001808426	0.03223732	0.03223732	0.0157294	0.0157294	0.158413	0.0804565	0.706715	0.0544159
1396	-64.54806	-90.2387	25.69064	0	0	0	1	0.006905705	0.0007205604	0.001808426	0.003616445	0.02283237	0.002584478	0.0157294	0.0157294	0.140962	0.0715933	0.628862	0.158583
1397	-72.24646	-88.37387	16.1274	0	1	0	1	0.01362274	0.00109237	0.0009958702	0.0009958702	0.03630936	0.01161286	0.0157294	0.0157294	0.223286	0.113405	0.404745	0.258564
1398	-72.79637	-86.64599	13.84962	0	1	1	1	0.009549134	0.0002707992	0.0009958702	0.0009958702	0.03630936	0.03630936	0.0157294	0.0157294	0.109659	0.27038	0.484058	0.135903
1399	-73.01999	-86.91665	13.89666	0	1	1	1	0.009549134	0.0005354115	0.0004621816	0.0004621816	0.03630936	0.03630936	0.0157294	0.0157294	0.112129	0.27647	0.472437	0.138964
1400	-72.2023	-91.73774	19.53544	0	1	0	1	0.009549134	0.003069358	0.0004621816	0.0004621816	0.0214484	0.01073271	0.0146066	0.0146066	0.136376	0.26892	0.459535	0.135169
1401	-67.76707	-87.12429	19.35722	0	1	0	0	0.009549134	0.003074515	0.0004621816	0.0004621816	0.04561473	0.01201787	0.01809026	0.001616256	0.136376	0.26892	0.459535	0.135169
1402	-64.06383	-88.75888	24.69505	0	0	1	0	0.009549134	0.003074515	0.0006596692	0.0007122878	0.0341264	0.0341264	0.01006223	0.001707956	0.24043	0.193092	0.469422	0.0970553
1403	-71.57435	-90.63909	19.06474	0	1	1	0	0.007646124	0.003074515	0.003451599	0.003451599	0.03032945	0.03032945	0.01006223	0.007996935	0.303131	0.243448	0.331056	0.122366
1404	-72.23649	-92.35862	20.12213	0	1	0	1	0.004956766	0.003200938	0.004347603	0.004347603	0.0300687	0.003876251	0.01006223	0.01006223	0.279052	0.22411	0.326193	0.170645
1405	-75.18299	-91.65268	16.46969	1	1	0	1	0.004956766	0.004956766	0.001837059	0.001837059	0.0300687	0.0009427794	0.01006223	0.01006223	0.329988	0.265018	0.385735	0.0192591
1406	-80.56935	-89.65031	9.080958	1	1	1	1	0.004956766	0.004956766	0.003534065	0.003534065	0.0420414	0.0420414	0.01006223	0.01006223	0.329988	0.265018	0.385735	0.0192591
1407	-71.26729	-91.22266	19.95537	1	0	1	0	0.00472716	0.00472716	0.002704138	0.0001353032	0.03841961	0.03841961	0.006627193	0.004852961	0.395074	0.317289	0.264579	0.0230577
1408	-77.64193	-90.96259	13.32067	1	0	1	1	0.003886201	0.003886201	0.002704138	0.0114086	0.03841961	0.03841961	0.009461644	0.009461644	0.41184	0.104274	0.45985	0.0240362
1409	-76.32349	-92.72938	16.4059	1	0	1	1	0.003886201	0.003886201	0.002704138	0.004382103	0.02202755	0.02202755	0.01523246	0.01523246	0.0773271	0.156432	0.763534	0.00270697
1410	-77.45063	-92.67317	15.22254	1	0	1	1	0.008259055	0.008259055	0.0006497881	0.00385061	0.02202755	0.02202755	0.02021432	0.02021432	0.085705	0.155011	0.756601	0.00268239
1411	-81.36047	-89.65272	8.292245	1	1	1	1	0.008259055	0.008259055	0.0003081209	0.0003081209	0.03632446	0.03632446	0.02021432	0.02021432	0.435083	0.103188	0.312363	0.149366
1412	-68.62449	-88.96467	20.34018	0	0	0	1	0.008259055	0.0002104883	0.0002704352	0.01415554	0.03632446	0.005368069	0.02021432	0.02021432	0.330207	0.0704556	0.405456	0.193881
1413	-76.60851	-90.54495	13.93645	0	1	1	1	0.01629492	0.001017141	0.0009043715	0.0009043715	0.03632446	0.03632446	0.00781697	0.00781697	0.386799	0.065604	0.367067	0.180531
1414	-64.46248	-91.98245	27.51997	0	0	0	0	0.01629492	0.001017141	0.0009043715	0.002105175	0.03632446	0.005959923	0.006451412	0.004213197	0.150392	0.355641	0.331117	0.16285
1415	-65.59099	-89.99082	24.39982	0	1	0	0	0.005271651	0.0006456918	0.003968264	0.003968264	0.03632446	0.001578907	0.009699245	0.004092725	0.150392	0.355641	0.331117	0.16285
1416	-64.72817	-88.97469	24.24652	0	1	0	0	0.005271651	0.0007132809	0.003968264	0.003968264	0.03632446	0.001585532	0.01237205	0.002222621	0.0792736	0.233788	0.601098	0.0858406
1417	-67.59324	-89.99577	22.40253	0	0	0	0	0.009808286	0.001347762	0.002394119	0.01852866	0.03632446	0.01763144	0.01237205	0.004135965	0.16909	0.210982	0.542461	0.0774669
1418	-74.58044	-88.98366	14.40322	0	1	1	1	0.01164522	0.001101961	0.002394119	0.002394119	0.03632446	0.03632446	0.008222153	0.008222153	0.16909	0.210982	0.542461	0.0774669
1419	-64.93339	-87.21222	22.27883	0	0	0	1	0.01164522	0.0001629281	0.000730468	0.005218485	0.03818412	0.003014265	0.0147577	0.0147577	0.0215894	0.112017	0.758128	0.108266
1420	-68.27017	-86.45135	18.18119	0	0	1	1	0.01088978	0.0001629281	0.0005967307	0.004033752	0.03818412	0.03818412	0.01374751	0.01374751	0.117104	0.182308	0.600729	0.0998599
1421	-68.61958	-87.49341	18.87383	0	1	0	1	0.003795485	0.0003552039	0.0003391868	0.0003391868	0.04393159	0.001483872	0.01374751	0.01374751	0.119739	0.186409	0.614245	0.0796069
1422	-70.0748	-87.40684	17.33203	0	1	1	0	0.009174457	0.0003552039	0.0003391868	0.0003391868	0.04393159	0.04393159	0.01307754	0.005594052	0.408111	0.398748	0.0735537	0.119588
1423	-70.04637	-93.60157	23.5552	0	1	0	0	0.009174457	0.002572878	0.003517608	0.003517608	0.02325766	0.01216693	0.01344664	0.002276082	0.408111	0.398748	0.0735537	0.119588
1424	-70.21165	-91.03028	20.81862	0	0	1	1	0.009174457	0.001964415	0.0006163281	0.004843992	0.02325766	0.02325766	0.01267165	0.01267165	0.289767	0.283119	0.286566	0.140548
1425	-71.36443	-86.24325	14.87882	0	0	1	1	0.01123655	0.001964415	0.001259464	0.00733409	0.05203841	0.05203841	0.01267165	0.01267165	0.459247	0.0757042	0.400344	0.0647052
1426	-71.19946	-88.02013	16.82067	0	0	1	1	0.00429927	0.006845542	0.001259464	0.000995111	0.04932601	0.04932601	0.01267165	0.01267165	0.459247	0.0757042	0.400344	0.0647052
1427	-76.5712	-88.34744	11.77625	1	0	1	1	0.007090916	0.007090916	0.004061303	0.001564499	0.04932601	0.04932601	0.01267165	0.01267165	0.459247	0.0757042	0.400344	0.0647052
1428	-71.39369	-87.59184	16.19815	0	1	1	0	0.009868543	0.002340481	0.003086742	0.003086742	0.04029085	0.04029085	0.01267165	0.01069969	0.23752	0.0386957	0.567907	0.155878
1429	-68.73911	-88.36353	19.62441	0	0	1	1	0.003814624	0.001414809	0.003086742	0.0001130434	0.04029085	0.04029085	0.0106394	0.0106394	0.151422	0.0422792	0.620498	0.185801
1430	-68.37814	-86.86103	18.48288	0	1	0	1	0.008021226	0.0008726088	0.00189206	0.00189206	0.04029085	0.004172953	0.0106394	0.0106394	0.0203782	0.0488082	0.71632	0.214494
1431	-72.25361	-86.64312	14.38951	0	1	1	1	0.008021226	0.0004908936	0.0003239679	0.0003239679	0.04029085	0.04029085	0.0106394	0.0106394	0.0172382	0.195371	0.605947	0.181444
1432	-65.25647	-89.15777	23.9013	0	0	1	0	0.008021226	0.001703224	0.004882169	0.00239597	0.03614775	0.03614775	0.0106394	0.0006427691	0.0205396	0.194714	0.603911	0.180835
1433	-65.94669	-89.65778	23.71109	0	0	0	0	0.008021226	0.001854075	0.004882169	0.003934934	0.03614775	0.001503916	0.01306047	0.02565311	0.215157	0.141772	0.439709	0.203363
1434	-66.31073	-89.24997	22.93924	0	0	1	0	0.01000758	0.001080936	0.004882169	0.00273843	0.03614775	0.03614775	0.01153164	0.003547045	0.215157	0.141772	0.439709	0.203363
