Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
139	-72.90344	-85.90805	13.00461	0	0	1	1	0.003680074	0.002185779	0.001398	0.002119305	0.06961163	0.06961163	0.01823038	0.01823038	0.0586614	0.372143	0.402091	0.167105
140	-77.40757	-87.12362	9.716051	0	1	1	1	0.003470039	0.001841705	0.003689188	0.003689188	0.05926752	0.05926752	0.01823038	0.01823038	0.0409284	0.0368382	0.805643	0.11659
141	-72.41894	-87.50258	15.08364	0	1	1	0	0.003470039	0.002831335	0.002693087	0.002693087	0.05926752	0.05926752	0.01462626	0.002444768	0.24563	0.19195	0.0950109	0.467409
142	-73.23133	-88.53575	15.30442	0	1	1	0	0.003335199	0.002350242	0.002057703	0.002057703	0.05472763	0.05472763	0.00665965	0.01493968	0.258987	0.202387	0.100177	0.438448
143	-80.96592	-88.14742	7.181505	1	1	1	1	0.003335199	0.003335199	0.001927007	0.001927007	0.05472763	0.05472763	0.01146963	0.01146963	0.61239	0.105865	0.0524009	0.229344
144	-77.4063	-91.90069	14.49439	1	1	1	0	0.002167414	0.002167414	0.002745985	0.002745985	0.03406378	0.03406378	0.01088172	0.009307511	0.374237	0.0646952	0.0672459	0.493821
145	-80.66146	-91.71551	11.05404	1	1	1	1	0.002017419	0.002017419	0.002214676	0.002214676	0.03406378	0.03406378	0.01101241	0.01101241	0.373997	0.0646536	0.0678446	0.493505
146	-74.51301	-90.01465	15.50164	0	1	1	1	0.00275983	0.002059862	0.001630228	0.001630228	0.0349623	0.0349623	0.01199266	0.01199266	0.166315	0.216402	0.14564	0.471643
147	-71.51135	-89.46261	17.95126	0	0	1	1	0.002575857	0.003128362	0.002247672	0.0009542871	0.04803118	0.04803118	0.01199266	0.01199266	0.08844	0.588428	0.167368	0.155763
148	-75.5137	-93.06772	17.55401	1	1	1	0	0.003118225	0.003118225	0.001816278	0.001816278	0.02151298	0.02151298	0.01343092	0.001786743	0.143385	0.0840119	0.684973	0.0876304
149	-74.69964	-92.63053	17.93089	0	1	1	1	0.005660103	0.001123057	0.00105377	0.00105377	0.02151298	0.02151298	0.01015948	0.01015948	0.41741	0.244569	0.0829186	0.255103
150	-65.41816	-92.79493	27.37677	0	1	0	0	0.005787489	0.0006146447	0.00105377	0.00105377	0.0229569	0.004323552	0.009263838	0.000552394	0.433921	0.237637	0.0805685	0.247873
151	-78.96429	-95.91	16.94571	1	1	0	1	0.007238626	0.007238626	0.001621935	0.001621935	0.0229569	0.005783875	0.007543352	0.007543352	0.309941	0.415217	0.0977907	0.177051
152	-66.24059	-93.42403	27.18344	0	0	1	0	0.0065159	0.0008475038	0.00224551	0.001240296	0.01840372	0.01840372	0.01128715	0.005118376	0.0910907	0.546903	0.128805	0.233202
153	-69.10235	-88.23916	19.13681	0	1	0	1	0.0065159	0.0008475038	0.001723427	0.001723427	0.03822518	0.0006253974	0.01421118	0.01421118	0.115565	0.425163	0.163412	0.295859
154	-69.93333	-86.3789	16.44557	0	1	0	1	0.005585694	0.0009624819	0.001389134	0.001389134	0.05475855	0.0006355988	0.01421118	0.01421118	0.125089	0.298862	0.255808	0.320241
155	-64.60003	-89.27176	24.67172	0	0	1	0	0.004142149	0.001276861	0.001833968	0.005012383	0.0350401	0.0350401	0.0120933	0.0006268783	0.125089	0.298862	0.255808	0.320241
156	-67.0141	-89.40687	22.39276	0	0	1	0	0.002628028	0.001563188	0.003122989	0.0003217227	0.04519825	0.04519825	0.01895116	0.00127613	0.135183	0.32298	0.276451	0.265386
157	-71.24571	-87.6894	16.44369	0	0	1	1	0.002628028	0.0001312777	0.003122989	0.0003217227	0.05239824	0.05239824	0.01895116	0.01895116	0.104206	0.24897	0.213103	0.43372
158	-68.03469	-85.53426	17.49957	0	0	1	1	0.006197152	0.0002071675	0.00298537	0.000204341	0.04656924	0.04656924	0.01535043	0.01535043	0.0368978	0.0636437	0.745885	0.153574
159	-64.17285	-86.23015	22.0573	0	0	1	0	0.003988172	0.0001296483	0.0015542	0.0001892874	0.04506116	0.04506116	0.01394125	0.01011663	0.011609	0.0653148	0.76547	0.157606
160	-68.47613	-86.83284	18.35671	0	1	1	0	0.006531183	0.0001296483	0.002200641	0.002200641	0.03447961	0.03447961	0.01394299	0.009326716	0.0225093	0.0290905	0.878204	0.070196
161	-64.47507	-86.95535	22.48028	0	1	0	0	0.006531183	0.0001296483	0.0008063572	0.0008063572	0.03344279	0.009387847	0.01236331	0.009899732	0.0225093	0.0290905	0.878204	0.070196
162	-73.1195	-90.69829	17.57879	1	1	0	0	0.008879236	0.008879236	0.0008063572	0.0008063572	0.03344279	0.01337727	0.01236331	0.002191595	0.0985481	0.0524924	0.655024	0.193936
163	-65.46157	-88.77812	23.31655	0	0	0	1	0.005645246	0.005194891	0.0008063572	0.001027739	0.04208692	0.0006528506	0.01236331	0.01236331	0.16023	0.208671	0.498116	0.132983
164	-69.81004	-90.52073	20.71069	0	1	0	1	0.006403104	0.002168673	0.001556455	0.001556455	0.02910328	0.006047087	0.00786731	0.00786731	0.16023	0.208671	0.498116	0.132983
165	-68.22615	-88.02598	19.79984	0	0	1	1	0.0033417	0.0004692621	0.001083486	0.001770521	0.04091791	0.04091791	0.01077316	0.01077316	0.16023	0.208671	0.498116	0.132983
166	-72.73703	-89.63835	16.90132	1	0	0	0	0.0033417	0.0033417	0.002036047	0.006739765	0.05786875	0.007681111	0.008049079	0.01875646	0.170659	0.222251	0.530534	0.0765556
167	-80.40125	-89.22928	8.828029	1	1	1	1	0.004490008	0.004490008	0.002928083	0.002928083	0.03698828	0.03698828	0.01763486	0.01763486	0.199068	0.214638	0.512361	0.0739332
168	-73.26469	-89.6405	16.37581	1	0	0	1	0.005704825	0.005704825	0.001700905	0.001043982	0.04279878	0.001689746	0.02500345	0.02500345	0.35129	0.173845	0.414984	0.0598818
169	-73.71291	-86.21832	12.5054	1	0	1	0	0.008008758	0.008008758	0.001633558	0.005125214	0.06852925	0.06852925	0.01645385	0.0003300567	0.35129	0.173845	0.414984	0.0598818
170	-68.05796	-85.96349	17.90553	0	0	1	1	0.006330386	0.0005298751	0.001079963	0.001551267	0.0496203	0.0496203	0.01007981	0.01007981	0.322272	0.184107	0.380704	0.112917
171	-64.91465	-87.5947	22.68005	0	0	1	0	0.007398138	0.0008296583	0.001236709	0.005586506	0.0496203	0.0496203	0.006149307	0.000597512	0.215706	0.0648348	0.542507	0.176953
172	-69.48461	-89.18645	19.70184	0	0	0	1	0.0112716	0.0008296583	0.001317249	0.003370725	0.03770497	0.02651945	0.007440107	0.007440107	0.27169	0.030034	0.225728	0.472549
173	-83.25615	-94.16741	10.91126	1	1	1	1	0.0112716	0.0112716	0.00198171	0.00198171	0.02943161	0.02943161	0.007440107	0.007440107	0.247908	0.0310147	0.233098	0.487979
174	-73.6872	-87.92943	14.24222	0	1	1	1	0.008964452	0.0008072902	0.002798929	0.002798929	0.03743048	0.03743048	0.01060766	0.01060766	0.410916	0.0514078	0.386367	0.151309
175	-68.39892	-85.97231	17.57339	0	0	1	1	0.006689635	0.0008072902	0.001296308	0.001390011	0.05160667	0.05160667	0.009301544	0.009301544	0.410916	0.0514078	0.386367	0.151309
176	-69.07449	-86.43895	17.36446	0	1	0	1	0.009279673	0.0004365652	0.00184607	0.00184607	0.05160667	0.0009653909	0.008152185	0.008152185	0.0537197	0.0825794	0.620644	0.243057
177	-69.67618	-87.39606	17.71989	0	1	1	0	0.008884966	0.00051596	0.00184607	0.00184607	0.05160667	0.05160667	0.005655833	0.001743995	0.0537197	0.0825794	0.620644	0.243057
178	-72.69031	-87.69586	15.00555	0	1	1	0	0.01115927	0.001155254	0.001690595	0.001690595	0.05160667	0.05160667	0.005655833	0.01451204	0.0957949	0.147259	0.323519	0.433428
179	-72.10441	-89.74443	17.64002	0	1	0	0	0.007540281	0.001431873	0.00275132	0.00275132	0.05160667	0.003350279	0.005139575	0.02842746	0.412958	0.0956055	0.21004	0.281397
180	-79.76526	-87.08674	7.321484	1	1	1	1	0.004465206	0.004465206	0.001910215	0.001910215	0.05160667	0.05160667	0.01267668	0.01267668	0.301471	0.113762	0.249929	0.334837
181	-75.35112	-87.04554	11.69442	1	0	1	1	0.006491114	0.006491114	0.001934645	0.002473292	0.05160667	0.05160667	0.01267668	0.01267668	0.324521	0.122396	0.269038	0.284044
182	-74.21808	-86.5824	12.36432	0	1	1	0	0.004465439	0.001138592	0.002733247	0.002733247	0.05160667	0.05160667	0.01483204	0.0261117	0.354482	0.133696	0.293877	0.217946
183	-63.5471	-89.15343	25.60633	0	0	0	1	0.005887759	0.0009032309	0.001710535	0.002337283	0.03239478	3.25129e-05	0.01141353	0.01141353	0.354482	0.133696	0.293877	0.217946
184	-61.79599	-88.37683	26.58084	0	0	0	0	0.009220982	0.001580723	0.002268805	0.001430139	0.03458495	0.005343583	0.01296176	0.01125158	0.30186	0.113849	0.398698	0.185593
185	-70.22057	-89.92514	19.70457	0	1	0	1	0.0105319	0.001786336	0.0008874285	0.0008874285	0.02674734	0.005986194	0.01296176	0.01296176	0.340283	0.0835047	0.449448	0.126764
186	-66.01316	-89.13654	23.12338	0	1	0	0	0.01071675	0.001786336	0.001039641	0.001039641	0.03735428	0.007939461	0.009165625	0.0008801891	0.437184	0.12094	0.258283	0.183593
187	-68.37986	-86.58664	18.20678	0	0	1	1	0.007110466	0.001055123	0.00153211	0.001842102	0.04134821	0.04134821	0.01458042	0.01458042	0.437184	0.12094	0.258283	0.183593
188	-68.83759	-87.83562	18.99803	0	0	1	1	0.007541251	0.00065672	0.00153211	0.002029909	0.03331505	0.03331505	0.01786738	0.01786738	0.302082	0.163323	0.178466	0.356129
189	-65.73288	-93.01419	27.28132	0	0	0	0	0.009800549	0.0005688005	0.001952878	0.00164402	0.02106889	0.009450233	0.02343522	0.00671515	0.319841	0.197848	0.100944	0.381366
190	-75.72879	-89.57015	13.84136	0	1	1	1	0.00537499	0.0004974482	0.001678085	0.001678085	0.03267017	0.03267017	0.02268109	0.02268109	0.50559	0.31275	0.113833	0.0678268
191	-74.71407	-88.96237	14.2483	0	1	1	1	0.004540313	0.0003931773	0.001511765	0.001511765	0.03267017	0.03267017	0.02145864	0.02145864	0.299909	0.185519	0.0675241	0.447048
192	-82.04641	-86.51122	4.464813	1	1	1	1	0.004994162	0.004994162	0.002396369	0.002396369	0.06140985	0.06140985	0.01819875	0.01819875	0.260962	0.249874	0.100171	0.388992
193	-75.7899	-89.31306	13.52316	0	1	1	1	0.004624732	0.003990356	0.003874845	0.003874845	0.03899518	0.03899518	0.01323677	0.01323677	0.166696	0.159614	0.42521	0.248479
194	-75.9968	-86.2887	10.2919	0	1	1	1	0.005394439	0.0008355834	0.003874845	0.003874845	0.05755023	0.05755023	0.01554983	0.01554983	0.216894	0.207678	0.252124	0.323304
195	-71.63748	-87.17741	15.53993	0	1	1	0	0.005394439	0.0007046195	0.00342164	0.00342164	0.05209393	0.05209393	0.01678532	0.004323016	0.471868	0.258619	0.118087	0.151426
196	-72.258	-88.38712	16.12912	0	1	1	0	0.005394439	0.0006538873	0.005226396	0.005226396	0.04870987	0.04870987	0.01678532	0.002582872	0.215278	0.417287	0.126575	0.240859
197	-75.80065	-89.34087	13.54022	0	1	1	1	0.004886655	0.0008893879	0.005226396	0.005226396	0.03683658	0.03683658	0.01678532	0.01678532	0.0891975	0.210269	0.579166	0.121367
198	-75.33963	-93.32094	17.98131	0	1	0	1	0.003764331	0.002120631	0.005226396	0.005226396	0.03092206	0.005939438	0.02078528	0.02078528	0.0760058	0.179172	0.152571	0.592251
199	-72.151	-89.22787	17.07686	0	0	1	1	0.007047824	0.002120631	0.003354683	0.0002572136	0.03573834	0.03573834	0.02541293	0.02541293	0.275814	0.126056	0.107341	0.490788
200	-68.43235	-87.19032	18.75797	0	0	1	0	0.009464422	0.002120631	0.002964001	0.0002534937	0.04920234	0.04920234	0.02541293	0.0044349	0.419771	0.144814	0.0494556	0.385959
201	-69.64252	-88.40518	18.76266	0	0	0	1	0.01106527	0.002120631	0.00193474	0.005916721	0.04920234	0.009828047	0.01375816	0.01375816	0.31783	0.0356935	0.111542	0.534934
202	-77.11263	-92.4378	15.32517	0	1	1	1	0.01470283	0.002443869	0.000594956	0.000594956	0.02779287	0.02779287	0.008879744	0.008879744	0.339875	0.0381693	0.168859	0.453096
203	-84.73731	-91.99507	7.257759	1	1	1	1	0.01470283	0.01470283	0.000594956	0.000594956	0.03998439	0.03998439	0.0157411	0.0157411	0.528355	0.00825653	0.365378	0.0980109
204	-74.23877	-93.17245	18.93368	0	1	1	0	0.01470283	0.003956444	0.0007489293	0.0007489293	0.02124952	0.02124952	0.0157411	0.006911708	0.314273	0.0154508	0.611977	0.0582984
205	-81.79275	-92.92163	11.12888	0	1	0	1	0.01470283	0.008718888	0.0008788678	0.0008788678	0.03079322	0.02658004	0.02628068	0.02628068	0.160841	0.0470066	0.614789	0.177364
206	-73.65823	-91.37084	17.71261	1	0	0	0	0.004627235	0.004627235	0.002020357	0.006806015	0.03079322	0.02367264	0.02628068	0.005632091	0.0973205	0.0505647	0.661325	0.190789
207	-79.65031	-90.49481	10.8445	1	1	1	1	0.007602343	0.007602343	0.001017867	0.001017867	0.03079322	0.03079322	0.01109346	0.01109346	0.105859	0.264826	0.358162	0.271152
208	-65.08022	-87.40441	22.32419	0	0	1	0	0.007602343	0.004272987	0.0008564317	0.001893588	0.03945033	0.03945033	0.01646087	0.00291716	0.129241	0.323319	0.43727	0.11017
209	-70.84126	-88.02748	17.18622	0	1	1	0	0.00439237	0.002511419	0.0006801117	0.0006801117	0.03945033	0.03945033	0.01148354	0.01478834	0.15376	0.314214	0.424957	0.107068
210	-78.94912	-90.19328	11.24416	1	1	1	1	0.00439237	0.00439237	0.001036782	0.001036782	0.0313081	0.0313081	0.01148354	0.01148354	0.113065	0.4345	0.373704	0.0787306
211	-75.15947	-91.0516	15.89213	1	0	1	1	0.004689494	0.004689494	0.0004638057	0.005249405	0.02673761	0.02673761	0.01403092	0.01403092	0.165833	0.40865	0.351471	0.0740465
212	-74.67801	-90.66822	15.99021	1	0	1	1	0.002434135	0.002434135	0.0008881387	0.001165359	0.03209167	0.03209167	0.01403092	0.01403092	0.262605	0.0635656	0.556573	0.117257
213	-69.1332	-85.03044	15.89725	0	0	1	1	0.008437799	0.002877071	0.0008275541	0.0008828193	0.05362295	0.05362295	0.01403092	0.01403092	0.205781	0.035472	0.666863	0.0918838
214	-75.8628	-89.63071	13.76791	0	1	1	1	0.008437799	0.003662591	0.003911485	0.003911485	0.03181897	0.03181897	0.01549108	0.01549108	0.121	0.108135	0.624557	0.146308
215	-69.54709	-90.20271	20.65562	0	0	0	1	0.006234428	0.001358769	0.003407171	0.008089448	0.03472641	0.01785851	0.01132331	0.01132331	0.253544	0.232997	0.198213	0.315246
216	-79.58621	-96.73959	17.15337	1	0	1	1	0.005602829	0.005602829	0.004587363	0.005132294	0.01724294	0.01724294	0.01139141	0.01139141	0.326561	0.300096	0.255295	0.118049
217	-82.01393	-95.68951	13.67558	1	1	1	1	0.005602829	0.005602829	0.002173579	0.002173579	0.01888694	0.01888694	0.007649552	0.007649552	0.326561	0.300096	0.255295	0.118049
218	-80.58285	-92.71767	12.13482	1	1	1	1	0.003666689	0.003666689	0.001535951	0.001535951	0.02384033	0.02384033	0.01408321	0.01408321	0.147244	0.540897	0.213251	0.0986079
219	-76.94269	-88.47494	11.53225	1	0	1	1	0.007436918	0.007436918	0.001535951	0.003858273	0.04216504	0.04216504	0.02111388	0.02111388	0.286627	0.249608	0.415116	0.0486495
220	-68.91794	-88.65118	19.73324	0	0	1	1	0.007975708	0.0005297135	0.001535951	0.0002501415	0.04216504	0.04216504	0.006280395	0.006280395	0.193174	0.494269	0.27977	0.0327876
221	-65.72157	-89.87616	24.15459	0	0	1	0	0.007674012	0.0005042922	0.003806443	0.001551651	0.04049791	0.04049791	0.006280395	0.002668998	0.276899	0.49418	0.200188	0.0287336
222	-71.57638	-88.42412	16.84774	0	1	1	0	0.005320781	0.0008448472	0.003769545	0.003769545	0.04049791	0.04049791	0.01740559	0.007403571	0.22675	0.404679	0.163932	0.204638
223	-69.59563	-87.15319	17.55756	0	0	1	1	0.009676623	0.0007952275	0.001762351	0.001044318	0.04049791	0.04049791	0.01740559	0.01740559	0.132367	0.538872	0.146226	0.182535
224	-73.65686	-88.19473	14.53787	0	0	1	1	0.01774997	0.0007952275	0.001171478	0.003558473	0.0477741	0.0477741	0.01740559	0.01740559	0.120353	0.473313	0.240367	0.165967
225	-69.32853	-85.46674	16.13821	0	1	1	0	0.008572268	0.002159657	0.001171478	0.001171478	0.05378815	0.05378815	0.01182001	0.001789226	0.117487	0.163297	0.234643	0.484574
226	-75.08456	-90.64436	15.5598	1	1	0	0	0.007935107	0.007935107	0.002128774	0.002128774	0.05378815	9.503045e-05	0.01779394	0.0008683141	0.140961	0.195924	0.0817236	0.581392
227	-72.73052	-86.01351	13.28299	0	1	1	1	0.007935107	0.000418012	0.001338989	0.001338989	0.04239271	0.04239271	0.01401086	0.01401086	0.140961	0.195924	0.0817236	0.581392
228	-69.69451	-88.40381	18.7093	0	0	1	1	0.006302907	0.004072186	0.000954771	0.003446399	0.04239271	0.04239271	0.007425017	0.007425017	0.140516	0.195307	0.596153	0.0680244
229	-65.8262	-91.19649	25.37029	0	0	1	0	0.005534586	0.002969234	0.001226341	0.004925164	0.02998403	0.02998403	0.007425017	0.003965432	0.258498	0.322716	0.306894	0.111891
230	-69.98975	-86.52941	16.53966	0	1	1	0	0.005534586	0.001056599	0.002604433	0.002604433	0.05154098	0.05154098	0.01261635	0.003651535	0.258498	0.322716	0.306894	0.111891
231	-70.61994	-88.4001	17.78016	0	0	1	1	0.005098869	0.0007717203	0.00247137	0.008816922	0.04399628	0.04399628	0.008753551	0.008753551	0.198613	0.247954	0.235798	0.317635
232	-72.24218	-89.54973	17.30756	1	0	1	0	0.007999787	0.007999787	0.00247137	0.004062417	0.04399628	0.04399628	0.01160931	0.002472878	0.119336	0.540599	0.0974249	0.24264
233	-80.59588	-89.28738	8.691499	1	1	1	1	0.004745239	0.004745239	0.00247137	0.00247137	0.04399628	0.04399628	0.01160931	0.01160931	0.161176	0.636881	0.0578546	0.144089
234	-77.52705	-88.26554	10.73848	1	1	1	0	0.002962305	0.002962305	0.001176672	0.001176672	0.04399628	0.04399628	0.01160931	0.02090589	0.0840444	0.276372	0.237791	0.401793
235	-79.1685	-90.0039	10.8354	1	1	0	1	0.002962305	0.002962305	0.0009939574	0.0009939574	0.04399628	0.02351242	0.008631116	0.008631116	0.323622	0.209789	0.411846	0.0547424
236	-78.44613	-92.11757	13.67144	1	0	1	1	0.002962305	0.002962305	0.001703469	0.009888616	0.04399628	0.04399628	0.005323052	0.005323052	0.286949	0.19818	0.371525	0.143346
237	-77.52682	-92.32451	14.7977	1	1	0	0	0.002962305	0.002962305	0.001639174	0.001639174	0.05734666	0.01698166	0.003772298	0.004266511	0.251121	0.0930149	0.588585	0.067279
238	-75.16589	-92.06467	16.89877	1	1	0	0	0.00727886	0.00727886	0.00152178	0.00152178	0.05328229	0.001159124	0.004142424	0.007565851	0.243145	0.176019	0.507904	0.0729321
239	-75.30316	-90.6888	15.38564	0	1	1	1	0.009703656	0.001840159	0.001467445	0.001467445	0.03628196	0.03628196	0.004775166	0.004775166	0.158377	0.0391916	0.330833	0.471598
240	-71.02298	-88.45511	17.43213	0	0	1	1	0.01396623	0.001825157	0.001675135	0.001742517	0.03628196	0.03628196	0.0164085	0.0164085	0.158361	0.0392892	0.3308	0.47155
241	-68.28318	-85.09766	16.81448	0	0	1	1	0.006042217	0.0003318347	0.001351738	0.002266585	0.04903162	0.04903162	0.0164085	0.0164085	0.201607	0.0500185	0.421137	0.327237
242	-70.99952	-85.96165	14.96213	0	1	0	1	0.006042217	0.0005788307	0.001491747	0.001491747	0.04903162	0.008537565	0.02034606	0.02034606	0.092367	0.0344621	0.491364	0.381807
243	-63.61751	-85.19816	21.58065	0	0	1	0	0.006042217	0.000590156	0.0007826439	0.001641214	0.04903162	0.04903162	0.01161296	0.008006005	0.0198303	0.0372162	0.530634	0.41232
244	-62.70825	-87.55059	24.84233	0	0	0	1	0.004807806	0.0003546932	0.0009025234	0.001737744	0.03964934	0.001352644	0.01024499	0.01024499	0.0484799	0.0124626	0.636456	0.302601
245	-67.22154	-88.04985	20.82831	0	1	0	1	0.006100377	0.0003909852	0.0006447611	0.0006447611	0.02882854	0.001485747	0.01502269	0.01502269	0.0347564	0.0157486	0.80427	0.145225
246	-63.57696	-85.95282	22.37586	0	1	0	0	0.005992162	0.0005764664	0.001480765	0.001480765	0.04421062	0.003711014	0.01502269	0.002164418	0.0710642	0.0322002	0.694357	0.202379
247	-72.94122	-85.67408	12.73286	0	1	1	1	0.007358134	0.0006526429	0.001998403	0.001998403	0.04421062	0.04421062	0.01502269	0.01502269	0.0941579	0.140354	0.497342	0.268146
248	-65.27369	-86.87287	21.59919	0	1	0	0	0.007966611	0.0006072147	0.001899057	0.001899057	0.03958328	0.01538506	0.01195276	0.0002067986	0.0924282	0.137776	0.506576	0.26322
249	-65.09205	-86.41869	21.32664	0	0	0	0	0.00992886	0.0006022749	0.001899057	0.008608569	0.05932115	0.01616436	0.01195276	0.0002198851	0.0627171	0.401772	0.352401	0.18311
250	-70.46451	-91.06694	20.60243	0	1	1	0	0.007407562	0.0005555579	0.004441162	0.004441162	0.0283732	0.0283732	0.00967854	0.003309104	0.118853	0.414495	0.326193	0.14046
251	-70.05467	-88.09635	18.04168	0	0	1	1	0.01019414	0.0005555579	0.003750972	0.001105216	0.04174169	0.04174169	0.01106525	0.01106525	0.400095	0.311874	0.2474	0.0406313
252	-77.36221	-89.6968	12.33459	1	1	1	0	0.009775092	0.009775092	0.003750972	0.003750972	0.04413379	0.04413379	0.01106525	0.002795505	0.111413	0.0868467	0.752425	0.0493147
253	-82.14532	-89.68773	7.542407	1	1	1	1	0.009775092	0.009775092	0.003366445	0.003366445	0.0451883	0.0451883	0.01106525	0.01106525	0.42222	0.0974784	0.459048	0.021254
254	-68.82245	-87.57598	18.75353	0	0	1	1	0.006125547	0.0032357	0.001712037	0.001286497	0.04091593	0.04091593	0.01106525	0.01106525	0.44578	0.0532239	0.484663	0.016333
255	-63.71094	-86.43168	22.72074	0	0	1	0	0.006161222	0.00210256	0.001019697	0.002285038	0.04091593	0.04091593	0.01377017	0.004930769	0.0828663	0.179828	0.713269	0.0240369
256	-71.42724	-86.68067	15.25343	0	1	0	1	0.006161222	0.004310953	0.001746649	0.001746649	0.05404911	0.004323677	0.01377017	0.01377017	0.0845779	0.133564	0.728001	0.0538569
257	-79.75092	-86.88432	7.133397	1	1	1	1	0.006161222	0.006161222	0.001612803	0.001612803	0.05404911	0.05404911	0.00991151	0.00991151	0.0919336	0.200977	0.648549	0.0585408
258	-79.82957	-86.93655	7.106986	1	1	1	1	0.006161222	0.006161222	0.001128349	0.001128349	0.05404911	0.05404911	0.01054703	0.01054703	0.152672	0.333757	0.416353	0.0972175
259	-67.48158	-89.22383	21.74225	0	1	0	0	0.00602065	0.001311477	0.0006196477	0.0006196477	0.03351437	0.01521903	0.0193023	0.0007949599	0.119924	0.690026	0.154959	0.0350901
260	-60.54173	-89.04554	28.50381	0	0	0	0	0.004388539	0.001500399	0.0006165087	0.002315306	0.03902453	0.0004159225	0.0193023	7.949086e-05	0.266092	0.429309	0.28147	0.0231283
261	-75.75707	-89.25899	13.50192	1	1	0	1	0.006106708	0.006106708	0.0007260301	0.0007260301	0.03902453	0.003811776	0.01517436	0.01517436	0.39876	0.144776	0.421804	0.0346596
262	-73.50794	-91.28174	17.7738	1	0	0	1	0.006983985	0.006983985	0.0003637542	0.008035528	0.04102413	0.003790324	0.009747364	0.009747364	0.341105	0.123844	0.360817	0.174234
263	-79.67419	-87.49319	7.819004	1	1	1	1	0.004388596	0.004388596	0.0008565414	0.0008565414	0.05282042	0.05282042	0.009747364	0.009747364	0.371022	0.119186	0.347246	0.162546
