Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
5837	1	-108.5971	-103.992	-4.60517	0.08297921
5838	0	-109.1573	-104.5522	-4.60517	0.06971314
5839	1	-109.0083	-104.4031	-4.60517	0.1085732
5840	0	-109.1105	-104.5053	-4.60517	0.1107363
5841	1	-108.5998	-103.9946	-4.60517	0.09571636
5842	0	-108.7009	-104.0957	-4.60517	0.1001934
5843	1	-108.7861	-104.1809	-4.60517	0.1029584
5844	0	-108.8573	-104.2521	-4.60517	0.1049427
5845	1	-109.6103	-105.0052	-4.60517	0.06417745
5846	0	-108.5419	-103.9367	-4.60517	0.08874124
5847	1	-109.0791	-104.4739	-4.60517	0.110091
5848	0	-111.5419	-106.9368	-4.60517	0.1432853
5849	1	-108.5591	-103.9539	-4.60517	0.08564862
5850	0	-108.614	-104.0089	-4.60517	0.08212632
5851	1	-108.8485	-104.2433	-4.60517	0.07510643
5852	0	-109.0819	-104.4767	-4.60517	0.07085237
5853	1	-108.6108	-104.0056	-4.60517	0.08228242
5854	0	-110.2703	-105.6651	-4.60517	0.128752
5855	1	-109.1599	-104.5548	-4.60517	0.06967553
5856	0	-109.727	-105.1219	-4.60517	0.1212827
5857	1	-108.7235	-104.1183	-4.60517	0.1009808
5858	0	-108.7264	-104.1212	-4.60517	0.07811614
5859	1	-108.5912	-103.986	-4.60517	0.09519719
5860	0	-108.5572	-103.9521	-4.60517	0.08583234
5861	1	-108.5418	-103.9367	-4.60517	0.08949489
5862	0	-108.6951	-104.09	-4.60517	0.09998411
5863	1	-109.1642	-104.559	-4.60517	0.1118059
5864	0	-110.6592	-106.054	-4.60517	0.1335321
5865	1	-109.067	-104.4619	-4.60517	0.1098393
5866	0	-108.6419	-104.0367	-4.60517	0.09783848
5867	1	-109.2174	-104.6122	-4.60517	0.1128255
5868	0	-108.575	-103.9698	-4.60517	0.09408825
5869	1	-108.6022	-103.9971	-4.60517	0.08270896
5870	0	-108.6134	-104.0082	-4.60517	0.08215613
5871	1	-111.6551	-107.0499	-4.60517	0.1444531
5872	0	-108.5869	-103.9817	-4.60517	0.09492421
5873	1	-109.0679	-104.4627	-4.60517	0.07107308
5874	0	-108.5561	-103.9509	-4.60517	0.08595352
5875	1	-108.8332	-104.2281	-4.60517	0.1042975
5876	0	-108.631	-104.0259	-4.60517	0.08136988
5877	1	-108.5625	-103.9573	-4.60517	0.09303549
5878	0	-109.7229	-105.1177	-4.60517	0.1212213
5879	1	-110.4357	-105.8306	-4.60517	0.1308317
5880	0	-108.8698	-104.2646	-4.60517	0.1052691
5881	1	-111.2608	-106.6556	-4.60517	0.1403118
5882	0	-108.9383	-104.3331	-4.60517	0.1069668
5883	1	-108.7839	-104.1787	-4.60517	0.07659532
5884	0	-108.7963	-104.1911	-4.60517	0.1032567
5885	1	-108.5584	-103.9532	-4.60517	0.09262481
5886	0	-108.741	-104.1358	-4.60517	0.1015611
5887	1	-108.7929	-104.1877	-4.60517	0.1031575
5888	0	-109.1601	-104.5549	-4.60517	0.06967313
5889	1	-109.1344	-104.5292	-4.60517	0.111218
5890	0	-108.5417	-103.9365	-4.60517	0.08902619
5891	1	-109.0033	-104.3981	-4.60517	0.1084615
5892	0	-108.6037	-103.9986	-4.60517	0.08263101
5893	1	-108.5422	-103.937	-4.60517	0.08848982
5894	0	-108.5538	-103.9486	-4.60517	0.09210076
5895	1	-109.4192	-104.814	-4.60517	0.06629763
5896	0	-108.6865	-104.0814	-4.60517	0.07932949
5897	1	-108.546	-103.9409	-4.60517	0.09090845
5898	0	-109.6575	-105.0524	-4.60517	0.120235
5899	1	-108.5949	-103.9898	-4.60517	0.0954293
5900	0	-108.6299	-104.0248	-4.60517	0.08141629
5901	1	-108.5583	-103.9531	-4.60517	0.09261367
5902	0	-108.5423	-103.9372	-4.60517	0.08982749
5903	1	-108.5727	-103.9675	-4.60517	0.09391307
5904	0	-108.9662	-104.361	-4.60517	0.1076208
5905	1	-109.0409	-104.4357	-4.60517	0.07151005
5906	0	-109.0599	-104.4547	-4.60517	0.0712009
5907	1	-108.5917	-103.9865	-4.60517	0.095231
5908	0	-108.8449	-104.2397	-4.60517	0.1046123
5909	1	-108.5636	-103.9584	-4.60517	0.08522952
5910	0	-108.6439	-104.0387	-4.60517	0.08084807
5911	1	-108.6315	-104.0264	-4.60517	0.09736505
5912	0	-108.5435	-103.9383	-4.60517	0.0879816
5913	1	-108.6322	-104.027	-4.60517	0.09739393
5914	0	-108.5995	-103.9944	-4.60517	0.09570087
5915	1	-108.7977	-104.1925	-4.60517	0.1032981
5916	0	-109.1349	-104.5297	-4.60517	0.07004319
5917	1	-108.5428	-103.9376	-4.60517	0.0882381
5918	0	-111.3788	-106.7736	-4.60517	0.05109203
5919	1	-109.3223	-104.7171	-4.60517	0.06748027
5920	0	-109.323	-104.7179	-4.60517	0.1147556
5921	1	-111.2855	-106.6803	-4.60517	0.05161359
5922	0	-108.9875	-104.3823	-4.60517	0.1081066
5923	1	-108.5432	-103.938	-4.60517	0.09017725
5924	0	-108.5597	-103.9545	-4.60517	0.09276269
5925	1	-108.8995	-104.2943	-4.60517	0.1060221
5926	0	-109.2935	-104.6883	-4.60517	0.06784898
5927	1	-109.247	-104.6418	-4.60517	0.1133785
5928	0	-108.5419	-103.9367	-4.60517	0.08953339
5929	1	-109.1012	-104.496	-4.60517	0.0705521
5930	0	-108.6491	-104.0439	-4.60517	0.09815726
5931	1	-108.5913	-103.9862	-4.60517	0.09520902
5932	0	-108.5634	-103.9582	-4.60517	0.09312135
5933	1	-109.0542	-104.4491	-4.60517	0.07129247
5934	0	-108.557	-103.9519	-4.60517	0.09247974
5935	1	-109.6996	-105.0944	-4.60517	0.06326702
5936	0	-108.5999	-103.9947	-4.60517	0.08282984
5937	1	-109.1614	-104.5562	-4.60517	0.1117507
5938	0	-108.8321	-104.2269	-4.60517	0.1042656
5939	1	-108.8474	-104.2422	-4.60517	0.10468
5940	0	-111.5606	-106.9554	-4.60517	0.1434789
5941	1	-108.9107	-104.3055	-4.60517	0.1062995
5942	0	-108.5764	-103.9713	-4.60517	0.08423566
5943	1	-111.541	-106.9358	-4.60517	0.1432758
5944	0	-108.8139	-104.2087	-4.60517	0.0758793
5945	1	-108.8729	-104.2677	-4.60517	0.07459121
5946	0	-108.597	-103.9918	-4.60517	0.08298482
5947	1	-108.6398	-104.0347	-4.60517	0.09774743
5948	0	-108.549	-103.9438	-4.60517	0.09143189
5949	1	-108.5552	-103.95	-4.60517	0.09226994
5950	0	-108.8235	-104.2184	-4.60517	0.07565924
5951	1	-109.0816	-104.4764	-4.60517	0.1101437
5952	0	-109.486	-104.8808	-4.60517	0.117526
5953	1	-110.4515	-105.8463	-4.60517	0.1310264
5954	0	-109.075	-104.4698	-4.60517	0.07096091
5955	1	-110.1821	-105.5769	-4.60517	0.05897852
5956	0	-110.0906	-105.4855	-4.60517	0.05972286
5957	1	-108.7509	-104.1458	-4.60517	0.07743895
5958	0	-108.5552	-103.95	-4.60517	0.0922737
5959	1	-110.02	-105.4149	-4.60517	0.06031677
5960	0	-108.5518	-103.9466	-4.60517	0.09184013
5961	1	-108.984	-104.3788	-4.60517	0.1080283
5962	0	-108.553	-103.9478	-4.60517	0.09200587
5963	1	-109.4078	-104.8026	-4.60517	0.1162244
5964	0	-108.9583	-104.3531	-4.60517	0.07293611
5965	1	-108.8766	-104.2714	-4.60517	0.07451432
5966	0	-109.2458	-104.6407	-4.60517	0.1133575
5967	1	-109.6344	-105.0292	-4.60517	0.1198804
5968	0	-108.6357	-104.0305	-4.60517	0.09755812
5969	1	-108.5432	-103.938	-4.60517	0.0901928
5970	0	-108.6745	-104.0693	-4.60517	0.09920072
5971	1	-108.5726	-103.9675	-4.60517	0.09390932
5972	0	-109.9622	-105.3571	-4.60517	0.1246561
5973	1	-108.5535	-103.9484	-4.60517	0.09207102
5974	0	-110.373	-105.7678	-4.60517	0.1300519
5975	1	-110.1199	-105.5147	-4.60517	0.1267915
5976	0	-109.1769	-104.5717	-4.60517	0.1120522
5977	1	-108.6454	-104.0403	-4.60517	0.0979975
5978	0	-108.8333	-104.2281	-4.60517	0.1042977
5979	1	-108.7868	-104.1816	-4.60517	0.0765228
5980	0	-108.5495	-103.9444	-4.60517	0.09152247
5981	1	-109.1122	-104.507	-4.60517	0.1107718
5982	0	-109.0029	-104.3977	-4.60517	0.1084527
5983	1	-108.6268	-104.0216	-4.60517	0.09713752
5984	0	-109.5209	-104.9157	-4.60517	0.06513833
5985	1	-108.55	-103.9448	-4.60517	0.0867068
5986	0	-109.1866	-104.5814	-4.60517	0.06929384
5987	1	-108.7867	-104.1816	-4.60517	0.07652504
5988	0	-109.1908	-104.5857	-4.60517	0.1123216
5989	1	-108.5472	-103.942	-4.60517	0.09112669
5990	0	-109.075	-104.4698	-4.60517	0.1100063
5991	1	-109.1741	-104.5689	-4.60517	0.1119987
5992	0	-108.877	-104.2718	-4.60517	0.1054538
5993	1	-108.6562	-104.0511	-4.60517	0.09846116
5994	0	-108.5981	-103.993	-4.60517	0.0956194
5995	1	-108.7463	-104.1411	-4.60517	0.1017329
5996	0	-108.5417	-103.9365	-4.60517	0.08901284
5997	1	-108.9787	-104.3736	-4.60517	0.07256878
5998	0	-109.6081	-105.0029	-4.60517	0.06420105
5999	1	-109.47	-104.8649	-4.60517	0.1172646
6000	0	-108.5564	-103.9513	-4.60517	0.0859184
6001	1	-108.7705	-104.1653	-4.60517	0.07692939
6002	0	-108.5437	-103.9385	-4.60517	0.0879361
6003	1	-108.5435	-103.9383	-4.60517	0.08798064
6004	0	-108.55	-103.9448	-4.60517	0.09158932
6005	1	-109.6429	-105.0377	-4.60517	0.1200111
6006	0	-108.7637	-104.1585	-4.60517	0.07710445
6007	1	-109.0454	-104.4403	-4.60517	0.1093814
6008	0	-110.3143	-105.7091	-4.60517	0.1293126
6009	1	-108.7995	-104.1943	-4.60517	0.1033509
6010	0	-108.6452	-104.04	-4.60517	0.09798544
6011	1	-108.6081	-104.0029	-4.60517	0.09618223
6012	0	-108.5707	-103.9656	-4.60517	0.0937568
6013	1	-108.6575	-104.0523	-4.60517	0.08033175
6014	0	-110.0636	-105.4584	-4.60517	0.05994813
6015	1	-111.3583	-106.7531	-4.60517	0.1413556
6016	0	-109.7345	-105.1293	-4.60517	0.1213935
6017	1	-108.6271	-104.0219	-4.60517	0.08153969
6018	0	-108.6665	-104.0614	-4.60517	0.08000698
6019	1	-108.8837	-104.2785	-4.60517	0.1056251
6020	0	-109.0746	-104.4694	-4.60517	0.1099975
6021	1	-109.0326	-104.4274	-4.60517	0.07164724
6022	0	-109.4238	-104.8186	-4.60517	0.06624374
6023	1	-108.5555	-103.9504	-4.60517	0.08601666
6024	0	-108.7568	-104.1516	-4.60517	0.07728458
6025	1	-108.566	-103.9608	-4.60517	0.08502159
6026	0	-109.2566	-104.6514	-4.60517	0.068333
6027	1	-108.8464	-104.2412	-4.60517	0.1046535
6028	0	-108.6073	-104.0021	-4.60517	0.08245211
6029	1	-109.1262	-104.521	-4.60517	0.0701732
6030	0	-109.5827	-104.9775	-4.60517	0.1190762
6031	1	-110.006	-105.4008	-4.60517	0.1252577
6032	0	-108.7056	-104.1005	-4.60517	0.1003625
6033	1	-108.6215	-104.0163	-4.60517	0.08178613
6034	0	-108.5476	-103.9425	-4.60517	0.08707902
6035	1	-108.6917	-104.0866	-4.60517	0.09985836
6036	0	-108.8904	-104.2852	-4.60517	0.1057954
6037	1	-108.8513	-104.2461	-4.60517	0.07504683
6038	0	-110.7658	-106.1606	-4.60517	0.1347824
6039	1	-109.2825	-104.6773	-4.60517	0.1140293
6040	0	-109.981	-105.3759	-4.60517	0.1249156
6041	1	-108.7228	-104.1176	-4.60517	0.07821899
6042	0	-108.561	-103.9558	-4.60517	0.09289398
6043	1	-109.1317	-104.5266	-4.60517	0.1111647
6044	0	-108.8399	-104.2347	-4.60517	0.07529381
6045	1	-109.4086	-104.8035	-4.60517	0.06642273
6046	0	-108.8244	-104.2192	-4.60517	0.1040544
6047	1	-109.8875	-105.2823	-4.60517	0.06148319
6048	0	-108.7248	-104.1196	-4.60517	0.07816262
6049	1	-109.2519	-104.6467	-4.60517	0.06839551
6050	0	-109.0912	-104.4861	-4.60517	0.07070612
6051	1	-108.677	-104.0718	-4.60517	0.09929767
6052	0	-109.3206	-104.7155	-4.60517	0.1147129
6053	1	-108.6171	-104.0119	-4.60517	0.09665422
6054	0	-108.7392	-104.134	-4.60517	0.1015026
6055	1	-109.5281	-104.9229	-4.60517	0.1182085
6056	0	-108.7836	-104.1784	-4.60517	0.07660239
6057	1	-108.5471	-103.9419	-4.60517	0.09111451
6058	0	-108.5586	-103.9534	-4.60517	0.09264503
6059	1	-108.5444	-103.9392	-4.60517	0.09052913
6060	0	-109.5698	-104.9646	-4.60517	0.118873
6061	1	-109.5212	-104.916	-4.60517	0.1180974
6062	0	-108.6971	-104.092	-4.60517	0.1000563
6063	1	-109.2747	-104.6695	-4.60517	0.1138876
6064	0	-108.9103	-104.3052	-4.60517	0.1062916
6065	1	-108.8381	-104.2329	-4.60517	0.1044295
6066	0	-109.4508	-104.8456	-4.60517	0.1169463
6067	1	-109.7656	-105.1604	-4.60517	0.121853
6068	0	-108.6874	-104.0822	-4.60517	0.09969713
6069	1	-108.8392	-104.234	-4.60517	0.104459
6070	0	-109.5868	-104.9816	-4.60517	0.1191408
6071	1	-109.2358	-104.6307	-4.60517	0.1131718
6072	0	-108.5628	-103.9577	-4.60517	0.09307064
6073	1	-109.4994	-104.8942	-4.60517	0.06537748
6074	0	-108.543	-103.9379	-4.60517	0.09013133
6075	1	-108.6521	-104.047	-4.60517	0.09828697
6076	0	-108.9403	-104.3352	-4.60517	0.07326688
6077	1	-110.6627	-106.0576	-4.60517	0.1335745
6078	0	-108.5972	-103.992	-4.60517	0.08297546
6079	1	-109.1191	-104.5139	-4.60517	0.07027953
6080	0	-108.548	-103.9428	-4.60517	0.09127074
6081	1	-109.285	-104.6798	-4.60517	0.1140743
6082	0	-108.7371	-104.1319	-4.60517	0.1014349
6083	1	-108.7458	-104.1406	-4.60517	0.1017182
6084	0	-108.7054	-104.1002	-4.60517	0.1003534
6085	1	-109.3838	-104.7787	-4.60517	0.06671975
6086	0	-108.6287	-104.0235	-4.60517	0.09722774
6087	1	-109.6333	-105.0282	-4.60517	0.06393853
6088	0	-109.5779	-104.9727	-4.60517	0.1190009
6089	1	-109.2959	-104.6907	-4.60517	0.1142715
6090	0	-109.4389	-104.8337	-4.60517	0.06606685
6091	1	-110.0832	-105.478	-4.60517	0.126302
6092	0	-109.8071	-105.2019	-4.60517	0.1224592
6093	1	-109.7569	-105.1517	-4.60517	0.06270491
6094	0	-108.713	-104.1079	-4.60517	0.07850479
6095	1	-108.9752	-104.37	-4.60517	0.107827
6096	0	-108.5439	-103.9387	-4.60517	0.09040862
6097	1	-110.2716	-105.6664	-4.60517	0.128768
6098	0	-108.544	-103.9388	-4.60517	0.08784337
6099	1	-108.5933	-103.9881	-4.60517	0.08318959
6100	0	-108.5447	-103.9395	-4.60517	0.09061192
6101	1	-108.9029	-104.2977	-4.60517	0.07398458
6102	0	-108.8145	-104.2094	-4.60517	0.1037794
6103	1	-108.5575	-103.9524	-4.60517	0.08580384
6104	0	-108.5992	-103.9941	-4.60517	0.08286579
6105	1	-109.8604	-105.2552	-4.60517	0.1232258
6106	0	-108.5422	-103.9371	-4.60517	0.08847988
6107	1	-108.6203	-104.0151	-4.60517	0.09681878
6108	0	-108.5882	-103.983	-4.60517	0.08348739
6109	1	-109.6249	-105.0198	-4.60517	0.06402561
6110	0	-108.5613	-103.9562	-4.60517	0.08543231
6111	1	-108.6028	-103.9977	-4.60517	0.09589001
6112	0	-110.2245	-105.6193	-4.60517	0.1281617
6113	1	-109.6037	-104.9985	-4.60517	0.1194045
6114	0	-108.5746	-103.9694	-4.60517	0.09405758
6115	1	-108.9352	-104.3301	-4.60517	0.1068945
6116	0	-108.697	-104.0918	-4.60517	0.07899517
6117	1	-108.5436	-103.9385	-4.60517	0.08794481
6118	0	-108.8501	-104.2449	-4.60517	0.1047508
6119	1	-108.8528	-104.2477	-4.60517	0.1048245
6120	0	-108.5546	-103.9494	-4.60517	0.08612611
6121	1	-108.7203	-104.1151	-4.60517	0.1008726
6122	0	-108.7329	-104.1277	-4.60517	0.07793229
6123	1	-109.1195	-104.5144	-4.60517	0.1109196
6124	0	-108.6264	-104.0212	-4.60517	0.08156799
6125	1	-108.5802	-103.9751	-4.60517	0.09447381
6126	0	-108.6144	-104.0093	-4.60517	0.08210844
6127	1	-108.5794	-103.9742	-4.60517	0.08403733
6128	0	-108.8245	-104.2193	-4.60517	0.07563707
6129	1	-108.7376	-104.1324	-4.60517	0.1014516
6130	0	-108.9825	-104.3773	-4.60517	0.1079937
6131	1	-108.7136	-104.1084	-4.60517	0.1006413
6132	0	-108.5538	-103.9486	-4.60517	0.09210587
6133	1	-108.9607	-104.3556	-4.60517	0.1074947
6134	0	-109.245	-104.6399	-4.60517	0.06848742
6135	1	-109.685	-105.0798	-4.60517	0.1206517
6136	0	-110.001	-105.3958	-4.60517	0.1251898
6137	1	-108.8154	-104.2103	-4.60517	0.07584355
6138	0	-108.6421	-104.0369	-4.60517	0.09784972
6139	1	-108.5553	-103.9502	-4.60517	0.08603987
6140	0	-108.5422	-103.937	-4.60517	0.08974752
6141	1	-108.545	-103.9398	-4.60517	0.08759962
6142	0	-108.9184	-104.3132	-4.60517	0.07368253
6143	1	-109.0329	-104.4277	-4.60517	0.1091112
6144	0	-108.5812	-103.976	-4.60517	0.0945379
6145	1	-108.6201	-104.0149	-4.60517	0.09680729
6146	0	-108.5436	-103.9385	-4.60517	0.08793818
6147	1	-108.9495	-104.3444	-4.60517	0.1072332
6148	0	-109.2327	-104.6275	-4.60517	0.06865433
6149	1	-108.601	-103.9958	-4.60517	0.09578502
6150	0	-110.447	-105.8418	-4.60517	0.1309705
6151	1	-108.9685	-104.3633	-4.60517	0.07275209
6152	0	-108.7975	-104.1923	-4.60517	0.1032923
6153	1	-108.5416	-103.9365	-4.60517	0.08910839
6154	0	-108.5423	-103.9371	-4.60517	0.08843493
6155	1	-108.9021	-104.297	-4.60517	0.07399975
6156	0	-109.5831	-104.978	-4.60517	0.1190831
6157	1	-108.5573	-103.9522	-4.60517	0.09251256
6158	0	-108.8326	-104.2274	-4.60517	0.1042795
6159	1	-108.9892	-104.3841	-4.60517	0.1081471
6160	0	-108.7552	-104.15	-4.60517	0.07732591
6161	1	-108.6392	-104.034	-4.60517	0.09771783
6162	0	-108.5916	-103.9865	-4.60517	0.09522651
6163	1	-108.5675	-103.9623	-4.60517	0.09348739
6164	0	-108.576	-103.9708	-4.60517	0.08426931
6165	1	-108.6706	-104.0654	-4.60517	0.07986452
6166	0	-109.0784	-104.4732	-4.60517	0.1100765
6167	1	-108.5919	-103.9868	-4.60517	0.09524579
6168	0	-108.8102	-104.205	-4.60517	0.07596556
6169	1	-108.8942	-104.289	-4.60517	0.1058901
6170	0	-109.099	-104.4938	-4.60517	0.07058635
6171	1	-108.7033	-104.0982	-4.60517	0.1002808
6172	0	-108.6294	-104.0242	-4.60517	0.09726144
6173	1	-108.6927	-104.0875	-4.60517	0.0791311
6174	0	-108.6924	-104.0872	-4.60517	0.09988292
6175	1	-109.064	-104.4588	-4.60517	0.1097756
6176	0	-108.6329	-104.0277	-4.60517	0.08129425
6177	1	-108.5533	-103.9482	-4.60517	0.09204561
6178	0	-108.6142	-104.0091	-4.60517	0.09650844
6179	1	-108.6551	-104.0499	-4.60517	0.0984137
6180	0	-109.6445	-105.0394	-4.60517	0.06382335
6181	1	-109.1941	-104.5889	-4.60517	0.06918801
6182	0	-109.8243	-105.2191	-4.60517	0.1227078
6183	1	-108.7134	-104.1083	-4.60517	0.07849309
6184	0	-108.8743	-104.2691	-4.60517	0.1053846
6185	1	-110.5647	-105.9595	-4.60517	0.1324041
6186	0	-108.5636	-103.9584	-4.60517	0.0852291
6187	1	-108.5416	-103.9365	-4.60517	0.08911448
6188	0	-108.5416	-103.9365	-4.60517	0.08910274
6189	1	-108.5529	-103.9478	-4.60517	0.09199611
6190	0	-108.8353	-104.2302	-4.60517	0.1043549
6191	1	-109.4905	-104.8854	-4.60517	0.1176009
6192	0	-108.8952	-104.29	-4.60517	0.07413797
6193	1	-112.0359	-107.4308	-4.60517	0.1482757
6194	0	-108.7965	-104.1913	-4.60517	0.07628859
6195	1	-108.5512	-103.946	-4.60517	0.08654237
6196	0	-108.5568	-103.9517	-4.60517	0.09245733
6197	1	-108.8453	-104.2401	-4.60517	0.07517599
6198	0	-108.6347	-104.0295	-4.60517	0.09751209
6199	1	-109.2696	-104.6644	-4.60517	0.06816038
6200	0	-108.7064	-104.1013	-4.60517	0.07870347
6201	1	-109.0059	-104.4008	-4.60517	0.0720953
6202	0	-109.6211	-105.0159	-4.60517	0.06406567
6203	1	-109.3759	-104.7708	-4.60517	0.1156797
6204	0	-109.0857	-104.4806	-4.60517	0.070792
6205	1	-109.4159	-104.8108	-4.60517	0.1163624
6206	0	-108.5747	-103.9695	-4.60517	0.09406539
6207	1	-108.7907	-104.1855	-4.60517	0.07642823
6208	0	-111.1038	-106.4986	-4.60517	0.1386024
6209	1	-108.806	-104.2009	-4.60517	0.1035385
6210	0	-108.5422	-103.9371	-4.60517	0.08848308
6211	1	-108.5605	-103.9554	-4.60517	0.09284687
6212	0	-108.7348	-104.1296	-4.60517	0.07787993
6213	1	-108.5443	-103.9391	-4.60517	0.09050304
6214	0	-109.3227	-104.7175	-4.60517	0.1147498
6215	1	-108.7101	-104.1049	-4.60517	0.10052
6216	0	-108.5722	-103.967	-4.60517	0.08453873
6217	1	-108.5515	-103.9463	-4.60517	0.09180411
6218	0	-108.5533	-103.9481	-4.60517	0.08627338
6219	1	-108.9113	-104.3061	-4.60517	0.07381996
6220	0	-108.9018	-104.2966	-4.60517	0.07400665
6221	1	-108.5817	-103.9765	-4.60517	0.08388564
6222	0	-108.5489	-103.9437	-4.60517	0.0914187
6223	1	-109.0635	-104.4583	-4.60517	0.1097652
6224	0	-108.6927	-104.0875	-4.60517	0.09989447
6225	1	-110.72	-106.1148	-4.60517	0.1342482
6226	0	-108.6011	-103.996	-4.60517	0.08276542
6227	1	-108.8839	-104.2787	-4.60517	0.07436562
6228	0	-108.6049	-103.9997	-4.60517	0.08257382
6229	1	-108.576	-103.9708	-4.60517	0.09416612
6230	0	-110.803	-106.1978	-4.60517	0.1352125
6231	1	-108.5875	-103.9823	-4.60517	0.09496312
6232	0	-109.4009	-104.7957	-4.60517	0.1161073
6233	1	-109.9135	-105.3084	-4.60517	0.06124812
6234	0	-109.6249	-105.0197	-4.60517	0.06402625
6235	1	-109.3114	-104.7062	-4.60517	0.1145486
6236	0	-109.8522	-105.2471	-4.60517	0.06180506
6237	1	-108.8739	-104.2688	-4.60517	0.1053763
6238	0	-108.6142	-104.009	-4.60517	0.09650554
6239	1	-108.666	-104.0608	-4.60517	0.09886383
6240	0	-108.5588	-103.9536	-4.60517	0.09266644
6241	1	-108.8268	-104.2216	-4.60517	0.07558581
6242	0	-109.6946	-105.0894	-4.60517	0.06331704
6243	1	-113.0781	-108.4729	-4.60517	0.1580511
6244	0	-109.0177	-104.4125	-4.60517	0.1087804
6245	1	-110.0622	-105.457	-4.60517	0.1260202
6246	0	-110.0705	-105.4653	-4.60517	0.1261319
6247	1	-108.6986	-104.0934	-4.60517	0.1001086
6248	0	-109.305	-104.6999	-4.60517	0.1144351
6249	1	-108.5447	-103.9395	-4.60517	0.08765794
6250	0	-108.8694	-104.2643	-4.60517	0.1052597
6251	1	-108.9769	-104.3718	-4.60517	0.1078675
6252	0	-110.5893	-105.9841	-4.60517	0.1327003
6253	1	-108.9509	-104.3457	-4.60517	0.1072646
6254	0	-108.5881	-103.983	-4.60517	0.08348784
6255	1	-108.5438	-103.9387	-4.60517	0.08788142
6256	0	-110.1706	-105.5654	-4.60517	0.1274606
6257	1	-109.6277	-105.0225	-4.60517	0.1197767
6258	0	-108.5483	-103.9431	-4.60517	0.08696887
6259	1	-109.3744	-104.7692	-4.60517	0.1156524
6260	0	-109.7173	-105.1122	-4.60517	0.06309084
6261	1	-108.5486	-103.9434	-4.60517	0.09136803
6262	0	-108.5519	-103.9467	-4.60517	0.09185336
6263	1	-108.5417	-103.9365	-4.60517	0.08889692
6264	0	-108.708	-104.1029	-4.60517	0.1004472
6265	1	-108.5423	-103.9371	-4.60517	0.08844604
6266	0	-109.2294	-104.6242	-4.60517	0.1130508
6267	1	-108.6963	-104.0912	-4.60517	0.07901608
6268	0	-108.7464	-104.1412	-4.60517	0.1017356
6269	1	-108.6076	-104.0025	-4.60517	0.08243566
6270	0	-110.0398	-105.4346	-4.60517	0.06014891
6271	1	-108.7817	-104.1766	-4.60517	0.07664808
6272	0	-108.6515	-104.0463	-4.60517	0.08055602
6273	1	-108.987	-104.3818	-4.60517	0.1080966
6274	0	-108.9669	-104.3618	-4.60517	0.07277962
6275	1	-108.7011	-104.096	-4.60517	0.07886632
6276	0	-109.3346	-104.7294	-4.60517	0.1149593
6277	1	-109.6507	-105.0455	-4.60517	0.06376015
6278	0	-110.9891	-106.384	-4.60517	0.1373291
6279	1	-109.0523	-104.4472	-4.60517	0.07132339
6280	0	-108.5485	-103.9434	-4.60517	0.08692676
6281	1	-108.677	-104.0718	-4.60517	0.09930026
6282	0	-108.5924	-103.9872	-4.60517	0.09527322
6283	1	-109.0166	-104.4114	-4.60517	0.1087554
6284	0	-112.5677	-107.9625	-4.60517	0.04532444
6285	1	-108.9735	-104.3684	-4.60517	0.07266137
6286	0	-108.7583	-104.1531	-4.60517	0.07724478
6287	1	-109.4253	-104.8201	-4.60517	0.1165193
6288	0	-108.9133	-104.3081	-4.60517	0.07378197
6289	1	-108.6905	-104.0853	-4.60517	0.07920146
6290	0	-109.3434	-104.7382	-4.60517	0.06721615
6291	1	-110.0641	-105.4589	-4.60517	0.1260464
6292	0	-109.7494	-105.1442	-4.60517	0.1216145
6293	1	-108.72	-104.1148	-4.60517	0.07830052
6294	0	-108.6217	-104.0165	-4.60517	0.09688737
6295	1	-109.5058	-104.9007	-4.60517	0.06530528
6296	0	-108.6194	-104.0142	-4.60517	0.08188066
6297	1	-108.5656	-103.9604	-4.60517	0.08505448
6298	0	-109.9325	-105.3274	-4.60517	0.1242434
6299	1	-109.1997	-104.5945	-4.60517	0.112491
6300	0	-110.4544	-105.8493	-4.60517	0.05690985
6301	1	-108.5915	-103.9864	-4.60517	0.08329053
6302	0	-108.7271	-104.122	-4.60517	0.1011049
6303	1	-108.7743	-104.1691	-4.60517	0.1026056
6304	0	-108.5465	-103.9413	-4.60517	0.0909988
6305	1	-110.7524	-106.1472	-4.60517	0.0548588
6306	0	-110.5081	-105.903	-4.60517	0.1317198
6307	1	-108.5417	-103.9365	-4.60517	0.08894565
6308	0	-109.2352	-104.63	-4.60517	0.1131597
6309	1	-112.458	-107.8529	-4.60517	0.04579906
6310	0	-109.3393	-104.7341	-4.60517	0.06726684
6311	1	-108.698	-104.0928	-4.60517	0.1000888
6312	0	-108.5702	-103.965	-4.60517	0.09371138
6313	1	-108.5508	-103.9456	-4.60517	0.09170771
6314	0	-108.6823	-104.0771	-4.60517	0.09950385
6315	1	-108.5713	-103.9662	-4.60517	0.0938067
6316	0	-108.5597	-103.9545	-4.60517	0.08558887
6317	1	-110.9959	-106.3908	-4.60517	0.1374053
6318	0	-108.8848	-104.2796	-4.60517	0.07434758
6319	1	-108.726	-104.1208	-4.60517	0.101067
6320	0	-108.5441	-103.939	-4.60517	0.09046594
6321	1	-108.8885	-104.2834	-4.60517	0.1057483
