Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
9458	0	-164.1658	-115.0012	-49.16464	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9459	1	-162.5223	-111.7053	-50.81693	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9460	0	-145.8187	-119.604	-26.21472	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9461	1	-159.484	-113.8659	-45.61818	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9462	0	-152.6066	-116.6102	-35.99635	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9463	1	-168.011	-115.569	-52.44203	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9464	0	-152.9364	-118.8236	-34.11278	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9465	1	-161.7644	-115.328	-46.43639	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9466	0	-135.5344	-120.7466	-14.78777	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9467	1	-155.5152	-114.9419	-40.5733	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9468	0	-152.9502	-114.8575	-38.09272	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9469	1	-168.1913	-110.859	-57.33227	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9470	0	-153.218	-114.095	-39.12294	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9471	1	-188.8938	-110.8627	-78.03111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9472	0	-128.8795	-114.4548	-14.42466	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9473	1	-192.088	-113.1353	-78.95271	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9474	0	-163.2549	-114.2215	-49.03337	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9475	1	-180.0762	-112.3542	-67.72198	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9476	0	-162.8083	-117.0866	-45.7217	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9477	1	-172.8609	-111.8129	-61.04806	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9478	0	-172.1643	-116.636	-55.52838	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9479	1	-170.8837	-114.1008	-56.78284	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9480	0	-164.6993	-116.809	-47.8903	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9481	1	-172.0459	-111.7715	-60.27438	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9482	0	-135.4803	-117.1812	-18.29908	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9483	1	-162.5677	-114.5781	-47.98952	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9484	0	-127.8511	-115.0719	-12.77917	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9485	1	-169.5299	-112.6062	-56.92366	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9486	0	-136.8375	-114.1171	-22.7204	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9487	1	-151.8258	-116.1492	-35.67662	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9488	0	-147.7498	-114.4201	-33.32972	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9489	1	-181.7931	-114.0125	-67.78063	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9490	0	-161.5634	-115.3724	-46.19096	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9491	1	-166.7747	-113.711	-53.0637	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9492	0	-133.7323	-116.539	-17.19328	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9493	1	-155.9153	-114.4686	-41.44674	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9494	0	-138.55	-115.1811	-23.36888	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9495	1	-179.0336	-112.4264	-66.60721	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9496	0	-144.4577	-118.9497	-25.50797	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9497	1	-155.4021	-112.3563	-43.04579	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9498	0	-140.7176	-122.5781	-18.13944	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9499	1	-166.852	-113.693	-53.15903	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9500	0	-154.0553	-115.036	-39.01927	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9501	1	-170.3811	-111.0801	-59.30096	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9502	0	-140.8928	-115.0622	-25.83056	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9503	1	-147.1671	-115.5601	-31.60702	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9504	0	-163.3363	-116.1688	-47.1675	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9505	1	-195.9929	-115.7818	-80.2111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9506	0	-170.2963	-115.2007	-55.09561	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9507	1	-190.9468	-115.6219	-75.32488	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9508	0	-181.3812	-119.5824	-61.79885	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9509	1	-166.1617	-114.8891	-51.27262	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9510	0	-150.6574	-114.8006	-35.85676	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9511	1	-202.4254	-115.99	-86.43547	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9512	0	-170.1468	-116.5038	-53.64297	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9513	1	-167.9474	-114.7925	-53.15499	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9514	0	-147.8506	-117.6039	-30.24675	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9515	1	-185.6818	-119.067	-66.61475	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9516	0	-136.7827	-116.04	-20.74267	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9517	1	-147.6721	-115.2612	-32.41089	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9518	0	-163.8407	-114.3816	-49.45904	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9519	1	-160.3927	-114.023	-46.36965	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9520	0	-153.2018	-116.7934	-36.4084	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9521	1	-156.8948	-116.4678	-40.42703	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9522	0	-158.2146	-115.8504	-42.3642	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9523	1	-179.253	-115.8162	-63.43673	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9524	0	-152.2308	-116.3131	-35.91774	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9525	1	-171.0215	-114.7105	-56.31097	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9526	0	-150.7037	-114.3405	-36.36323	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9527	1	-172.4771	-116.8448	-55.63232	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9528	0	-152.5616	-114.6505	-37.91111	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9529	1	-155.6742	-116.5244	-39.14981	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9530	0	-191.7875	-116.12	-75.66749	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9531	1	-162.8207	-114.2187	-48.60203	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9532	0	-171.1075	-115.7517	-55.35585	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9533	1	-149.9071	-114.5717	-35.33544	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9534	0	-200.9373	-115.4124	-85.52495	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9535	1	-199.3326	-109.9879	-89.34474	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9536	0	-199.1595	-114.5581	-84.60135	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9537	1	-205.3277	-114.4365	-90.89119	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9538	0	-200.3487	-115.4447	-84.90397	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9539	1	-187.0996	-115.7181	-71.38158	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9540	0	-200.1752	-111.0784	-89.09684	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9541	1	-171.4174	-115.8209	-55.59656	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9542	0	-171.9391	-111.5561	-60.38297	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9543	1	-165.567	-114.7735	-50.79353	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9544	0	-186.2129	-113.9165	-72.29641	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9545	1	-145.7401	-115.9841	-29.75595	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9546	0	-184.5372	-112.4489	-72.0883	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9547	1	-170.7682	-112.2808	-58.4874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9548	0	-186.8108	-115.0357	-71.77508	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9549	1	-182.326	-111.6228	-70.70318	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9550	0	-170.2867	-113.5945	-56.69228	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9551	1	-156.1262	-115.8037	-40.32253	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9552	0	-171.0968	-116.9206	-54.17624	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9553	1	-184.1203	-117.5623	-66.55804	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9554	0	-144.7213	-114.0778	-30.6434	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9555	1	-196.2858	-117.4921	-78.79372	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9556	0	-161.992	-114.1234	-47.86866	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9557	1	-184.4462	-120.183	-64.2632	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9558	0	-171.1138	-113.6943	-57.41948	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9559	1	-176.9018	-112.269	-64.6328	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9560	0	-161.1864	-113.5026	-47.68373	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9561	1	-168.1382	-114.3451	-53.79307	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9562	0	-141.5171	-113.325	-28.1921	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9563	1	-171.1626	-112.8773	-58.28533	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9564	0	-139.527	-116.471	-23.05604	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9565	1	-184.7912	-111.3441	-73.4471	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9566	0	-129.1604	-117.5523	-11.60806	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9567	1	-166.0293	-115.7608	-50.26855	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9568	0	-128.4464	-116.4505	-11.99594	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9569	1	-170.2447	-114.3044	-55.94028	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9570	0	-112.4711	-115.3649	2.893808	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9571	1	-179.3658	-113.5456	-65.82027	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9572	0	-144.9031	-117.6932	-27.20997	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9573	1	-189.6532	-112.6212	-77.03202	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9574	0	-138.2107	-114.9515	-23.2592	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9575	1	-160.7916	-112.9629	-47.82869	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9576	0	-142.5127	-114.6872	-27.82555	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9577	1	-176.124	-111.0354	-65.08857	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9578	0	-120.9698	-115.2657	-5.704161	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9579	1	-170.7684	-110.9462	-59.82223	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9580	0	-122.8532	-118.4756	-4.377554	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9581	1	-146.285	-113.1907	-33.09428	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9582	0	-137.1547	-114.4032	-22.75152	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9583	1	-183.4388	-114.5503	-68.88852	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9584	0	-158.1136	-117.9789	-40.1347	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9585	1	-147.7056	-116.5665	-31.13915	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9586	0	-157.2857	-123.0804	-34.20535	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9587	1	-173.7804	-115.653	-58.12744	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9588	0	-149.3464	-116.9491	-32.39734	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9589	1	-131.9807	-115.8138	-16.16693	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9590	0	-156.8338	-115.4381	-41.39567	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9591	1	-141.4807	-119.1309	-22.34977	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9592	0	-166.7732	-119.0405	-47.73263	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9593	1	-142.9543	-120.8651	-22.08915	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9594	0	-161.1454	-113.9544	-47.19091	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9595	1	-131.8841	-116.797	-15.08712	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9596	0	-157.7748	-114.5656	-43.20922	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9597	1	-148.1322	-118.5929	-29.53935	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9598	0	-165.693	-116.2117	-49.48126	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9599	1	-150.9787	-114.8067	-36.17202	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9600	0	-148.4155	-117.5417	-30.87381	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9601	1	-160.6497	-116.6682	-43.98145	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9602	0	-170.367	-117.7363	-52.63071	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9603	1	-160.348	-115.961	-44.38698	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9604	0	-160.0064	-117.3391	-42.66735	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9605	1	-141.7111	-116.6076	-25.10342	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9606	0	-138.5138	-115.6375	-22.8763	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9607	1	-151.6974	-118.4563	-33.24103	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9608	0	-126.0476	-117.8772	-8.170365	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9609	1	-162.6215	-117.2934	-45.32808	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9610	0	-130.5275	-118.6229	-11.90468	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9611	1	-177.8068	-115.847	-61.95983	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9612	0	-141.8375	-116.8061	-25.03131	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9613	1	-164.4181	-118.6292	-45.78883	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9614	0	-139.3231	-117.4032	-21.9199	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9615	1	-135.3757	-116.8495	-18.52623	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9616	0	-119.5918	-120.474	0.8821603	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9617	1	-137.7481	-116.0958	-21.65225	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9618	0	-131.8918	-117.1305	-14.7613	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9619	1	-149.1629	-121.8415	-27.3214	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9620	0	-146.3156	-116.6534	-29.66219	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9621	1	-133.5167	-122.4514	-11.06534	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9622	0	-163.9238	-117.105	-46.81884	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9623	1	-133.0208	-114.5392	-18.48162	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9624	0	-148.5208	-116.9258	-31.595	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9625	1	-125.8178	-117.4206	-8.397154	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9626	0	-155.534	-114.4285	-41.10554	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9627	1	-127.9146	-114.196	-13.71853	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9628	0	-169.6297	-116.9762	-52.65341	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9629	1	-147.53	-114.3214	-33.20858	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9630	0	-175.6888	-118.1612	-57.52765	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9631	1	-162.5512	-115.9667	-46.5845	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9632	0	-158.7397	-112.7358	-46.00387	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9633	1	-165.4404	-118.0454	-47.39498	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9634	0	-169.0493	-113.7299	-55.31941	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9635	1	-191.7417	-115.8979	-75.84384	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9636	0	-137.0041	-112.8823	-24.12178	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9637	1	-212.5191	-115.2244	-97.29465	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9638	0	-146.3404	-115.6972	-30.64319	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9639	1	-219.5499	-114.9987	-104.5512	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9640	0	-141.8272	-114.7486	-27.07861	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9641	1	-195.2444	-113.7121	-81.53226	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9642	0	-154.0488	-115.6852	-38.36365	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9643	1	-183.8093	-115.7882	-68.02113	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9644	0	-152.7088	-114.7452	-37.96353	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9645	1	-180.9449	-118.8119	-62.13295	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9646	0	-140.8868	-116.075	-24.81185	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9647	1	-184.9557	-113.9781	-70.97767	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9648	0	-133.3537	-114.6921	-18.66164	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9649	1	-209.3917	-117.1753	-92.21644	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9650	0	-137.9011	-117.2412	-20.65989	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9651	1	-200.9052	-116.9142	-83.991	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9652	0	-162.2825	-120.0907	-42.19177	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9653	1	-192.681	-118.1371	-74.54388	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9654	0	-149.0243	-118.7186	-30.30571	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9655	1	-190.6812	-118.0327	-72.64848	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9656	0	-180.3081	-118.0196	-62.2885	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9657	1	-208.984	-114.2621	-94.7219	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9658	0	-165.8792	-113.6709	-52.2083	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9659	1	-186.6613	-116.3482	-70.31312	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9660	0	-162.6411	-115.2382	-47.40289	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9661	1	-197.7712	-117.5646	-80.20664	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9662	0	-142.7383	-115.3665	-27.37187	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9663	1	-175.8045	-114.4076	-61.39689	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9664	0	-166.3593	-115.5078	-50.85149	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
9665	1	-181.2314	-114.8013	-66.43017	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
